,author,date,section,word_count,abstract,headline,source
118,"Eisner, Michael","Mar 20, 2012",Main News; Part A; Editorial Desk,873,"[...] whether you live in New York City or New Amsterdam, Ind. (population 1), you can comparison-shop for the best bargains, access an unlimited number of books and periodicals, conduct free video chats with people halfway around the globe or just sit back and listen to your personal radio station on Pandora. [...] though this is certainly a long shot, he or she just might become the next president of the United States.",The big fix?; Let's bring democracy into the digital age,LA Times
119,,"Nov 11, 2011",Main News; Part A; Letters Desk,1208,"Terms of Service | Privacy Policy | Los Angeles Times, 202 West 1st Street, Los Angeles, California, 90012 | Copyright 2011",LETTERS,LA Times
120,"Abcarian, Robin; Mason, Melanie","Aug 28, 2012",Main News; Part A; National Desk,839,"Republican National Committee Chairman Reince Priebus called the convention to order at 2 p.m. Two minutes later, he dropped the gavel on the day, thus presiding over quite possibly the most abbreviated convention day ever. Thanks to the newly elevated status of Rep. Paul D. Ryan, who will be nominated as Mitt Romney's running mate Wednesday, Badger State delegates have choice seats on the convention floor.",REPUBLICAN NATIONAL CONVENTION; A storm-shortened day; The first session lasts only two minutes. Delegates are still fired up.,LA Times
121,"Mascaro, Lisa","May 25, 2011",Main News; Part A; National Desk,320,Vice President Joe Biden said budget talks with congressional leaders had identified at least $1 trillion in possible federal spending reductions -- about half the amount Republicans have indicated would be needed for their vote to raise the nation's debt limit.,THE NATION; Budget talks identify $1 trillion in possible cuts,LA Times
122,"Collins, Scott; Fritz, Ben; Keegan, Rebecca","Oct 31, 2012",Calendar; Part D; Entertainment Desk,1189,"In 2004, Michael Moore's anti-George W. Bush film ""Fahrenheit 9/11"" was released amid the heat of the presidential campaign, spurring conservative complaints that entertainment industry liberals were using their resources to try to tilt the election toward Democratic nominee John Kerry. Marty Kaplan, a USC professor who once worked for former Democratic White House contender Walter Mondale, called the SEALs film a ""brilliant"" ploy by Weinstein, who's as well-known for his marketing prowess as for his tendency to meddle in last-minute creative decisions.",Hollywood's election connection; Spielberg's 'Lincoln' times its opening for after the election. 'SEAL Team Six' wades right in.,LA Times
123,"Abcarian, Robin","Jan 2, 2011",Main News; Part A; National Desk,481,"According to the Salt Lake Tribune, he dropped out of high school in the late 1970s to play in a rock band.","Former Utah governor hints at 2012 bid; Republican Jon Huntsman, Obama's ambassador to China, may run against him.",LA Times
124,"Morrison, Patt","Feb 4, 2012",Main News; Part A; Editorial Desk,1311,"Every presidential campaign turns out to be a quadrennial godsend for editorial cartoonists, but for Lalo Alcaraz, 2012 is a jubilee year. Herman Cain, chowing down at a Miami restaurant, asks, ""How do you say 'delicious' in Cuban?"" Newt Gingrich uses ""bilingual education"" and ""language of living in a ghetto"" in the same sentence.",PATT MORRISON ASKS / LALO ALCARAZ; Pocho pundit,LA Times
125,"Daum, Meghan","Dec 15, 2011",Main News; Part A; Editorial Desk,782,"Since she didn't elaborate, we can only assume this refers to stealing from the cookie jar or refusing to hand over the remote control during ""Full House.""",The 'hot mess' of politics,LA Times
126,"Mehta, Seema","Apr 5, 2012",LATExtra; Part AA; National Desk,834,"Kicking off a last-ditch effort to keep his presidential bid alive, Rick Santorum returned to his roots Wednesday, saying he shared the values of southwestern Pennsylvania, where his grandfather worked in a coal mine and he shot his first deer three decades ago. While campaigning in Pennsylvania, Santorum sprinkles his remarks with accolades for the state, from its role in the nation's founding to the steel manufacturing that built the country's infrastructure and helped win world wars. [...] he reminisces about his local ties, such as hanging out at a Hollidaysburg soda fountain run by his cousin.",CAMPAIGN 2012; Santorum hopes to restart GOP race in Pennsylvania; He says his ties to the state are stronger than Romney's heavy negative advertising.,LA Times
127,"Serrano, Richard A","Jul 16, 2012",LATExtra; Part AA; National Desk,560,"Terms of Service | Privacy Policy | Los Angeles Times, 202 West 1st Street, Los Angeles, California, 90012 | Copyright 2011",CAMPAIGN 2012; Obama says Washington still 'broken'; He regrets not fixing the toxic atmosphere. His and Romney's campaign surrogates keep up their attacks.,LA Times
128,"Lear, Norman","Dec 30, 2011",Main News; Part A; Editorial Desk,1013,"By the time I was a teenager, I knew that the values of individual and religious liberty were worth fighting for, which is why I dropped out of college to enlist in the war against Hitler. [...] I have repeatedly seen Americans get off their couches to hold this country accountable to its stated values.",The good fight,LA Times
129,"Allen, Sam","Nov 17, 2011",Main News; Part A; Metro Desk,1179,"[...] Fresch probably will receive a lucrative pension because the city classified him as a ""safety employee"" eligible for the enhanced benefits given to police officers and firefighters. In a city long criticized for being a fiefdom run by a small group of powerful leaders, Fresch's departure is something of a turning point -- not only because it would bring a leadership shift but because it came after a political dialogue not often seen at City Hall.",Exit marks a turning point in Vernon; The city's parting of ways with former administrator Fresch spotlights a freer political dialogue.,LA Times
130,"McMANUS, DOYLE","Sep 8, 2011",Main News; Part A; Editorial Desk,822,"The administration's aim is to force Republicans to either embrace his proposals or reject ideas most Americans are likely to support, such as an extension of the payroll tax cut, tax breaks for employers who create new jobs and a public-private ""infrastructure bank"" that has the backing of the largely Republican Chamber of Commerce as well as the AFL-CIO. House Speaker John A. Boehner (R-Ohio) and Majority Leader Eric Cantor (R-Va.) sent the White House a letter this week asking to meet with the president before his speech -- to explore issues on which bipartisan cooperation might work.",Obama's new tone; Recasting the debate could determine the outcome of the election in 2012.,LA Times
131,,"Dec 18, 2011",Main News; Part A; Letters Desk,1267,"Wading into the Palestine issue Re ""States of mind,"" Opinion, Dec. 14 In citing the origins of Israel as merely the onset of political Zionism in the 19th century, Michael Kinsley ignores the tree that grew the fruit with the seeds. Arizona stirs the immigration pot Re ""Saying no to Arizona,"" Editorial, Dec. 14 The Times writes that it hopes the Supreme Court ""strikes down this law as an intrusion into the federal government's lone mandate to establish such policy.""",A water-wise S.F.,LA Times
132,"Perry, Tony","Oct 29, 2012",LATExtra; Part AA; Metro Desk,806,"First as a City Hall gadfly, then as a council member representing a suburban district, he has prodded the council to play hardball with labor unions, hold the line on taxes and outsource as many city jobs as possible.","ELECTION 2012; In San Diego, mayoral foes draw lines in the mud",LA Times
133,"Lin, Rong-Gong","Jan 3, 2012",LATExtra; Part AA; Metro Desk,477,"The ballot measure would ""require producers of adult films to obtain a public health permit from the Los Angeles County Department of Public Health and pay a permit fee"" to fund enforcement.",CALIFORNIA; Activists collect ballot signatures for condom measure,LA Times
134,"Nicholas, Peter","Jul 9, 2011",Main News; Part A; National Desk,883,"[...] any hint of a triumphal tone would risk making him appear out of touch. Since Obama took office, unemployment has risen from 7.8% to 9.2%.",Obama is forced to think smaller,LA Times
135,"Gottlieb, Jeff; Becerra, Hector; Vives, Ruben","Jul 13, 2012",Main News; Part A; Metro Desk,1060,"Officials in the small town of Cudahy took part in brazen and widespread corruption, including accepting cash bribes hidden in a shoe box, abusing drugs at City Hall and throwing out absentee ballots that favored election challengers, according to court documents filed by federal prosecutors. According to the court records, Perales persuaded family members to register in Cudahy at the home of ""M.B.,"" a city employee.","Feds detail scale of graft in Cudahy; Allegations of trashed ballots, drug abuse at City Hall and other crimes are outlined in prosecutors' papers.",LA Times
136,"Hamburger, Tom; Gold, Matea","Jun 25, 2011",Main News; Part A; National Desk,967,"President Obama's reelection team has launched an invigorated effort to draw money from wealthy donors, buttressing the campaign against a potential decline in contributions from the everyday supporters who helped fuel his massive take in 2008.","THE NATION; Obama's team courts the wealthy; The shift from small donors, who were crucial in 2008, could undercut his image.",LA Times
137,"Memoli, Michael A; Parsons, Christi; Hennessey, Kathleen","May 4, 2012",Main News; Part A; National Desk,998,"Outside the Trumbull County Magna factory, which makes car seats and ceiling liners for the nearby GM plant, 20 United Auto Workers members did interviews with two television stations and local newspapers.",CAMPAIGN 2012; No one-size-fits-all message; Obama's team plans to tailor his approach to suit key states and voters,LA Times
138,"Mason, Melanie; Gold, Matea","Feb 23, 2012",Main News; Part A; National Desk,926,"Since a series of federal court decisions in 2010 led to the creation of super PACs, 330 have been formed, according to the Federal Election Commission.",CAMPAIGN 2012; Operatives for 'super PACs' profit from lack of oversight,LA Times
139,"Memoli, Michael A","Sep 6, 2012",Special Section; Part U; National Desk,825,"Three and a half years, more than 800 joint Oval Office meetings and nearly 100 one-on-one lunches, a Recovery Act and healthcare law later, the doubts have disappeared. [...]ingrained is the public perception that Biden is something of a goof, GOP image-meister Frank Luntz said, that in focus groups the mere mention of the vice president's name almost always spurs laughs -- from supporters and critics alike.","ELECTION 2012 / THE DEMOCRATIC NATIONAL CONVENTION; Loyalty forged Biden-Obama bond; Four years on, the president has come to cherish his No. 2 as an indispensable advisor.",LA Times
140,"Gold, Matea","Feb 4, 2012",Main News; Part A; National Desk,593,"Yet even with these limitations, electioneering by such groups has swelled in the last two years. Because tax-exempt groups -- which tend to be more successful than their super PAC counterparts at raising money -- cannot make political activity their primary purpose, some election law experts anticipated that many of them would simply transfer increasing amounts of money to their sister organizations, effectively funneling untraceable money into political spending.",Democratic nonprofits send funds to 'super PACs',LA Times
141,"Leonard, Jack","May 28, 2012",LATExtra; Part AA; Metro Desk,2103,"While he ran track at UCLA, Grace put aside his athletic ambitions and focused on political activism, working to successfully persuade UCLA and then the University of California system to withdraw their investments from apartheid-era South Africa. Grace, a registered Democrat, calls for more alternative sentencing and rehabilitation programs to reduce recidivism among low-level offenders and free up space behind bars for the most violent and serious criminals.",CAMPAIGN 2012; Diverse group seeking D.A.'s post; The June 5 election will be the first since 1964 in which an incumbent hasn't been on the ballot.,LA Times
142,"Mehta, Seema; Reston, Maeve","Aug 12, 2012",Main News; Part A; National Desk,1117,"Abandoning his trademark caution, Mitt Romney selected Rep. Paul D. Ryan of Wisconsin as his running mate Saturday in a move that reframed the presidential race as an ideological battle over the size of government and the fate of Medicare, the popular healthcare program for seniors.","CAMPAIGN 2012: ROMNEY PICKS RYAN; Decision reframes race as a battle of ideologies; Medicare, government size stand to be central issues",LA Times
143,"Gold, Matea; Hamburger, Tom","Sep 16, 2011",Main News; Part A; National Desk,974,"Dallas, a former real estate developer who said his Christian beliefs deepened while he was serving time at San Quentin State Prison for embezzlement, declined to identify the other venture capitalists financing the project, but described them as ""men of deep faith.""",THE NATION; Silicon Valley gives a boost to conservative Christians; Executives help fund a project to register 5 million voters from the religious right.,LA Times
144,"Glionna, John M; Simon, Richard","Jul 8, 2011",Main News; Part A; Foreign Desk,724,"After conducting a food assessment there this spring, five nongovernment aid agencies concluded that food for the nation's most vulnerable groups -- children and the elderly, as well as pregnant and nursing mothers -- was running dangerously low and probably would run out during what's known as the summer ""lean season"" before the fall harvest.","THE WORLD; Donors doubtful of N. Korea's food needs; Aid groups warn that 6 million face severe shortages, but some allege aid is diverted.",LA Times
145,"Cloud, David S; Parsons, Christi","Jun 21, 2011",Main News; Part A; Foreign Desk,866,White House and Pentagon officials said the decision to begin bringing out troops did not signal a shift in strategy away from counterinsurgency-style warfare and toward a so-called counter-terrorism approach that emphasizes pursuing Al Qaeda members and other insurgent leaders.,Big initial Afghan drawdown expected,LA Times
146,"Chawkins, Steve","Oct 13, 2012",LATExtra; Part AA; Metro Desk,1073,"Maldonado slams Capps as an unrelenting party loyalist -- a potentially fatal flaw in a district where Democrats edge out Republicans by less than three percentage points and more than 70,000 unaffiliated voters could swing the election. According to the most recent campaign filings, Capps raised more than $2.1 million by June 30 -- more than twice the sum she collected for her entire campaign two years ago.",ELECTION 2012; Tight race in redrawn district; Democrat Lois Capps and Republican Abel Maldonado both strive to downplay party affiliation.,LA Times
147,,"May 9, 2012",Main News; Part A; Editorial Desk,445,[...]her ability to effectively serve her constituents has been undermined by repeated questions about her ethics and her personal management style.,ELECTIONS 2012; Janice Hahn in the 44th,LA Times
148,"Hamilton, Walter","Apr 24, 2012",Business; Part B; Business Desk,326,"The Dow Jones industrial average fell more than 100 points Monday as worry grew that Europe's sovereign debt crisis, which seemed to be resolving itself only weeks ago, could be worsened by deepening economic strangulation and public outrage at government-imposed austerity measures.",DAILY MARKET ROUNDUP; Stocks sink on Europe concerns,LA Times
149,"Barabak, Mark Z","Feb 6, 2011",Main News; Part A; Metro Desk,594,"If the bill is passed and signed into law by Gov. Jerry Brown, who has not taken a position, California would join other cash-strapped states that have decided to forgo the added cost -- and any added attention from presidential candidates and the political press corps -- by ceding their early spot on the calendar.",CALIFORNIA; State may trade clout for cash; A bill would push the presidential primary in 2012 back to June in a bid to save money.,LA Times
150,"York, Anthony","May 20, 2011",LATExtra; Part AA; Metro Desk,396,"Taylor's position is similar to that of Democratic legislative leaders and labor-union representatives, who have said their preference is to extend billions in sales and vehicle taxes and increase income taxes without a statewide vote.","CALIFORNIA; State analyst critical of tax referendum; Forgoing a statewide vote would be better for schools, investors, Mac Taylor says.",LA Times
151,"Hennessey, Kathleen; Parsons, Christi","Mar 17, 2012",Main News; Part A; National Desk,830,"The video highlights key decision points -- the auto industry bailout, the healthcare overhaul, killing Osama bin Laden, withdrawing troops from Iraq -- that the campaign believes are central to making the case for Obama's reelection.",Volunteers charge ahead for Obama; His team has built a network earlier and larger than any other presidential campaign.,LA Times
152,"Finnegan, Michael","Oct 2, 2012",Main News; Part A; National Desk,1057,"[...]in direct mail to conservative voters, his allies in the state Republican Party have highlighted Romney's belief that life begins at conception, his opposition to same-sex marriage and his support of a bill in Massachusetts to let the Catholic Church deny adoptions to gay couples.",CAMPAIGN 2012; THE BATTLEGROUNDS; Ohio presents a puzzle for candidates; The swing state's diversity requires deft calibration. Obama and Romney use very different strategies.,LA Times
153,"McMANUS, DOYLE","Jun 23, 2011",Main News; Part A; Editorial Desk,850,"Even as U.S. forces continue to battle on the ground in Afghanistan, White House aides told reporters that the president's decision was based on the success of U.S. and allied forces over the last 18 months. [...] though, the September withdrawal date is roughly what Obama signed up for in December 2009, when he agreed to the military's request for a surge that would last about 24 months at full strength.",The long goodbye; President Obama's plan for a slow pullout from Afghanistan recognizes that U.S. goals there must be limited.,LA Times
154,"Finnegan, Michael; Hoeffel, John","Mar 14, 2012",Main News; Part A; National Desk,1353,"Scoring major upsets in the Alabama and Mississippi primaries on Tuesday, Rick Santorum dealt a potentially crippling blow to Newt Gingrich and effectively emerged as Mitt Romney's lead challenger for the Republican presidential nomination.","CAMPAIGN 2012; Santorum scores big in the South; His wins in two key states deal a major blow to Gingrich, whose refusal to bow out may aid Romney.",LA Times
155,"Mehta, Seema","Sep 20, 2012",LATExtra; Part AA; National Desk,754,"""Because this is the party of opportunity and hope.",CAMPAIGN 2012; Romney says he would fix immigration; The Republican tells a Latino audience that he would find a bipartisan solution.,LA Times
156,"McMANUS, DOYLE","Jan 6, 2011",Main News; Part A; Editorial Desk,929,"If you listen to some GOP House members, the voters were of one mind in demanding the repeal of President Obama's healthcare law, a return to the Founding Fathers' version of the Constitution, a stop to most environmental and business regulation, an investigation of Atty. Gen. Eric H. Holder Jr. and a wholesale reduction in the powers of the Federal Reserve.","A modest success; John Boehner may lack charisma, but Democrats underestimate him at their own peril.",LA Times
157,"Lauter, David; Savage, David G","Nov 5, 2012",Main News; Part A; National Desk,1478,"In Florida, where litigation Sunday over early voting snafus brought unwelcome reminders of the contested election of 2000, Wanda Ramos spent the morning assisting voters at an Orlando polling place where a judge had ordered additional hours of early voting to make up for time lost Saturday to a bomb scare.",ELECTION 2012; Campaigns fight to get out the vote; The Obama-Romney race is so close that it could be decided by one of the oldest tactics in the book: Knocking on doors.,LA Times
158,"Lauter, David","Nov 4, 2011",Main News; Part A; National Desk,509,"The U.S. heads into the 2012 presidential contest with a large generation gap in its politics -- a rarity in American elections and one that, at least for now, has boosted prospects for a Republican victory, new survey data show.",Generation gap could work to GOP's benefit,LA Times
159,"Abcarian, Robin","Jan 8, 2012",Main News; Part A; National Desk,961,"At a town hall meeting Friday in Lebanon, N.H., 51-year-old Peter Merrill assailed Gingrich as the person ""most responsible, or at least as responsible as any living person on the planet, for the current practice of conducting politics as if you were a suicide bomber engaged in hostage negotiations."" (His question was about healthcare reform.) At least one seasoned observer believes the tendency of New Hampshire voters to get right to the point is a function of a compressed time frame.","CAMPAIGN 2012; New Hampshire voters play hardball; On the trail, many skip the niceties and get straight to the point, throwing candidates tough questions.",LA Times
160,"West, Paul; Reston, Maeve","Mar 17, 2012",LATExtra; Part AA; National Desk,537,"During a news conference in the Puerto Rican capital of San Juan, Romney was asked about the report that Bain Capital, the private equity firm he ran for 15 years, had purchased Uniview Technologies, the video surveillance division of a company supplying services to the Chinese government's Safe Cities program.",CAMPAIGN 2012; Santorum tackles Illinois; He defends his skills and experience on his first visit to the state before its primary.,LA Times
161,"Reston, Maeve","Jul 15, 2011",Main News; Part A; National Desk,508,"From a luncheon engagement before an audience of Republican women on the coast to a 2nd Amendment discussion with bikers at a Harley-Davidson dealership in Manchester, Giuliani repeatedly assailed President Obama's agenda -- calling him ""a very nice man"" before going on to declare that another four years of his economic policies would be ""a disaster.""",Giuliani sounds like a candidate on visit to N.H.,LA Times
162,"James, Meg","Nov 15, 2011",Business; Part B; Business Desk,1376,"The March earthquake and tsunami in Japan, which put a months-long halt to automobile production, combined with a moribund job market and a steady drumbeat of bad economic news to slam the brakes on television advertising sales. Lower ratings for TV programs have become a concern, said Doug Creutz, media analyst at Cowen & Co. Although networks are commanding higher rates for their commercial time compared with last year, ad revenue is shaping up to be flat or down because programs are drawing smaller audiences.",COMPANY TOWN; TV drama: Can ad sales recover?; Natural disasters and the sluggish economy put the brakes on this year's strong start for media companies.,LA Times
163,"Mascaro, Lisa","Dec 6, 2011",Main News; Part A; National Desk,712,"In keeping with Obama's original proposal, the Democratic bill would increase the payroll tax break, reducing the tax to 3.1% to boost the tax savings for 2012 to an average of $1,500, a proposal likely to limit Republican support.",Senate Democrats revise proposal on payroll tax,LA Times
164,,"Sep 27, 2012",Main News; Part A; Editorial Desk,528,"[...]this problem cries out for a solution. [...]last year, multistate companies calculated their taxable income in California by considering three factors: their sales, employment and property within the state's borders.",ELECTIONS 2012; Yes on Proposition 39,LA Times
165,"Merl, Jean","Jun 9, 2012",LATExtra; Part AA; Metro Desk,781,"Four candidates are bunched near the top, including Republican Assemblyman Paul Cook of Yucca Valley, who appeared to finish first on election night but by Friday afternoon had slipped into second place, behind Lake Arrowhead home builder and anti-illegal immigration activist Gregg Imus, also a Republican.",Second-place finisher still undecided in raft of races,LA Times
166,,"Apr 17, 2012",Main News; Part A; Editorial Desk,360,"Whatever the reason, the position is not playing well with leaders in the region, who see embargoes and political isolation as anachronistic policies from the Cold War era.",Time to include Cuba,LA Times
167,"Hamburger, Tom; Savage, David G","Jan 4, 2011",Main News; Part A; National Desk,1089,"Push legislation that would end the secret-money loophole by requiring groups to disclose their donors; seek aggressive enforcement of Internal Revenue Service rules governing political groups that operate as ""social welfare organizations""; and fight lawsuits and legislative proposals that could further undermine regulatory gains made during Feingold's years in the Senate.","Their reform effort just got harder; Backers of campaign spending limits lose a key leader, but they plan to keep fighting big money in politics.",LA Times
168,"Rutten, Tim","Jan 12, 2011",Main News; Part A; Editorial Desk,762,"[...] if the Legislature's Republicans sit out this round of the state's budget crisis, they'll simply have completed the long march into political irrelevancy that began with their embrace of Proposition 187.\n",Brown's plan -- pain everywhere,LA Times
169,"McMANUS, DOYLE","Jul 25, 2012",Main News; Part A; Editorial Desk,980,"In an earlier day, the group made its mark by attacking vulnerable Democrats, such as then-House Speaker Tom Foley, who lost his seat in eastern Washington state after helping pass the assault weapons ban in 1994, and even presidential candidate Al Gore, who lost his native Tennessee in 2000. Over the last two decades, Federal Election Commission records show that the NRA has spent almost $49 million on independent campaign expenditures, second only to the Service Employees International Union.",An NRA victory; Don't count on new gun control laws any time soon.,LA Times
170,"Riccardi, Nicholas","Feb 11, 2011",Main News; Part A; National Desk,497,"Handicappers predict Democrats will have a hard time keeping control of the Senate in 2012, so the party leapt on Kyl's announcement as a chance to pick up a seat.",Republican Sen. Jon Kyl won't seek reelection,LA Times
171,"Mehta, Seema","Apr 30, 2011",LATExtra; Part AA; Metro Desk,736,"Sen. Dianne Feinstein, who is up for reelection next year, will speak Saturday. Since this is not an election year, much of the weekend will be focused on energizing the party faithful and rallying the activists who will reach out to voters in the 2012 election.",State Democrats seek to make clout count,LA Times
172,"Skelton, George","Oct 13, 2011",Main News; Part A; Metro Desk,907,"[...] Brown always has been an independent thinker. [...] he has done all this -- the bill signings, the vetoes -- many times before and knows how to sidestep the pitfalls.",CAPITOL JOURNAL; Brown charts his own path; Those looking for a pattern in the governor's decision-making should remember that he's a nonconformist first and foremost.,LA Times
173,"Li, Shan; D'Urso, William","Jul 14, 2012",Business; Part B; Business Desk,1156,"Terms of Service | Privacy Policy | Los Angeles Times, 202 West 1st Street, Los Angeles, California, 90012 | Copyright 2011",APPAREL; Ralph Lauren to make 2014 Olympic uniforms in U.S.; The pledge is a response to criticism over the fact that 2012 outfits were made in China,LA Times
174,"Landsberg, Mitchell","Aug 30, 2012",Special Section; Part U; National Desk,634,"[...]other than a videotaped message delivered Wednesday night, neither he nor his father, former President George H.W. Bush, has had any place at all.",ELECTION 2012 / THE REPUBLICAN NATIONAL CONVENTION; Bush gets the cold shoulder from his party,LA Times
175,"Mehta, Seema","Aug 29, 2012",Special Section; Part U; National Desk,722,"[...]Romney received more than 2,000 votes, easily securing the nomination, while Paul received just under 200.",ELECTION 2012 / THE REPUBLICAN NATIONAL CONVENTION; Paul's army fights to the end; His fiercely loyal supporters try to put the Texan's name into consideration.,LA Times
176,"West, Paul; Reston, Maeve; Mehta, Seema","Feb 29, 2012",Main News; Part A; National Desk,1244,"Republican presidential contender Mitt Romney won the Michigan and Arizona primaries on Tuesday, holding off conservative challenger Rick Santorum and gaining sorely needed momentum into the big round of Super Tuesday contests. Romney, speaking to volunteers at a campaign office, described Santorum as an ""economic lightweight"" and invoked Newt Gingrich's criticism of him as a ""big labor Republican.""","CAMPAIGN 2012; Romney averts disaster; Wins in Arizona and his native Michigan give him badly needed momentum, if not the conservative stamp of approval.",LA Times
177,"Mason, Melanie; Gold, Matea; Tanfani, Joseph","May 13, 2012",Main News; Part A; National Desk,1542,"[...]the community's ascendance also reflects a ""maturation"" of gay political activism, said Dana Perlman, a co-chair of the Obama campaign's Lesbian, Gay, Bisexual and Transgender Leadership Council, a fundraising committee. Early forays into political fundraising by gays and lesbians began in Los Angeles in the late 1970s, with activists such as Mixner, who helped launch the Municipal Elections Committee of Los Angeles, or MECLA, the first political action committee financed by gays and lesbians.",CAMPAIGN 2012; Gay donors move from the margins to the mainstream,LA Times
178,"Perry, Tony","Apr 6, 2012",LATExtra; Part AA; Metro Desk,538,"Lawyers for his command say Stein has violated several orders restricting Marines from making partisan political statements or comments ""contemptuous"" of the chain of command, including the commander in chief.",Obama-bashing Marine's ouster backed by panel; Sgt. Gary Stein posted Facebook comments critical of the president.,LA Times
179,"Willon, Phil","Jun 3, 2012",Main News; Part A; Metro Desk,931,"McCarthy said the party is confident that Republican John Tavaglione, who has been elected to the nonpartisan Riverside County Board of Supervisors five times, also will do well against his toughest Democratic challenger, Mark Takano, a teacher and Riverside Community College trustee, despite the Democrats' slight edge in voter registration.",CALIFORNIA; CAMPAIGN 2012; Balance of power in House may hinge on state races,LA Times
180,"Hiltzik, Michael","Jan 1, 2012",Business; Part B; Business Desk,1466,"[...] the crash of 2008, which still inflicts an unaccustomed level of pain on the middle class and the working class, the crippling of American upward mobility was a phenomenon little noticed or swept under the rug.",LESSONS FROM 2011; Saving the middle; The Occupy movement speaks to downward mobility,LA Times
181,"Reston, Maeve","Mar 16, 2012",Main News; Part A; National Desk,1141,"In a GOP race that has catered to the party's most conservative elements, the sometimes harsh tone adopted by Romney and his rivals on illegal immigration appears to be driving many Latino voters away.",Republicans struggle for Latino vote; The GOP presidential rivals' stances on illegal immigration and other issues are pushing many away.,LA Times
182,"Reston, Maeve; Mehta, Seema","Nov 6, 2012",Main News; Part A; National Desk,809,"Though the polls are tight in many swing states and in a dead heat nationally, Romney is still facing difficult odds in getting to the 270 electoral votes he would need to win the White House.","ELECTION 2012; Romney's campaign remains upbeat; The Republican dashes to five final rallies in four states, sounding undaunted by difficult odds.",LA Times
183,"Marosi, Richard; Ellingwood, Ken","Jun 13, 2011",Main News; Part A; Foreign Desk,1190,"The former Tijuana mayor, who claims to be a billionaire and is known for his eccentric tastes in exotic animals and tequila fermented with rattlesnake hides, has always dismissed allegations of links to drug traffickers and a notorious slaying. Wearing a silk scarf to cover hair loss from chemotherapy, and flanked by her son, who is a matador, she held up a letter written by her husband accusing authorities of violating his human rights.",Mexican mogul in the role of victim; Some see political intrigue in the army raid in Tijuana against Jorge Hank Rhon.,LA Times
184,"West, Paul","Jan 26, 2011",Main News; Part A; National Desk,934,"[...] the broad outlines of an all-but-announced reelection run were clearly visible: a renewed call to raise taxes on the very wealthy, a promise of more higher-education aid for the middle class, new federal initiatives in scientific research and energy technology, and a renewed focus on jobs, in the form of fresh spending for road and bridge repair and high-speed rail construction.","STATE OF THE UNION; NEWS ANALYSIS; Tacking to the right while showing his left; As expected, Obama calls for unity. But he also draws the line, in what may be a sketch of his 2012 strategy.",LA Times
185,"Wilkinson, Tracy; Sanchez, Cecilia","Nov 15, 2011",Main News; Part A; Foreign Desk,433,"President Felipe Calderon's sister appears to have lost her bid for governor of Michoacan during violent state elections, and she alleged Monday that drug traffickers helped tip the race in favor of one of her opponents.","THE WORLD; Drug gangs tied to Mexico vote; President Calderon's sister refuses to concede defeat in a governor's race, alleging violations.",LA Times
186,"Kraul, Chris; Mery Mogollon","Aug 29, 2012",Main News; Part A; Foreign Desk,906,"According to an advance text of a report to be issued Wednesday by the New York-based Committee to Protect Journalists, Chavez has used an ""array of legislation, threats and regulatory measures to gradually break down the independent press.""","FOREIGN EXCHANGE; Prime time not ready for civil discourse in Venezuela; As the presidential campaign heats up, state media 'are doing totally unacceptable things' in attacking Chavez's opponent, an analyst says.",LA Times
187,"Gold, Matea","Jan 21, 2011",Main News; Part A; National Desk,1377,"Farther west on King, above the fabric store Calico Corners, is the office of GOP media buyer Kyle Roberts, who handled the presidential campaign account of Sen. John McCain and running mate Sarah Palin in 2008.\n",COLUMN ONE; A quiet pocket of GOP power; Forget K Street. These Republican operatives prefer a quaint haven across the Potomac in Old Town Alexandria.,LA Times
188,"Savage, David G","Jan 21, 2012",Main News; Part A; National Desk,833,"The justices repeated their long-standing view that a ""new election map cannot be used"" in a state such as Texas until it has been pre-cleared. Because that issue is still pending before the three-judge court in Washington, the justices told the court in San Antonio to try again to draw an ""interim"" map for Texas that could be used in the 2012 elections while the court in Washington addresses the pre-clearance issue.",High court rules for Texas GOP; It favors voting districts drawn by legislators rather than those that judges created to aid Latinos.,LA Times
189,"Memoli, Michael A","Jan 20, 2011",Main News; Part A; National Desk,284,"Linda McMahon, the former professional wrestling chief executive who lost a Senate bid in November; and Republican Tom Foley, who lost the gubernatorial election to Democrat Dannel P. Malloy. michael.memoli@latimes.com Jon Lender of the Hartford Courant contributed to this report.",THE NATION; Democrats eyeing Lieberman's seat; The Connecticut senator confirms he will not seek a fifth term next year.,LA Times
190,"Mascaro, Lisa; Hennessey, Kathleen","Feb 9, 2012",Main News; Part A; National Desk,864,"The Obama administration's new requirement that most health insurance plans provide contraceptive services has exploded into a high-octane political weapon, with combatants on both sides scrambling to score points among the electorate and gin up fundraising from their most ardent supporters. In Congress and on the campaign trail Wednesday, Republicans attacked the rule as another example of government overreach, Exhibit A in the case against President Obama's healthcare law, while Democrats asserted the GOP was trying to turn back the clock on women's rights.",THE NATION; Birth-control fight turns into campaign and fundraising tool,LA Times
191,"Parsons, Christi; Mascaro, Lisa; Nicholas, Peter","May 5, 2011",Main News; Part A; National Desk,778,"[...] they face pressure from Democratic lawmakers and interest groups to use the president's stature to push back harder against Republicans during the continued standoff over government spending, debt and social programs.","THE NATION; Ratings boost gives Obama opportunity and challenge; The president risks overplaying Bin Laden's death. He could fight the GOP harder, but may face a less-partisan tone.",LA Times
