,author,date,section,word_count,abstract,headline,source
421,"Weisman, Robert","Jan 12, 2011",Business,324,"SAN FRANCISCO - Steward Health Care System chief executive Ralph de la Torre, making his debut at the annual J.P. Morgan Healthcare Conference yesterday, told investors that he plans to expand his company's Massachusetts cluster of community hospitals across the United States.",Steward plans expansion of hospitals nationwide,Boston Globe
422,"King, Loren","Jan 28, 2011",Living Arts,491,"From the opening teaser that warns of legal threats and ""illegal images"" to the billing of the director as ""Experiment Supervisor,"" ""Zenith"" is a high-concept, brave-new-world sci-fi puzzle that invites Internet audiences to fill narrative gaps by visiting assorted websites and adding their own clues and plot points to the film's twists and time leaps.",A futuristic thriller tied to a web of conspiracy,Boston Globe
423,Katie Johnston Chase,"Jan 9, 2011",Business,955,"When everything fell apart in the fall of 2008, Gentile found himself scrambling to find nonexistent jobs for the swelling ranks of the unemployed. Because recruiters work largely on commission, fewer placements means a smaller paycheck.","As cloud lifts from economy, recruiter finds his mission becoming a little easier",Boston Globe
424,Cindy Atoji Keene,"Jan 23, 2011",Business,691,"[...] Sinacole recommended that Romaniw check out the many websites that list freelance opportunities, such as Elance.com, odesk.com, or Freelancer.com.",Breaking into film editing on East Coast,Boston Globe
425,Anonymous,"Jan 16, 2011",Travel,387,Children in foster care in Greater Boston need caring adult mentors.,"Rocky, 9, likes to play, make friends, and win your attention",Boston Globe
426,"Weisman, Robert","Jan 4, 2011",News,1395,"CAMBRIDGE - When drug maker Novartis AG tapped a Massachusetts General Hospital cardiologist to run its global research operations in 2002, some company insiders chafed at his ambition to reinvent drug discovery here on the banks of the Charles River, nearly 4,000 miles from Novartis headquarters in Basel, Switzerland.","At Novartis, a winning formula",Boston Globe
427,Anonymous,"Jan 20, 2011",Editorial,301,"Many wind projects have run into opposition from neighbors, but rarely on such tenuous grounds - the turbine would be about 600 feet from the golf course. [...] the very existence of the club owes so much to favors from state and local government that it should bend over backwards to assist with, not fight, the needs of its neighbors.",Granite Links: A hole-in-one for ingratitude,Boston Globe
428,Anonymous,"Jan 9, 2011",North,1832,"On Wednesday, the City Council and Planning Board will hold a joint public hearing on a proposed ordinance change to change the city's so-called ""residential overlay district"" to include the area between Commercial, Exchange, and Main streets and Route 60.",North Andover: Back to business,Boston Globe
429,"Benbow, Julian","Jan 18, 2011",Sports,741,"To be on the court again, not just for any game, but a prime time game against the Magic, was like taking shots of adrenaline. Because while everyone else was thinking about Garnett's injury, Garnett was thinking about Christmas Day, when the Celtics let an all-too-comfortable fourth-quarter lead slip away.",A spark is provided,Boston Globe
430,"Seiner, Jake","Jan 16, 2011",Sports,471,"Wrestling Lynnfield 45, Minuteman 30 - Coach Craig Stone earned his 400th career win as Lynnfield/North Reading improved to 11-3.",Hall in line for honors as Xaverian tips CM,Boston Globe
431,"Cafardo, Nick","Jan 6, 2011",Sports,893,Why should we keep guys out of the Hall of Fame who were linked to steroids and let others into the Hall of Fame simply because they weren't caught? [...] how do we even know there isn't a player or two in the Hall of Fame who used steroids? The guys I feel bad for are players like Fred McGriff.,Effects of steroids are felt,Boston Globe
432,"Kagan, Aaron","Jan 26, 2011",Food,628,"In a winter CSA participants pay in the fall for vegetables they receive throughout the frigid months, thanks to simple technology such as greenhouses and climate-controlled storage space. Because cold temperatures concentrate the sweetness of vegetables such as spinach and carrots, winter CSA shares provide members with some of the most flavorful produce at a very welcome moment.","Green grows the bounty, even in winter",Boston Globe
433,"Bodnarchuk, Kari","Jan 9, 2011",Travel,229,"Try the Skier's and Hiker's Retreat Body Experience, with its aromatherapy massage, mineral-and-sea-salt hand and foot treatment, rosemary-oil scalp massage, hydrating herbal face serum, and heat therapy to loosen muscles.",See the world on your favorite kind of cycle,Boston Globe
434,Anonymous,"Jan 19, 2011",Opinion,218,"In these days of soaring ticket prices for marquee Boston teams, lesser-known sports franchises promote themselves as venues for family entertainment.",Bad taste: In the lap of lacrosse,Boston Globe
435,"Kayyem, Juliette","Jan 12, 2011",Opinion,781,"In recent history, due in no small measure to international humanitarian intervention, populations have remained incredibly resilient to natural disasters.","How can US help Haitians rebuild Haiti, not flee it?",Boston Globe
436,Scott Van Voorhis,"Jan 9, 2011",West,1017,"Belmont has spent somewhat under $100,000 of its $550,000 snow budget, notes the Department of Public Works assistant director, Michael Santoro, while Weston dipped into its $253,000-plus snow budget to the tune of $96,000 with the recent storm and two smaller ones earlier last month, according to Bob Hoffman, the town's public works operations chief.",Blizzard takes toll on snow funds,Boston Globe
437,"Beckham, Beverly","Jan 16, 2011",South,595,"Chelsea Handler called Angelina Jolie a four-letter word and a home-wrecker on one of her shows. Because of this, Jennifer Aniston, who was married to Brad Pitt, Jolie's current husband, is no longer speaking to Handler.",Trying to ignore the words on the street,Boston Globe
438,"Marrapese-Burrell, Nancy","Jan 3, 2011",Sports,613,"Calle Ridderwall was the only skater to score during the shootout last night, which meant a third-place finish for Notre Dame in the Shillelagh Tournament at the Sears Centre Arena.","BU competes, but can't get win",Boston Globe
439,"Shaughnessy, Dan","Jan 23, 2011",Sports,824,"If the Jets win the AFC Championship at Heinz Field, perhaps the Krafts will be inspired to spend a little more money on payroll next year (are we supposed to feel good that the Patriots have the third-lowest payroll in the NFL?). The former Jets defensive end was temporarily paralyzed during a 1992 game, but he returned to deliver a motivational speech in Foxborough last weekend.",Why Patriots fans should be on board with the Jets,Boston Globe
440,"Healy, Beth","Jan 21, 2011",Business,441,The Supreme Judicial Court yesterday upheld a ruling by the state's appellate tax board that lets the city of Boston keep $16 million in taxes that the utility National Grid had argued it did not owe.,Hub can keep $16m in taxes,Boston Globe
441,"Gulizia, Anthony","Jan 6, 2011",Sports,434,FRANKLIN - MIAA assistant director Tony Romano and the basketball committee said yesterday they are exploring the possibility of expanding the Division 4 tournaments to include central and western Massachusetts schools.,MIAA may expand Division 4 fields,Boston Globe
442,"Benbow, Julian","Jan 28, 2011",Sports,748,"Perkins had 10 points and 9 rebounds in 21 minutes, stretching the playing time coach Doc Rivers had originally prescribed, with Perkins playing just his second game since returning from ACL surgery.","Rugged, ragged victory",Boston Globe
443,Anonymous,"Jan 3, 2011",Sports,274,Lg TD Gronkowski 6 102 17.0 28 1 Edelman 3 72 24.0 40 0 Price 3 41 13.7 18 0 Tate 2 82 41.0 42t 1 Crumpler 1 10 10.0 10t 1 Morris 1 8 8.0 8 0 Green-Ellis 1 6 6.0 6 0 Total 17 321 18.9 42t 3 Interceptions No. FC Lg TD Edelman 4 28.0 2 94t 1 Returns 4 28.0 2 94t 1 Kickoff returns No.,PATRIOTS STATISTICS,Boston Globe
444,"Bierman, Noah","Jan 16, 2011",Metro,1215,"The state's initial phase of health care changes approved in 2006, a vast expansion of access achieved under Governor Mitt Romney and implemented by Patrick, took 75 years and required the threat of ballot initiatives to pass, said James Roosevelt Jr., president and chief executive officer of Tufts Health Plan and chairman of the Massachusetts Association of Health Plans.\n",Ambitious agenda,Boston Globe
445,Anonymous,"Jan 2, 2011",North,2977,"According to association president Jeff Krieger, the teachers will get no pay raise this school year, but will receive a 2 percent raise for the 2011-12 school year, and a 3 percent raise for 2012-2013, the last year of the contract.",Andover: Voting deadline looms,Boston Globe
446,Anonymous,"Jan 9, 2011",Business,347,"The latest entrant is the Hoover FloorMate SpinScrub, which claims, ""No more bucket, broom, or hands-and-knees scrubbing with this 3-in-1 cleaner that vacuums, washes, and dries hard floors so quickly you might not know what to do with all that extra time.""",Consumer Reports The dirt on floor scrubbers,Boston Globe
447,Anonymous,"Jan 19, 2011",Living Arts,681,"In 2001, in a deal sparing himself possible indictment, President Clinton acknowledged for the first time making false statements under oath about Monica Lewinsky; he also surrendered his law license for five years. Former NFL player Rae Carruth was acquitted of first-degree murder but convicted of conspiracy and two other charges in the fatal shooting of his pregnant girlfriend, Cherica Adams, in Charlotte, N.C. (Carruth was later sentenced to a minimum of 18 years, 11 months in prison and a maximum of 24 years, four months.) In 2006, Osama bin Laden, in an audiotape that was his first in more than a year, said Al Qaeda was preparing for attacks in the United States; at the same time, he offered a ""long-term truce"" without specifying the conditions.",This day in history,Boston Globe
448,Anonymous,"Jan 4, 2011",Sports,347,UMASS FG FT Reb Min M-A M-A O-T A F Pt.,"Cent. Conn. 92, UMass 63",Boston Globe
449,"Gearan, Mark","Jan 20, 2011",Opinion,802,"Twenty years later he was proud to catalogue their careers after serving on the Peace Corps staff: Five college presidents; five US ambassadors; five big-time lawyers; 16 destined to receive presidential appointments; innumerable doctors, lawyers, editors, judges, businessmen, philanthropists, and educators.","Sarge Shriver, the peace builder",Boston Globe
450,"Marrapese-Burrell, Nancy","Jan 18, 2011",Sports,876,"Paced by Zdeno Chara's first career hat trick, the Bruins scored at least seven goals for the fourth time this season and second time in three contests. In the third period, just eight seconds after a Bruins power play expired, defenseman Dennis Seidenberg helped cement the blowout when he fired the puck from the top of the left circle and Michael Ryder directed it past Peters at 2:24.",A big show in matinee,Boston Globe
451,Anonymous,"Jan 31, 2011",Living Arts,377,"In 1958, the United States entered the Space Age with its first successful launch of a satellite into orbit, Explorer I. In 1971, astronauts Alan Shepard, Edgar Mitchell, and Stuart Roosa blasted off aboard Apollo 14 on a mission to the moon. (Abdel Basset Ali al-Megrahi was given a life sentence, but was released after eight years on compassionate grounds by Scotland's government.) In 2006, Supreme Court nominee Samuel Alito was sworn in after winning Senate confirmation.",This day in history,Boston Globe
452,"Weisman, Robert","Jan 2, 2011",Business,475,"The state's biotechnology industry starts the new year with its largest company staring at a hostile takeover offer and its second largest closing sites, cutting jobs, and narrowing its research focus.",Industry consolidation will continue,Boston Globe
453,"Cafardo, Nick","Jan 9, 2011",Sports,2494,"When that happens, the instability at the position in Boston may finally end. Since Nomar Garciaparra was traded in '04, the Sox have used Orlando Cabrera, Julio Lugo, Edgar Renteria, Nick Green, and Alex Gonzalez (twice) there.",Lowrie may be worth a longer look at short,Boston Globe
454,"Wallack, Todd","Jan 21, 2011",Business,369,"Yesterday, the bank's corporate parent - People's United Financial Inc. of Bridgeport, Conn. - announced its third purchase of a Massachusetts bank in less than a year, a $493 million deal for the parent of Danversbank, which has 28 branches stretching from Needham to Manchester-by-the-Sea.",People's United buys Danversbank,Boston Globe
455,Nancy Shohet West,"Jan 13, 2011",West,685,"Lindholm's sketches made connections between appearances and underlying circumstances: for example, the architecture he drew bore the scars of three decades of war, and the telephone poles that were tied together with twine reflected the rocket attacks that destroyed much of the country's infrastructure in the 1980s.","Globe West Arts: From quick sketches, a deeper look at Afghanistan",Boston Globe
456,"Finucane, Martin","Jan 11, 2011",Metro,177,"Three young men were removed from a JetBlue flight yesterday morning at Logan International Airport after concerns were raised that they were acting suspiciously, but no charges were filed, State Police said.",Three men removed from JetBlue flight,Boston Globe
457,Anonymous,"Jan 23, 2011",Metro,257,"Nantucket: a Ross's goose, two Eurasian wigeons, four Northern shovelers, four redheads, a Barrow's goldeneye, a black-headed gull, a little gull, a sedge wren, 20 American pipits, a yellow-breasted chat, and a grasshopper sparrow.",Bird sightings,Boston Globe
458,"Laidler, John","Jan 9, 2011",North,558,"MAPC covers the cost of racks with funds it has received through a federal program that supports projects to enhance air quality. Since 2007, it has received $931,000 in funding, of which $300,000 remains.",Lynn installing 128 bicycle racks,Boston Globe
459,Anonymous,"Jan 1, 2011",Living Arts,1093,"Could that spell be boredom? (112 min., PG) (Wesley Morris) Fair Game Director Doug Liman takes one of the more shameful sub-chapters in modern US politics - the Bush administration's outing of CIA agent Valerie Plame (Naomi Watts) in retaliation for her ex-diplomat husband Joe Wilson's (Sean Penn) public comments on the Iraq War - and turns it into a strident, condescending Hollywood melodrama. (118 min., R) (Ty Burr) The Legend of Pale Male A wide-eyed telling of how one red-tailed hawk enraptured a group of New York birders, Manhattan's Upper East Side, and ultimately the entire city.",MOVIE STARS,Boston Globe
460,Scott Van Voorhis,"Jan 27, 2011",South,1254,"With that in mind, I rang up Susan Windham-Bannister, president and chief executive of the Massachusetts Life Sciences Center, which just announced nearly $24 million in tax incentives for companies along the Interstate 95/Route 128 corridor and across the state.","State offers cash, credits to spur jobs",Boston Globe
461,Anonymous,"Jan 25, 2011",Living Arts,486,"In 1787, Shays' Rebellion suffered a setback when debt-ridden farmers led by Captain Daniel Shays failed to capture an arsenal at Springfield, Mass. Tate was freed from prison under a deal in which he pleaded guilty to second-degree murder and was sentenced to 10 years' probation, but he is back behind bars for violating that probation. In 2006, in his first encyclical, ""God Is Love,"" Pope Benedict XVI said the Roman Catholic Church had a duty through its charitable work to influence political leaders to ease suffering and promote justice.",This day in history,Boston Globe
462,"Schworm, Peter","Jan 19, 2011",Metro,813,"The squatters' tactic of claiming ownership of snow-cleared parking spots, once confined mainly to the street-rules universe of Southie, has become common practice throughout the city, despite a widely known prohibition. City officials say crews are regularly hauling away the hodgepodge of office chairs, lawn furniture, and trash barrels that litter the roadside, and respond quickly to neighborhood complaints.","Boston, city of savers",Boston Globe
463,"Brodeur, Michael","Jan 14, 2011",Living Arts,272,"[...] they don't leave the record bag, says C-Dubs: Stupid (Instrumental), Redlight featuring Roses Gabor; Work Them, Ramadanman; Six Degrees, Kryptic Minds.",NIGHT WATCH,Boston Globe
464,"Atiyeh, Clifford; Moskowitz, Eric","Jan 29, 2011",Business,815,"About 11,000 people - one-third of all traffic fatalities in the United States - die in alcohol-related crashes every year, LaHood said, adding that the concept for an automatic testing system has ""evolved from a moon shot idea to a device in development.""",New systems speed up drivers' blood-alcohol tests,Boston Globe
465,"Reed, James","Jan 11, 2011",Living Arts,1078,"From the banjo's origins in Africa to its role in modern music, the film burrows deep into issues of race (including its rise in popularity through minstrel shows), as well as class, regionalism, and gender. With that in mind, the film's trailer opens on a slightly contentious note, quoting a historic passage that sets the defiant tone: No instrument has ever had to fight its way through such bitter antagonism as the banjo.",A banjo lesson a long time in the making,Boston Globe
466,"Blaudschun, Mark","Jan 3, 2011",Sports,895,"First there was talk about Miami, then it was Pittsburgh, and when Maryland fired Ralph Friedgen, Edsall's name came up again. [...] he embraced the decision.",Edsall makes move,Boston Globe
467,Anonymous,"Jan 4, 2011",Living Arts,732,"In the course of a lengthy philippic titled ""Turkey Spends Millions to Cover Up Armenian Genocide,"" SPLC author David Holthouse stated, inaccurately: ""[Guenter] Lewy is one of the most active members of a network of American scholars, influence peddlers and website operators, financed by hundreds of thousands of dollars each year from the government of Turkey, who promote the denial of the Armenian genocide.""",A continuing war of words,Boston Globe
468,"Muther, Christopher","Jan 16, 2011",Travel,526,"Highlights include 80-year-old Buena Vista Social Club spitfire Omara Portuondo singing for a crowd of over 1,000 on her birthday; Gallic electropop chanteuse Emilie Simon performing songs from her latest English language album, ""The Big Machine,"" Melissa Etheridge, and iconic French pop star Vanessa Paradis (Mrs. Johnny Depp's partner).",Who says winter is dark and quiet?,Boston Globe
469,"Dyer, John","Jan 30, 2011",West,1030,"Correction: 2/13/2011 - CORRECTION: Because of a reporting error, the position that former Hopkinton Selectwoman Mary Pratt holds with the Metropolitan Area Planning Council was incorrectly stated in a Jan. 30 Globe West story on a proposed CSX railyard in Westborough.",Rail-yard foes see threat in runoff,Boston Globe
470,"Buote, Brenda J","Jan 16, 2011",North,580,[...] we will need to make our best case to Winchester's voters that the amount we ask for is part of a well-thought-out plan and is no more than what is necessary to preserve the educational and municipal services we value.,"Town OK's tax hike, new school",Boston Globe
471,Anonymous,"Jan 20, 2011",Living Arts,374,"Violinist to be honored Violinist Lynn Chang will be honored next month by the Massachusetts Cultural Council for his electrifying performance at the ceremony in Oslo, Norway, last year awarding the 2010 Nobel Peace Prize to Liu Xiaobo, the Chinese poet and dissident imprisoned in China.",Just like the old days,Boston Globe
472,Anonymous,"Jan 8, 2011",Scores,329,LOS ANGELES LAKERS FG FT Reb Min M-A M-A O-T A F Pt.,"LAKERS 101, HORNETS 97",Boston Globe
473,"D'Alessandro, Mary","Jan 24, 2011",Letters,245,[...] they were walking up half-shoveled driveways like my own to pick up heavy boxes and bags.,The other South Hadley kids,Boston Globe
474,"Bernier, Jetta","Jan 25, 2011",Letters,496,"In posting list, victims' lawyer acts while church balks WE SAY amen to lawyer Mitchell Garabedian, an advocate for victims of child sexual abuse, for releasing more than 100 names of people in the church who have been accused of abuse (""Victims' lawyer posts names of priests accused of abuse,"" Page A1, Jan. 20).",ABUSE IN THE CHURCH: NAMING THE ACCUSED,Boston Globe
475,"Varelas, Elaine","Jan 16, 2011",Business,311,[...] identify the target audience and target role.,A good resume reflects focus and growth,Boston Globe
476,"Marrapese-Burrell, Nancy","Jan 2, 2011",College,558,"The last time Boston University suited up against Brown, the result was a 4-4 tie Nov. 27 at Agganis Arena.",Terriers' lack of effort leads to a trying day,Boston Globe
477,"Washburn, Gary","Jan 9, 2011",Sports,709,"CELTICS NOTEBOOK CHICAGO - Before last night's game with Chicago, Celtics coach Doc Rivers said he had no issue with Glen Davis's volume of shots in recent weeks. Rivers said Harangody's role won't change but he did increase his cache with the team by producing in a pivotal stretch.",Rivers says Davis's role as main shooter not open for debate,Boston Globe
478,"First, Devra","Jan 19, 2011",Food,363,"Pig roasts Several restaurants (Citizens Public House, Estragon, Marc Orfaly's upcoming Remick's in Quincy) are offering whole roast pigs for large parties.",Restaurant critic Devra First expects more of all this in 2011,Boston Globe
479,"Johnson, Carolyn Y","Jan 10, 2011",Business,768,"Dr. Nicholas Christakis, a physician and professor of medicine at Harvard Medical School, said the study on amygdala size and social networks is a preliminary but intriguing illustration of the relationship between people's social relationships and brain structure.",Is your social life extra full? A big amygdala may be why,Boston Globe
480,Anonymous,"Jan 14, 2011",Sports,326,Jets ROSTER No. Brad Smith WR 6-2 212 17.,Jets,Boston Globe
481,"Stockman, Farah","Jan 30, 2011",Foreign,903,"Since only the most tech-savvy know how to use such software, ""there is enormous value in trainings and they pay dividends in crisis moments like this,"" he said.",Foreign activists stay covered online,Boston Globe
482,"Dell'Apa, Frank","Jan 9, 2011",College,715,"BC (12-4, 2-0) recovered from a Wednesday defeat to Harvard as Reggie Jackson scored 25 points in 26 minutes and Corey Raji had 22 points and nine rebounds. George Tech failed to score on two possessions out of timeouts, then Jackson hit a 3-pointer with two seconds on the shot clock for a 13-point BC advantage with 14:09 remaining.",Eagles show bounce,Boston Globe
483,"Keane, Tom","Jan 2, 2011",Opinion,569,"[...] when the two images are even slightly misaligned, as they often are, 3-D seems a little blurry and out-of-focus. [...] the glasses themselves limit what can be seen.",The curse of 3-D movies,Boston Globe
484,"Bray, Hiawatha","Jan 19, 2011",Business,595,"Gelsinger signaled that EMC is going after customers long served by major consumer and business technology companies, saying the machine's starting price of $9,499 is well below that of rival products from Dell Inc., IBM Corp., and Hewlett-Packard Co. The competitive challenge to Dell could heighten tension between the two companies, as Dell currently resells some low-end EMC products.",EMC aims to beat rivals with storage server under $10k,Boston Globe
485,Anonymous,"Jan 9, 2011",Sports,365,"Capers has also said his preferred approach against Vick is not to rush hard up the field, but to have defenders stay in their lanes with arms raised to deter him from running and knock a few of his passes down from his low arm slot.",THE CHASE IS ON,Boston Globe
486,DK,"Jan 3, 2011",Living Arts,161,Do wrist and ankle circles by rotating each wrist and then each ankle in a circular motion.,SQUEEZE IN A WORKOUT - ON THE AIRPLANE,Boston Globe
487,"Ryan, Andrew","Jan 26, 2011",Metro,1086,"Correction: 1/29/2011 - Correction: Because of a reporting error, a Page One story Wednesday about US District Judge Douglas P. Woodlock gave the wrong attribution for a quote about former Massachusetts House speakers Thomas M. Finneran and Charles F. Flaherty, who were convicted of federal crimes.",Turner sentenced to 3 years in prison,Boston Globe
488,"Rothman, Joshua","Jan 9, 2011",Ideas,1192,"The Offensive Internet,"" a new volume from Harvard University Press, is edited by two eminent professors at the University of Chicago Law School, Saul Levmore (who was until recently the dean) and Martha Nussbaum, and includes essays from scholars who, as the critic Stanley Fish notes, ""are by-and-large free speech advocates. Cass Sunstein, a University of Chicago law professor who's also head of President Obama's Office of Information and Regulatory Affairs, explains that in real life, there's what legal scholars call a ""chilling effect"" on false or damaging speech.",Recent highlights from the Ideas blog,Boston Globe
489,"Weintraub, Karen","Jan 24, 2011",Living Arts,604,"Q. Does that help explain why religion has had such staying power? A. If you've got a cultural system that produces people who are reliable, who cooperate, who are relatively honest and trustworthy, who can control their impulses, who are good parents, who abstain from ingesting addictive substances - if a cultural system does that on a consistent basis over the centuries, that's a pretty valuable system.",Religion meets science,Boston Globe
490,Anonymous,"Jan 23, 2011",North,1771,Andover VOTERS TO DECIDE ON FUNDING SCHOOL - A Special Town Election for a debt exclusion - a temporary property tax increase - to fund construction of a new elementary school is scheduled for Tuesday from 7 a.m. to 8 p.m. All precincts vote at Andover High School.,Andover: Voters to decide on funding school,Boston Globe
491,"Blaudschun, Mark","Jan 13, 2011",Sports,286,"Athletic director Jeff Hathaway is deciding between Whipple and former Syracuse coach Paul Pasqualoni, and once he makes his decision, he is expected to offer a five-year contract similar to the $1.5 million-per-year deal that former UConn coach Randy Edsall had.",Whipple seen as front-runner at UConn,Boston Globe
492,Anonymous,"Jan 21, 2011",Metro,680,"According to the secretary of state's office, businesses, unions, and other groups spent more than $115 million on political lobbying in 2010, up from $96 million in 2009.",BOSTON: State trooper receives suspended sentence,Boston Globe
493,Anonymous,"Jan 4, 2011",Living Arts,602,(AP) MJ's doctor's day The doctor who was with Michael Jackson the day the pop star died is headed to court for a preliminary hearing on an involuntary manslaughter charge.,Twain remarries,Boston Globe
494,Anonymous,"Jan 2, 2011",Sports,380,"[...] Brandon was the person who notified Mariani that he had been drafted by the Titans, not a scout or coach.",MARIANI MAGIC,Boston Globe
495,"Wallack, Todd","Jan 29, 2011",Business,487,"[...] Drummey made headlines in 2008 after state election officials found that he had made monthly mortgage payments for a Cape Cod vacation home owned by state Representative John H. Rogers, a Norwood Democrat who also was House majority leader from 2005 to 2009.",Regulators ban former bank CEO,Boston Globe
496,"Smith, Stephen","Jan 11, 2011",Metro,789,"Many times, though, dispatchers and crews know before they arrive at an address that the patient is severely obese: Because such patients tend to suffer from a constellation of conditions, their homes are often well known by rescue workers.",Hub revamps ambulance for obese patients,Boston Globe
497,"Eichler, Jeremy","Jan 15, 2011",Living Arts,435,"British conductor Mark Elder is back on the Boston Symphony Orchestra podium this week, leading the orchestra in a rather idiosyncratic program: one part piano recital, one part tour of neglected British orchestral music, and one part straight-ahead standard repertoire by Mozart (the Piano Concerto No. 21) and Strauss (""Till Eulenspiegel's Merry Pranks"").",Elder brings eclectic program to BSO,Boston Globe
498,Anonymous,"Jan 19, 2011",Food,166,Makes about 30 1 1/4 cups light brown sugar 1 cup creamy or chunky peanut butter 2 eggs 1 cup peanut flour 1 teaspoon baking soda 1/4 cup chopped roasted peanuts 1 teaspoon vanilla extract 1/8 teaspoon salt Granulated sugar (for sprinkling) 1.,Peanut butter cookies,Boston Globe
499,HEARTBROKEN PARENTS,"Jan 26, 2011",Living Arts,565,"Colin contracted various STDs and should avoid sexual contact anyway.Unfortunately, when Colin returned to school, he became sexually involved with at least two men and even asked to bring one home for the holidays. Annie's Mailbox, c/o Creators Syndicate, 5777 West Century Blvd., Suite 700, Los Angeles, CA 90045.",ANNIE'S MAILB OXFed up with son's impulsive lifestyle,Boston Globe
500,"Bedard, Greg A","Jan 28, 2011",Sports,781,"Sure, it was decent in games when they jumped out to big leads, but when they needed it, pressure was lacking in big spots - specifically in the playoff loss to the Jets. [...] it put a great deal of pressure on the secondary, which ranked among the bottom of the league in third-down conversions and completion percentage.",Pressure is on to improve the pass rush,Boston Globe
501,"Kirsner, Scott","Jan 24, 2011",Business,823,"(Most of the technical all-stars you'd recruit if you were already laying the groundwork for a new company are still working at Microsoft, I'm told.) My bet is you'll compile some of your thoughts on the future of technology into a book, maybe make some angel investments or join some boards, and then perhaps start your next company.",Every goodbye isn't tearful,Boston Globe
502,"Brooke, Peter","Jan 20, 2011",Letters,452,"If the governor can sell these advantages, fine, but if he is off to burnish his image as an alternative-energy governor, using subsidies as an incentive, permanent jobs will not be created, and the taxpayer will be the poorer.",EVERGREEN SOLAR GOES OFF INTO THE SUNSET,Boston Globe
503,"Valencia, Milton J","Jan 12, 2011",Metro,641,"Moore was arraigned in Suffolk Superior Court on four counts of murder as well as assault to murder, home invasion, and armed robbery.",Suspect is named as shooter in Mattapan killings,Boston Globe
504,"Finch, L","Jan 1, 2011",Metro,464,Money raised through T-shirt sales will go toward establishing a scholarship at Fairhaven High School in memory of domestic violence victims.,"A feel-good, frigid philanthropic flop",Boston Globe
505,"Bray, Hiawatha","Jan 6, 2011",Business,521,"WirelessHD and the Wireless Home Digital Interface are two different technical standards that aim to eliminate the common HDMI cable used to connect high-definition TVs, home audio gear, set-top boxes, game consoles, and Blu-ray players.",Wireless TV to be big story at Vegas show,Boston Globe
506,"Campbell, Robert","Jan 9, 2011",Living Arts,1046,"There are faculty offices, classrooms, seminar rooms, student study rooms, a faculty lounge, underground parking, much else. Between any two pods, there's a shared seminar room. [...] seen from outdoors, the seminar rooms, stacked atop one another, form towers of glass that pull daylight into the interior.","MIT's Sloan building appealing, not audacious",Boston Globe
507,"Cramer, Maria","Jan 12, 2011",Metro,1567,"Boston police are putting men with gun records and histories of violence in their sights, hoping it will tamp down the spree of shootings and stabbings that last year led to 72 homicides, a nearly 50 percent increase from 2009. Commissioner Edward F. Davis attributes the rise in homicides mostly to an expanding drug market that, he says, has been fed by the decriminalization of marijuana and the release of convicts with drug records who cannot find work in a poor economy and have turned once again to dealing.","HOMICIDE FIGHT CENTERS ON DRUG TRADE With a rise in dealer-related killings, special unit goes after those with gun records",Boston Globe
508,"Goss, Nicholas","Jan 7, 2011",Metro,213,"Evan Hoffman was charged with negligent motor vehicle homicide, speeding, marked lanes violation, and driving without insurance in the crash that killed Jose Puzul-Perez, the Middlesex district attorney's office said.",Newton man charged in fatal head-on crash,Boston Globe
509,Anonymous,"Jan 7, 2011",Sports,326,Packers ROSTER No. Clay Matthews LB 6-3 255 53.,Packers,Boston Globe
510,DK,"Jan 3, 2011",Living Arts,148,"There's still time, says Dr. Al DeMaria, medical director of infectious diseases at the Massachusetts Department of Health.",STILL TIME FOR A FLU SHOT,Boston Globe
511,"Gilbert, Matthew","Jan 20, 2011",Living Arts,530,[...] there are relationship issues afoot for Kate.,A middling tale of a promising mediator in `Fairly Legal',Boston Globe
512,"Cantrell, Cindy","Jan 16, 2011",North,820,"According to Malden resident Jason Carron, co-owner and executive chef, the Massachusetts restaurants share a menu that is more upscale than its northern neighbors (part of the Sea Dog Brewing Company). According to Carron, the pan-seared tuna ($18) with mushroom risotto (made with vegetable stock) was designed with semi-vegetarians in mind.",Taste of Maine suds is brew-pub signature,Boston Globe
513,"Rajewski, Genevieve","Jan 19, 2011",Food,132,"Chefs from KO Prime, Bambara, Garden at the Cellar, Petit Robert Bistro, and Ronnarong Thai Tapas Bar will create dishes using ginger as a common ingredient.",Snappy ginger,Boston Globe
514,Anonymous,"Jan 1, 2011",Living Arts,711,R (1995) Garden State 8 p.m. (E) A slacker (Zach Braff) must face his estranged family when he attends his mother's funeral. R (2008) Empire Records 9:30 p.m. (WAM) A record-store owner (Anthony LaPaglia) struggles to prevent a hostile takeover.,Daily guide,Boston Globe
515,"McKim, Jenifer B","Jan 11, 2011",Business,772,"Massachusetts Secretary of State William F. Galvin is calling for the Legislature to create a special tribunal to deal with homeowners' concerns about foreclosures, following Friday's ruling by the state's highest court that puts into question the ownership of thousands of properties repossessed by lenders.",Galvin wants foreclosure tribunal,Boston Globe
516,"Dixon, Dee","Jan 3, 2011",Obits,1021,"Mrs. Monkiewicz died Dec. 22 at Massachusetts General Hospital after suffering a brain aneurysm at home, leaving a tremendous void, family and friends said. On her wedding day, Stacee Monkiewicz had the limo driver stop at the cemetery so she could visit the grave of her grandmother, who had died two months earlier.","Stacee Monkiewicz, 41; touched many lives in Newton, Lynnfield",Boston Globe
