,author,date,section,word_count,abstract,headline,source
118,"Raftery, Liz","Apr 9, 2011",Living Arts,714,"Less a tell-all memoir than a collection of humorous essays, ""Bossypants"" - the title is the author's description of her own management style - chronicles Fey's life from her childhood in Pennsylvania (including an entire chapter devoted to her father and his quirks) through her present work as the creator and star of ""30 Rock.""",LIFE IS FUNNY,Boston Globe
119,Anonymous,"Apr 10, 2011",North,2286,"According to Ash, the report will show that the city is facing a projected deficit of nearly $2 million for the fiscal year starting July 1.",Burlington: Stars of local cable,Boston Globe
120,Anonymous,"Apr 10, 2011",West,2121,"The district is still negotiating with the teachers union, and has experienced leadership changes, including the recent resignation of Superintendent George Entwistle and the defeat of longtime School Committee member Ann Rittenburg in last week's election.",Arlington: Vietnam Memorial coming to town,Boston Globe
121,"Vennochi, Joan","Apr 10, 2011",Opinion,665,"The ex-camper hired lawyer Mitchell Garabedian, who also represented victims of the clergy sexual abuse scandal that rocked the Boston archdiocese, and who knows how to generate headlines. According to the mother - who once worked in a sexual abuse unit in New York City's social services department - the camp dismissed her concerns.",Victims need more from Brown,Boston Globe
122,"Washburn, Gary","Apr 10, 2011",Sports,2281,"Davis has been able to play at 290 pounds, roughly the same weight as Sullinger, but with that added weight comes added responsibility. Since Davis wasn't going to wow scouts with jumping ability or quickness, he had to improve his perimeter game.",Davis's advice carries considerable weight,Boston Globe
123,"Phillips, Frank; Bierman, Noah","Apr 11, 2011",Metro,638,"At a similar fund-raiser last year, DeLeo raised tens of thousands of dollars from a host of special interests - including State House lobbyists, trade associations, gambling promoters, health care executives, public employees unions, and corporate leaders - all with keen interest in the House's $30.5 billion spending plan.",DeLeo rejects early disclosure of donors,Boston Globe
124,"Beam, Alex","Apr 12, 2011",Living Arts,747,[...] Ayres speculated that Senator Lindsey Graham was supporting climate change legislation because he wanted to be on the right side of history. [...] the Arabs are catching up to where the rest of the world is.,On the cynical side of history,Boston Globe
125,"Legere, Christine","Apr 14, 2011",South,839,"Town Meeting reconvenes on April 25 with a warrant that includes various requests for funding, but officials say any consideration of such matters as the municipal budget or capital expenses for fiscal 2012 will be postponed until late next month. In a second management review of Wareham's financial practices, conducted two years ago and available on the agency's website, the Revenue Department attributed some of the town's failed financial practices to a lack of continuity in leadership.",Spending is on hold until audit is finished,Boston Globe
126,Anonymous,"Apr 14, 2011",North,1139,"[...] members throughout the sale may choose one free book for every three they purchase. Because April 29 is the date of the royal wedding of Prince William and Kate Middleton, shoppers wearing a tiara, a veil, or a bow tie will get a free book. [...] on May 1, those who buy a brown bag for a minimum of $3 can fill it with books for free.",Billerica: Gagliardi joins selectmen,Boston Globe
127,"Slack, Donovan","Apr 15, 2011",National,1264,"WASHINGTON - Mitt Romney kicked off his presidential exploratory committee this week in an enviable position. Since his defeat in the 2008 GOP presidential primary, a few political friends have given generously to Romney's political operation, providing him a financial and organizational edge as the 2012 campaign gets underway.",Romney makes the most of funding rules,Boston Globe
128,"Ryan, Andrew","Apr 15, 2011",Metro,1052,Boston's labor leaders signed an unprecedented agreement with Mayor Thomas M. Menino yesterday that will require municipal workers to pay $70 million more for their health insurance over the next four years and deliver substantial savings to the city as early as June.,"Menino, unions in health accord",Boston Globe
129,"Levenson, Michael","Apr 15, 2011",Metro,528,"""I give Governor Romney genuine and sincere credit for his role in working with a Democratic legislature, a Democratic US Senate, a Republican White House, a broad coalition of business and labor leaders and patients' advocates and experts in the medical field who came together to invent our health care reform,"" Patrick said. [...] frankly, that broad coalition - I guess with the exception of Governor Romney - has stuck together to refine it.",Patrick helps kick off twin efforts to defend US health care law,Boston Globe
130,"Levenson, Michael","Apr 16, 2011",Metro,843,"Few Republican office holders, other than one state representative spotted in the crowd, showed up at the rally that included speeches by Karyn Polito, a former state lawmaker and unsuccessful candidate for treasurer, and Jim Stergios, executive director of the Pioneer Institute, a conservative think tank.",Pawlenty attacks US health law,Boston Globe
131,"Laidler, John","Apr 17, 2011",North,864,"The override, a permanent increase in a town's property tax cap, would have increased the tax bill of an average single-family home by roughly the same amount as the trash fee, according to Board of Selectmen chairman Paul Rotondi.",Trash fees set to trim budget gap,Boston Globe
132,Anonymous,"Apr 17, 2011",North,2771,"John Laidler Lynn HELPING TEENS FIND WORK - About 250 young people from Lynn are expected to take part in a Teens 4 Summer Jobs Conference from 1 to 6 p.m. Wednesday at the office of the College Application Education Project, 270 Union St. The vacation week event, free and open to all Lynn teens, will feature interactive resource tables manned by volunteers, as well as workshops on topics such as writing resumes and cover letters, how to conduct a job search, workplace attire, and how to set up a bank account.",Burlington: Looks like a recount,Boston Globe
133,Anonymous,"Apr 17, 2011",National,456,Will the latest Massachusetts budget plan affect collective bargaining rights? How will Mitt Romney handle health care in the presidential race? A new bill which would ban pay for nonprofit board members.,Late TV listings,Boston Globe
134,Anonymous,"Apr 20, 2011",National,895,"Obama pledged to protect education funding and tuition credits, find savings in waste at the Pentagon and in ineffective social programs that he said his own party must be willing to eliminate, invest more in clean-energy and infrastructure to help business, and ask the wealthiest to pay higher taxes.",Michelle Obama's plane aborts landing,Boston Globe
135,"Laidler, John","Apr 21, 2011",North,860,"Town Meeting will vote on appropriating the full assessment, of which $324,863 would be contingent on passage of the override, a permanent increase in the property tax cap, at the May 2 election. Proponents say the building project would address a longstanding need to upgrade and provide new space for the town's only elementary school, while also taking advantage of state-awarded funds to help make energy improvements.",Groveland to vote on school renovation,Boston Globe
136,"Laidler, John","Apr 21, 2011",North,884,"Town Meeting will vote on appropriating the full assessment, of which $324,863 would be contingent on passage of the override, a permanent increase in the property tax cap, at the May 2 election. Proponents say the building project would address a longstanding need to upgrade and provide new space for the town's only elementary school, while also taking advantage of state-awarded funds to help make energy improvements.",Groveland weighs a school renovation,Boston Globe
137,Anonymous,"Apr 21, 2011",North,891,"According to the Rev. Jorge Reyes, pastor of St. Mary the Assumption Parish, the school has been operating at a significant deficit, and this year it did not receive its usual funding from the Catholic Schools Foundation. [...] voters will be asked to approve two ballot measures that must first be approved at the Annual Town Meeting Monday: A proposed override of $267,000 to fund an increased assessment to the Pentucket Regional School District; and a proposed reduction to the property tax surcharge that funds the Community Preservation Act from the current 3 percent to a half-percent, to be implemented in fiscal year 2012. -",Lawrence: Catholic school to close,Boston Globe
138,"Mcmorrow, Paul","Apr 22, 2011",Opinion,706,"Federal highway funds subsidized the suburbs' construction, and the White House's budget blueprint would begin to restore some balance to the way people move around the country.","Despite suburbs' swan song, transit money withers",Boston Globe
139,"Arsenault, Mark","Apr 23, 2011",National,1068,"WASHINGTON - Democratic Party officials consider the defeat of Scott Brown of Massachusetts in next year's election a cornerstone of their strategy to keep control of the Senate, yet the party's inability to enlist a well-known, well-financed challenger has confounded political analysts.",Strong Brown rival is seen as critical for Democrats,Boston Globe
140,Anonymous,"Apr 24, 2011",South,2930,"According to Bruce Rabuffo, chairman of the Board of Selectmen, the data won't be given to the town until July 1, but town officials are preparing to see $180,000 more given to the town for schools, and $90,000 less in local aid overall.",ABINGTON: Recycling days,Boston Globe
141,Anonymous,"Apr 24, 2011",North,1846,"Among the articles on the warrant are the town's recommended $149.4 million fiscal year 2012 budget; a request to fund the replacement of the roof and windows at the West Middle School beyond possible Massachusetts School Building Authority funds; a request to fund up to $12,000 to continue the elderly and disabled transportation subsidy program; and a request to ban bow and arrow hunting on public property.",Andover: Budget goes to voters,Boston Globe
142,"Jacoby, Jeff","Apr 24, 2011",Opinion,699,"According to a new Washington Post-ABC News poll, fully half of Americans disapprove of Obama's job performance; 37 percent say they ""strongly"" disapprove.",Faced with a field of mediocrity,Boston Globe
143,"Bierman, Noah; Mooney, Brian C","Apr 27, 2011",Metro,451,Alan Khazei has officially declared he is running for the Democratic nomination for the seat currently held by Republican US Senator Scott Brown.,"Khazei announces Senate run, saying he'll fight interest groups",Boston Globe
144,Anonymous,"Apr 27, 2011",Sports,922,"Baseball Ex-Red Sox outfielder Everett arrested Former major league outfielder Carl Everett, who played for the Red Sox in 2000-01, was in a Tampa jail on a charge of aggravated assault with a deadly weapon after putting a handgun to his wife's head, according to police records. According to the US attorney's office, the government's evidence shows Haynesworth slid a credit card down the front of the server's dress and fondled her breast on Feb. 13 . . .",Sports Log,Boston Globe
145,"Rattigan, David","Apr 28, 2011",North,1014,"In the aftermath of the Feb. 3 collapse at the Perley Elementary School, which caused no injuries but precipitated an evacuation of all of Georgetown's school buildings, Superintendent Carol Jacobs noted that the incident might spark discussion about facilities and maintenance needs. In 2008, Town Meeting passed a $91,000 override to fund firefighters and a chief for the Fire Department, but five debt exclusions - temporary property tax increases - totaling $323,000 to fund various capital needs, including $148,000 for the schools, were voted down.",Residents faced with 2 overrides,Boston Globe
146,"Rattigan, David","Apr 28, 2011",North,890,"In the aftermath of the Feb. 3 collapse at the Perley Elementary School, which caused no injuries but precipitated an evacuation of all of Georgetown's school buildings, Superintendent Carol Jacobs noted that the incident might spark discussion about facilities and maintenance needs. In 2008, Town Meeting passed a $91,000 override to fund firefighters and a chief for the Fire Department, but five debt exclusions - temporary property tax increases - totaling $323,000 to fund various capital needs, including $148,000 for the schools, were voted down.","Georgetown faces override votes on schools, maintenance",Boston Globe
147,"Emery, Theo","Apr 28, 2011",National,658,"Because other states have grown faster than Massachusetts since 2000, the Bay State is losing one of its 10 congressional seats.",Brown says redistricting plan should empower minorities,Boston Globe
148,"Viser, Matt","Apr 30, 2011",National,1399,"Romney joined four other prospective GOP candidates - former governor Tim Pawlenty of Minnesota, Representative Michele Bachmann of Minnesota, former senator Rick Santorum of Pennsylvania, and businessman Herman Cain - at the forum held to discuss economic issues and budget priorities. Many political analysts have pointed out that the lack of foreign policy experience in the present field of prospective candidates - which does not include a sitting or former vice president, president, or senator for the first time in at least a half century - could hinder the GOP in a time of two wars and of protests that threaten to rearrange the political landscape of the Middle East.",Romney stands by Bay State health law,Boston Globe
149,"Emery, Theo","Apr 30, 2011",National,594,"WASHINGTON - Senator Scott P. Brown, the Massachusetts Republican, yesterday accused the League of Women Voters of being a ""pawn"" of his critics after the nonpartisan group aired a television advertisement attacking him for a vote to weaken the Environmental Protection Agency.",Brown blasts women's group,Boston Globe
150,Anonymous,"May 1, 2011",West,2336,"The capital requests include a $75,000 appropriation for paving the parking lot at the municipal office building, $15,000 for a new lawn tractor for the municipal offices, and $7,385 for the lease or purchase of a new cruiser for the Police Department. -",ACTON: Seminar on Beetle,Boston Globe
151,Anonymous,"May 1, 2011",South,2860,"Criteria for the honor include personal commitment to vocational technical education, success in academic and technical classes, personal character and leadership, and involvement in school and community activities. Elaine Cushman Carroll CARVER ELECTION RESULTS - With 20 percent of the registered voters going to the polls, residents chose a new selectman and voted against an elementary school building project.",AVON: Top vocational student,Boston Globe
152,Anonymous,"May 1, 2011",South,2980,"Correction: /8/2011 - Correction: Because of incorrect information provided by the Hull Hero Award Committee, a Community Brief last Sunday misidentified the school of award-winner Jonathan Bloch.",ABINGTON: Dairy panel applications available,Boston Globe
153,Anonymous,"May 1, 2011",North,2141,"John Laidler Lynn VETERANS JOB FAIR - North Shore Community College on Tuesday is hosting a Veterans Services and Career Fair from 3 to 6 p.m. at the college's Lynn campus, 300 Broad St. The event, open to all current and former military personnel and their families, will provide participants the chance to speak with representatives of veteran-friendly companies, agencies, and programs about job opportunities and their eligibility for the GI Bill and other benefits.",Burlington: Selectman vote stands,Boston Globe
154,"Johnson, Glen","May 1, 2011",Metro,850,"The latter comment referred to the political fight that paralyzed this state in February, when newly elected Republican Governor Scott Walker pushed a bill proposing to eliminate union collective bargaining rights.",Patrick attacks GOP on labor,Boston Globe
155,"Viser, Matt","May 3, 2011",National,936,"For President Obama - whom Republicans have called weak on defense and indecisive on foreign policy - the killing of Osama bin Laden represents a key moment in his presidency. The startling news is expected to divert attention, at least temporarily, away from an underperforming economy and high gas prices, topics that potential Republican presidential candidates have seized.",Victory could be dimmed by economy,Boston Globe
156,"Rattigan, David","May 5, 2011",North,940,"[...] we're feeling like we'd rather be in control of our money, more than we have ever felt in the past, rather than thinking, `well, the towns will be there to bail us out. According to McWane, the school district is expecting to have $981,602 unspent when the school year ends.",Unspent budget funds at issue,Boston Globe
157,"Laidler, John","May 5, 2011",North,827,"[...] a larger than anticipated drop in state aid and higher than expected increases in health insurance and other costs have opened a further hole of more than $500,000 in the budget that needs to be filled, Bisignani said.\n",Saugus gets state OK to vote on one-time `snow and ice' tax,Boston Globe
158,Anonymous,"May 5, 2011",North,1055,"David Rattigan North Reading EXPLORING THE ISLANDS - The Friends of the Flint Memorial Library group is sponsoring a presentation by Boston-based author Christopher Klein on his book, ""Discovering the Boston Harbor Islands: A Guide to the City's Hidden Shores,"" at 7 p.m. next Thursday in the library, 147 Park St. Klein will explore the nuances of the 34 islands, which are experiencing a resurgence in interest thanks to the harbor's cleanup and their status as a national recreation area.",Billerica: Town Meeting underway,Boston Globe
159,Anonymous,"May 5, 2011",North,916,"Program participants are offered valuable tips and tools for maintaining their trees, which are provided for free through grant funds from several state, federal, and community organizations. - Police Chief William Mulligan joined the interviews, which included questions surrounding each candidate's current community involvement, visions for the future of the police department, and any personal goals or objectives they would have if promoted.",Amesbury: Educator of Year nominees,Boston Globe
160,"Rattigan, David","May 5, 2011",North,940,"[...] we're feeling like we'd rather be in control of our money, more than we have ever felt in the past, rather than thinking, `well, the towns will be there to bail us out. According to McWane, the school district is expecting to have $981,602 unspent when the school year ends.","Hamilton, Wenham ask schools to give a bit back",Boston Globe
161,"Green, Joshua","May 5, 2011",Opinion,731,"[...] he rarely appears on television at all. The prime culprit is obviously Donald Trump, whose ""birther"" antics made him the laughingstock of last weekend's White House Correspondents' Dinner - and that was before the news broke of Osama bin Laden's death, which made him look even smaller.",Above the fray,Boston Globe
162,"Arsenault, Mark","May 6, 2011",National,813,"Earlier this week, House Republicans overpowered resistance from Democrats to pass the ""No Taxpayer Funding for Abortion Act,"" which would strip tax deductions from people who buy private insurance that covers abortion and from businesses that offer benefit plans that cover the procedure. Vice President Joe Biden is trying to duplicate that success by hosting talks with members of Congress aimed at finding a compromise on raising the ceiling on how much the government can borrow, and a bipartisan group of senators known as the Gang of Six has been meeting privately in an effort to strike a deal to address the federal deficit in the long term.",Congress gears up for elections with flurry of votes,Boston Globe
163,Anonymous,"May 6, 2011",Living Arts,776,"Basic Black 7:30 p.m. WGBH-TV (Channel 2) A live panel discussion about how the death of Osama bin Laden changes the view of Barack Obama's foreign policy and military leadership, as well as his standing in the 2012 election. Ghosts of Machu Picchu 9 p.m. WGBH-TV (Channel 44) Why did the Incas abandon their city in the clouds? ON CHRONICLE JC's People 7:30 p.m. WCVB-TV (Channel 5) Nicole ""Hoopz"" Alexander.",Daily guide,Boston Globe
164,"O'Brien, James","May 8, 2011",West,763,"Christopher Smith, chairman of the town Finance Committee, said Millis joined the Massachusetts Group Insurance Commission in 2008 to take advantage of lower rates in the state's health insurance plan, and the town moved retirees to a Medicare supplement plan.","Without override, cutbacks expected",Boston Globe
165,Anonymous,"May 8, 2011",North,1904,Other public hearings on the agenda include a request for a special permit to allow construction of an enclosed porch on the back of a three-family home at 25 Lincoln St. The board will meet at 7 p.m. in the council chamber at City Hall. -,Burlington: Meeting considers budget,Boston Globe
166,Anonymous,"May 8, 2011",South,2555,"Capstone Communities, which also is developing the former Ames Shovel Works complex in Easton, has applied for state historic rehabilitation tax credits and plans to seek similar federal credits as well as state low-income housing tax credits.",AVON: Tree plantings,Boston Globe
167,Anonymous,"May 8, 2011",South,2285,"Adult programs include a tennis clinic, pick-up basketball league, yoga classes, and a class teaching Taiji, a mix of slow movements and meditation that aims to enhance health and longevity.",ABINGTON: Beware fake calls from bank,Boston Globe
168,"Laidler, John","May 8, 2011",North,788,"The task force, which included selectmen, the Finance Committee, Newbury's three Triton Regional School Committee members, and a Planning Board member, concluded that the added tax revenue was critical for the town to maintain key services.",Newbury voters set to decide fate of near-$1m tax increase,Boston Globe
169,"McCabe, Kathy","May 8, 2011",Metro,521,"The two-hour session drew about 250 people, including representatives of veterans, labor, and immigrant groups, and also touched on topics ranging from the conflict in the Sudan to closing corporate tax loopholes to the 2012 election.",Afghan war dominates Kerry meeting,Boston Globe
170,"Laidler, John","May 12, 2011",North,883,"According to Montuori, some of those not connected to the sewer ""felt that they had already paid their share, and why should they pay [more] if they are not hooked up to the sewer?"" Warren Carey, who is retired as Tewksbury's treasurer/collector, said he saw some merit to a debt shift.",Voters approve 3 moves on taxes,Boston Globe
171,Anonymous,"May 12, 2011",North,505,"Terry Weber Nahant MISSING ITEMS - The American Legion Mortimer G. Robbins Post 215 is seeking framed black and white photos, historical drawings, and a podium that were misplaced during relocation from its former headquarters on Coolidge Road to its new home at the Nahant Lifesaving Station.",Amesbury: Educators honored,Boston Globe
172,"Laidler, John","May 15, 2011",North,953,"In recent votes, residents at Georgetown's annual town election Monday approved a $1.2 million override, or permanent increase in the property tax cap, to help fund the fiscal 2012 operating costs of the town's public schools.",Mixed results for towns voting on tax overrides,Boston Globe
173,Anonymous,"May 15, 2011",West,2577,"ACTON SESSION ON GRACE CLEANUP - The federal Environmental Protection Agency will hold an informational session at 7 p.m. Wednesday at the Acton Memorial Library, 486 Main St., to update area residents about hazardous-waste cleanup and remediation efforts at the W.R. Grace property.",ACTON: Session on Grace cleanup,Boston Globe
174,Anonymous,"May 15, 2011",North,2326,"Other articles include a citizens' petition authorizing the town to seek special legislation allowing selectmen to issue an additional beer and wine license, to be granted to a proposed Natalie's Restaurant on 13 Elm St. The owner of the proposed establishment formerly ran a restaurant by that name on Route 114, according to Marquis. -",Andover: Wine sales ok'd,Boston Globe
175,Anonymous,"May 15, 2011",South,2208,"According to Superintendent Peter Kurzberg, the district is slowly recovering from cuts made during 2004. -",ABINGTON: Sign up for garden plots,Boston Globe
176,Anonymous,"May 15, 2011",South,2779,"Christine Legere BROCKTON SUMMER JOBS FOR YOUTHS - When Governor Deval Patrick chose a Brockton Rox game to announce $6 million in funding for summer youth jobs, it was an appropriate site, according to Sheila Sullivan-Jardim, executive director the Brockton Area Workforce Investment Board, which runs the city's program. Helen McHowell, chairwoman of the yard sale, said the town's response to the victims has been an ecumenical effort that has resulted in several children making the trip from Chernobyl, being hosted by local families, and receiving medical treatment.",AVON: Increase for school budget,Boston Globe
177,Anonymous,"May 15, 2011",West,2356,"Andreae Downs Lexington PUBLIC WORKS DAY - Children can learn how to use a metal detector and check out the big trucks used by the town's highway and maintenance crews Thursday from 10 a.m. to 2 p.m. at the Samuel Hadley Public Services Building, 201 Bedford St. The event, being held in celebration of National Public Works Week, will feature a number of activities for all ages, including lessons on how to survey and the advantages of backyard composting, as well as light refreshments.\n",Arlington: New focus on hoarding,Boston Globe
178,"Seltz, Johanna","May 15, 2011",South,557,"The town, which has a population of 11,840, has little industry and relies heavily on residential property taxes and state aid, which has fallen sharply in recent years.","Upset with treatment, Hull town manager ready to leave",Boston Globe
179,"Slack, Donovan","May 15, 2011",National,1236,"Mitt Romney is attracting heavy support for his presumptive presidential campaign from executives who occupy office towers in downtown New York, while Republicans in Congress also are soaking up large donations as they push a flurry of bills that would unravel a new consumer protection agency, scale back derivatives regulation, and more.",Bank overhaul battle pays off for Republicans,Boston Globe
180,Anonymous,"May 15, 2011",National,574,"Governor Nikki Haley of South Carolina; Paul Krugman, New York Times columnist; Sheila Bair, FDIC chairwoman; Roger Altman, former deputy secretary of the Treasury; Douglas Holtz-Eakin, former director of the Congressional Budget Office; Richard Haass, Council on Foreign Relations president; Robert Kagan of the Brookings Institution; Anthony Shadid, New York Times reporter. 10 a.m. (5) The Newsmakers. Condoleezza Rice, former secretary of state; Anne-Marie Slaughter, dean of the Woodrow Wilson School of Public and International Affairs, Princeton University; Kishore Mahbubani, dean of the Lee Kuan Yew School of Public Policy, National University of Singapore; Joshua Cooper Ramo, managing director of Kissinger Associates; Eric Schmidt, former chief executive of Google Inc. 10 a.m. and 1 p.m. (CNN) Face the Nation With Bob Schieffer.",Late TV Listings,Boston Globe
181,"Rowland, Christopher","May 15, 2011",National,764,The more conservative candidates in the race will be scrambling for the support of the evangelical Christians who fueled Huckabee's candidacy in 2008 and helped the former pastor deliver a devastating defeat of Romney in the Iowa caucuses.,"`Heart says no,' Huckabee admits, in ruling out 2012 run",Boston Globe
182,"Vennochi, Joan","May 15, 2011",Opinion,708,"It reminds people of the unflattering ""League of Women Vultures"" moniker that detractors like to use to describe the organization. [...] its depiction of a coughing, rasping child who is suffering because of Brown's vote against air pollution standards illustrates the same old stereotypical scare tactics that turn off voters of all ideological persuasions.",Senate race already in the gutter,Boston Globe
183,"Johnson, Glen","May 16, 2011",Metro,646,"Injecting politics into a normally celebratory moment, Brown said in remarks delivered at the Lasell College commencement ceremony: I don't care if you're a Democrat or a Republican - just as one political party can't be right 100 percent of the time, it shouldn't have 100 percent of the power.","One-party dominance can lead to corruption, Brown says",Boston Globe
184,"Emery, Theo","May 17, 2011",National,854,"A vote is expected before Memorial Day. Since the budget measure's passage in the House, Republican leaders have been downplaying their call for immediate wholesale Medicare changes.",Stance lands Brown in Medicare debate,Boston Globe
185,"Arsenault, Mark","May 20, 2011",National,1226,"WASHINGTON - The early field of GOP presidential contenders has already lost three high-profile members, and with Newt Gingrich's bid hanging by a thread, Republican activists are pressuring the unannounced to declare their intentions, in hopes of bolstering the party's lineup. Gingrich - who announced he was running just nine days ago - is the subject of speculation that he will drop out in the wake of controversial remarks he made about House Republicans' plan to change Medicare from an entitlement program to one that would provide seniors with a voucher to buy their own insurance.",Departures from GOP field stir a call to the undeclared,Boston Globe
186,"Viser, Matt","May 21, 2011",National,719,"The adviser, who disclosed the plans on the condition of anonymity, said Pawlenty will then head to Florida, New Hampshire, New York, and Washington, D.C. Pawlenty often tells his ""American story,"" a life that began in the meatpacking town of South St. Paul and continued through his father's on-and-off work as a truck driver, the death of his mother to cancer when he was a teenager, and his bootstrapping days of college and law school - the first in his family to go so far.",First 2012 attack ad assails Romney,Boston Globe
187,Anonymous,"May 22, 2011",North,1799,"Steven Rosenberg Hamilton TAX INCREASE ON BALLOT - There are eight town offices, three seats on the Hamilton-Wenham Regional School Committee, and a ballot question for a $2 million temporary property tax increase - to pay for closing and capping the town's landfill - on the ballot in Thursday's annual election.",Beverly: New chamber leader,Boston Globe
188,Anonymous,"May 22, 2011",North,2074,"In an agreement that took effect April 7, the City of Boston granted Burlington a 10-year license to make use of just over 5 acres of the park to own and manage an athletic field, to be renewed for an additional five years provided the town is complying with the terms.",Burlington: Athletic field plan begins to take shape,Boston Globe
189,"Felsen, Michael","May 23, 2011",Letters,844,"President takes key step by offering blueprint OUR PRESIDENT surprised a lot of people, perhaps including the writers of the May 19 editorial ""For Obama, a chance to clarify muddled message to Mideast,"" when he outlined several key pieces of what may eventually become a comprehensive Obama blueprint for resolution of the Israeli-Palestinian conflict: a secure Israel as the homeland of the Jewish people; a viable, contiguous, non-militarized Palestine as the homeland of the Palestinian people; borders based on the 1967 lines, with mutually agreed land swaps to account for some of the Jewish settlements; self-determination, mutual recognition, and peace for both sides (""Obama backs 1967 borders as basis for peace agreement,"" Page A1, May 20).",OBAMA'S PITCH FOR PEACE IN THE MIDEAST,Boston Globe
190,Anonymous,"May 23, 2011",Opinion,795,[...] we have the undeclared and unlikely:,The long march,Boston Globe
191,"Sununu, John E","May 23, 2011",Opinion,802,[...] we have the undeclared and unlikely:,The long march,Boston Globe
192,"Emery, Theo; Arsenault, Mark","May 24, 2011",National,1025,"According to an Associated Press opinion poll conducted this month, 54 percent think it is possible for the federal government to balance its books without cutting spending on Medicare.",Brown vows to vote against GOP budget plan,Boston Globe
193,"Lehigh, Scot","May 25, 2011",Opinion,699,"In 2008, a viable Republican could credit the scientific consensus about global warming and support as a remedy a carbon-reducing cap-and-trade system.",Huntsman gets ready for his close-up,Boston Globe
194,"Laidler, John","May 26, 2011",North,744,"The district serves Groveland, Merrimac, and West Newbury. Because West Newbury has approved its assessment, a positive vote by Merrimac would mean that two of the districts' towns would have agreed to their shares and the budget would be passed.",Budget hinges on June 13 town vote,Boston Globe
195,Anonymous,"May 26, 2011",North,840,"At the request of the School Committee, the meeting voted to postpone indefinitely a proposal to support the panel's decision to use money from the original Memorial School building project bond to replace the school's grass field with synthetic turf. - [...] the levels change rapidly depending on the weather and season, with winter generally the worst time.",Burlington: Budget passes Town Meeting,Boston Globe
196,Anonymous,"May 26, 2011",North,998,"Proceeds from the event will benefit the Elder Care Fund, which helps older adults in emergency situations by providing basic necessities such as fuel, food, medicine, eyeglasses, or adaptive equipment. David Rattigan Lowell DESIGN CONTEST - The Cultural Organization of Lowell (COOL) is launching an artist design competition for the new Lowell Mobile, a mini-bus that will travel around the region to promote the city as a destination to ""Live Play, Work and Learn.""",Amesbury: Police contract,Boston Globe
197,"Laidler, John","May 26, 2011",North,738,"The district serves Groveland, Merrimac, and West Newbury. Because West Newbury has approved its assessment, a positive vote by Merrimac would mean that two of the districts' towns would have agreed to their shares and the budget would be passed.",Pentucket school budget hinges on June 13 vote in Merrimac,Boston Globe
198,"Emery, Theo","May 26, 2011",National,1011,"The 2012 budget that House Republicans approved along party lines last month contained deep cuts and would have transformed the government-run Medicare program into a voucher system, with a fixed payment provided to seniors that they could use to purchase insurance.",GOP's Medicare plan falls in Senate,Boston Globe
199,Anonymous,"May 26, 2011",Opinion,472,The victory on Tuesday of Democrat Kathy Hochul in a conservative upstate New York congressional district proved that the Republican plan to trim Medicare for deficit reduction is politically toxic.,Dems can't just scare Granny; voters must face facts as well,Boston Globe
200,"LEHIGH, SCOT","May 27, 2011",Opinion,683,[...] cost-shifting of the magnitude that Ryan's budget would bring about is inevitable only if policymakers rule out raising additional revenue.,"Thanks to Ryan, some focus",Boston Globe
201,"Johnson, Glen; Arsenault, Mark","May 28, 2011",National,1210,"Warren, who is setting up the consumer financial protection bureau created by Wall Street reform legislation, is unlikely to be confirmed to a permanent position as the bureau's director because of Republican opposition.",Democrats fret about weak challenge to Brown,Boston Globe
202,"Viser, Matt","May 28, 2011",National,959,"Romney, a Mormon, was hurt in Iowa in 2008 by the winner in the state, Mike Huckabee, a pastor who drew support from Christians who were uncomfortable with Romney's faith. Since the 2008 election, Romney has been in Iowa for a grand total of three days, according to IowaPolitics.com.",Romney treads lightly in Iowa,Boston Globe
203,"Johnson, Glen; Arsenault, Mark","May 28, 2011",Foreign,1219,"Warren, who is setting up the consumer financial protection bureau created by Wall Street reform legislation, is unlikely to be confirmed to a permanent position as the bureau's director because of Republican opposition.",Democrats fret about weak challenge to Brown,Boston Globe
204,Anonymous,"May 29, 2011",South,2634,"According to Barry Keppard, a representative from MAPC, the program hopes to help communities develop long-term land-use and housing plans as well as encourage regional visioning across communities.",ABINGTON: Court date for teacher,Boston Globe
205,Anonymous,"May 29, 2011",North,2633,The board will also hold a public hearing on the application of Bill Stephens Automotive to allow used car sales at its facility at 7 Canal St. The board meets at 7 p.m. in Room 201 at City Hall. -,Burlington: Conservation land proposal,Boston Globe
206,Anonymous,"May 29, 2011",South,2924,"Sarah Favot EAST BRIDGEWATER BOOK SALE -The Friends of the East Bridgewater Public Library will host a summer reading book sale June 10 from 3 to 6 p.m., and June 11 from 9 a.m. to 1 p.m. In addition to books, the event will feature music CDs, DVDs, videos, books on tape, and children's books, puzzles, and games. -",HOLLISTON: Officials weigh putting school override to voters,Boston Globe
207,Anonymous,"May 29, 2011",North,2452,"Local resident Roland Van Liew is spearheading the campaign to oust the board members, contending that they acted unlawfully when they gave the Eliopoulos family the green light to build a two-story office building at 9 North Road, on what remains of the town's historic village green.",Andover: Gas not a health hazard,Boston Globe
208,Anonymous,"May 29, 2011",News,406,Prospects for summer's travel and tourism season; the movie-making industry in the state; Organogenesis and its expansion; electric cars get a plug in Boston; UMass fees heading up; FDA approves the Vertex hepatitis C drug; who are the winners and losers in the broadcasting business as Oprah Winfrey signs off?,Late TV Listings,Boston Globe
