,author,date,section,word_count,abstract,headline,source
79,,"Nov 2, 2012",WEEKEND,3043,"Pianist Mayron Tsong plays Brahms's Piano Concerto No. 1 with the Symphony Orchestra. Clarice Smith Performing Arts Center, Dekelboum Concert Hall, University of Maryland, Route 193 and Stadium Drive, College Park. 301-405-2787. www.claricesmithcenter.umd.edu. $10-$25. Clarice Smith Performing Arts Center, Gildenhorn Recital Hall, University of Maryland, Route 193 and Stadium Drive, College Park. 301-405-2787. www.claricesmithcenter.umd.edu.",Concerts,Washington Post
80,,"Nov 2, 2012",WEEKEND,2164,"The sartorially minded cyclists of the fourth annual DC Tweed Ride will find their way, post-ride, to the Brixton for a period-style soiree with gin punch cocktails, a small-plate buffet and live jazz on the rooftop from Dandy Wellington. Bring an unwrapped toy for Toys for Tots and enter to win a ticket to the sold-out Justin Bieber concert. The author discusses her novel ""Flight Behavior,"" about an Appalachian farm wife whose secret love tryst is disrupted by a force of nature.",Et cetera. . .,Washington Post
81,"Dionne, EJ","Nov 1, 2012",EDITORIAL-OPINION,760,"[...]tea-party Republicans, who loom so large in primaries, are especially averse to giving any ground. [...]Democrats still have a positive view of government and regard trade-offs between taxes and spending as a normal part of governing.",Divided on compromise,Washington Post
82,,"Nov 4, 2012",A-SECTION,212,"The improvement in jobs amounts to ""a good solid single _ in a game where we are 23 million runs behind,"" said Douglas Holtz-Eakin, president of the National Action Forum, a center-right think tank and the former director of the Congressional Budget Office.","U.S. adds 170,000 jobs in Oct., but economic recovery remains slow",Washington Post
83,"Bode, Alyson","Nov 5, 2012",CAPITAL BUSINESS,508,[...]the average selling price in the third quarter of 2012 was 98 percent of list price.,"With few homes for sale, region's housing market continues to tighten",Washington Post
84,"Cohen, Richard","Nov 6, 2012",EDITORIAL-OPINION,781,"For some reason, Akin's fellow Republicans demanded he quit the race, but he steadfastly refused. To spend $100 million for your own proclaimed greatness ought to be in the Diagnostic and Statistical Manual as a mental disease.",Campaign lessons for the kids,Washington Post
85,,"Nov 2, 2012",WEEKEND,8699,"""PAINTERS OF THE PIEDMONT"" Wednesday through Nov. 21 at the National Sporting Library and Fine Art Museum, 102 The Plains Rd., Middleburg. EXHIBITIONS ALEXANDRIA BLACK HISTORY MUSEUM ""African Encounters: Coast to Coast,"" through Jan. 24.",Museums,Washington Post
86,"Pershing, Ben; Vozzella, Laura","Nov 5, 2012",METRO,915,Both men have a full slate of events remaining before voters pick a successor to retiring Sen. James Webb (D) - in a mad dash to Nov 6. that on Sunday saw Kaine run into Gov. Robert F. McDonnell (R) and two of GOP presidential nominee Mitt Romney's sons at the Korean Central Presbyterian Church in Centreville.,Rivals in Va. race fire up support,Washington Post
87,"Yahr, Emily","Nov 6, 2012",STYLE,459,"On Comedy Central, ""The Daily Show with Jon Stewart"" at 11 p.m. and ""The Colbert Report"" at 11:30 p.m. air live episodes with all the usual correspondents (Jason Jones, Samantha Bee, Wyatt Cenac, etc.) On Current TV, Al Gore leads coverage at 8 p.m. with a roundtable including former governors Jennifer Granholm and Eliot Spitzer.",TV Highlights,Washington Post
88,"Yahr, Emily","Nov 2, 2012",STYLE,370,"Tim Allen comedy ""Last Man Standing"" (ABC at 8) returns for a second season as newly voting-eligible middle daughter Mandy is torn when her dad (Allen) tries to persuade her to vote for GOP nominee Mitt Romney, but her older sister demands that she vote for President Obama.",TV Highlights,Washington Post
89,,"Nov 6, 2012",,,"An editorial presents the Washington Post endorsements for candidates and referendums in Nov 6, 2012 elections in Washington DC, Maryland and Virginia.",Election day,Washington Post
90,"Toles, Tom","Nov 4, 2012",,,A Tom Toles editorial cartoon satirizes 2012 Republican presidential candidate Mitt Romney's grandiose claims of accomplishment as governor and promises during debates that he will repeat those achievements as president.,Editorial cartoon,Washington Post
91,,"Nov 5, 2012",EDITORIAL-OPINION,514,"According to the Center for Responsive Politics, super PACs have spent more than $600 million this election, mostly underwritten by huge checks from wealthy donors.",A campaign awash in cash,Washington Post
