,author,date,section,word_count,abstract,headline,source
949,Anonymous,"May 6, 2011",Chicago Sports,372," According to reports, Johnson, whose CBS contract expired after the Final Four, received a written offer from Fox earlier this week.",BOLD NAMES,Chicago Tribune
950,"Parsons, Christi","May 24, 2011",News,372," There he was, as he told the story Monday, a Democrat seeking nomination for a U.S. Senate seat without so much as an apostrophe in his last name.",Obama recalls parade slight,Chicago Tribune
951,"Mascaro, Lisa; Parsons, Christi; Nicholas, Peter","Jul 19, 2011",News,484," The House prepared to vote Tuesday on a Republican proposal to raise the debt ceiling in exchange for steep spending cuts, in defiance of President Barack Obama's promise to veto the bill if it passes both chambers of Congress.","Public stands, private talks",Chicago Tribune
952,"Levey, Noam N","Jan 17, 2011",News,679," According to GOP officials, Republican lawmakers will draw heavily on legislation they developed in the fall of 2009 as House Democrats were putting the finishing touches on their proposed overhaul.",GOP: 'More than just repeal',Chicago Tribune
953,"Haggerty, Ryan; Stacy St Clair","Jun 22, 2011",News,2230," [...] Marquette administrators told the Tribune that they have violated their reporting obligations for the past 10 years. Media attention to the Marquette cases reflects an increased scrutiny of the way administrators and law enforcement officials handle sex-crime allegations on the nation's college campuses, where nearly 1 in 5 women will be a victim of an attempted or actual sexual assault, according to the U.S. Department of Justice.",Marquette failed on attack reports,Chicago Tribune
954,"Moran, Dana","Nov 2, 2011",,286," While we'd advise against it, due to Secret Service concerns, there are a few past hosts (and a president) that Jimmy might want to take a few cues from.",Hail to the roaster,Chicago Tribune
955,Anonymous,"Jan 14, 2011",News,252," ""The proposed Spruce No. 1 Mine would use destructive and unsustainable mining practices that jeopardize the health of Appalachian communities and clean water on which they depend,"" said Peter Silva, an assistant administrator at the Environmental Protection Agency.",U.S. pulls mountaintop mine permit,Chicago Tribune
956,Anonymous,"Jun 24, 2011",News,401," The NFL lockout, NBC's ""The Voice"" and why you're spending any time tweeting at all while unemployment is still over 9 percent.",On the virtual campaign trail,Chicago Tribune
957,Anonymous,"Jan 5, 2011",News,1119," Milwaukee church bankrupt Archdiocese says move forced by abuse claims The Roman Catholic Archdiocese of Milwaukee is filing for bankruptcy protection, it announced Tuesday, citing the cost of lawsuits filed against priests by victims of sexual abuse. The archdiocese has failed to reach an out-of-court settlement with victims, and a court ruled in November that insurance companies were not required to help it pay off abuse claims, it said.",NATION &amp; WORLD,Chicago Tribune
958,Anonymous,"Jan 30, 2011",News,208," Embattled Egyptian President Hosni Mubarak for the first time named a vice president, but that appointment and one other did little to appease protesters, who took to the streets Saturday for a fifth day, burning buildings, attacking police stations and fraternizing with soldiers sent in to restore order.",Protests grip Egypt,Chicago Tribune
959,Anonymous,"May 28, 2011",News,591," The former Massachusetts governor, who is to formally announce next week that he is in the race for his party's nomination in 2012, tops many national polls among Republican candidates and has a solid fundraising operation that raised $10 million in a single day last week.",Romney tries to woo hard-to-get Iowa voters,Chicago Tribune
960,"Gutowski, Christy; Hinkel, Dan; Stacy St Clair","Jun 28, 2011",News,1146," Describing Rod Blagojevich as a ""likable person,"" jurors in his corruption trial said they could not overlook evidence that painted a clear picture of a scheming politician. The jurors' camaraderie developed early in the seven-week trial as they spent breaks sharing stories about their children and playing cards together in a cramped room with poor ventilation.",GUILTY,Chicago Tribune
961,"Channick, Robert","Jan 1, 2011",News,1293," U.S. economic struggles The first full year after the Great Recession saw the U.S. economy trudge forward, pairing double-digit stock market gains with growing ranks of the long-term unemployed in a protracted jobless recovery. Gulf oil spill In March, the Obama administration unveiled plans to open vast areas of U.S. coastline, including the eastern Gulf of Mexico, to oil and natural gas drilling.",Top 10 business stories,Chicago Tribune
962,"Woo, Elaine","Mar 27, 2011",News,535," In the 1980s, Ms. Ferraro's candidacy was seen as a potentially powerful weapon to turn the emerging ""gender gap"" to the advantage of the Democratic Party, which sought to regain the White House after Ronald Reagan's first term.",GERALDINE FERRARO: 1935-2011,Chicago Tribune
963,"Richter, Paul; Cloud, David S; Mascaro, Lisa","Mar 25, 2011",News,669," The Obama administration will transfer the lead role in the air campaign against Libya to NATO, but the deal exposed sharp divisions in the organization and means U.S. warplanes will continue to fly combat missions, officials said.",NATO set to lead air campaign,Chicago Tribune
964,"Kass, John","Jan 9, 2011",News,934," [...] they don't cut, they tax. Because the true constituents of the Democratic warlords are the public service unions and the special interests that benefit from all that spending.",Inmates -- aka taxpayers -- will run from this asylum,Chicago Tribune
965,Anonymous,"Mar 8, 2011",,310," U.S. apologizes to Afghans Defense Secretary Robert Gates on Monday offered his personal apology to Afghanistan President Hamid Karzai for the killings of nine Afghan boys last week in a NATO-led helicopter attack targeting insurgents, saying the incident ""breaks our hearts.""",NATION/WORLD,Chicago Tribune
966,"Ahmed-Ullah, Noreen S","Jul 9, 2011",News,305," Emanuel, who tapped academy Chairman David Vitale to head the city's school board and also recruited CPS Chief Administrative Officer Tim Cawley from the organization, announced last month that he will expand the group's training program.",Nonprofit at head of the class with Emanuel,Chicago Tribune
967,Anonymous,"Sep 23, 2011",News,813," Michael E. Gaughan, Homewood Fixing entitlements In ""Perry's Ponzi point"" (Editorial, Sept. 13), I noticed all of the Tribune's suggestions were to somehow limit benefits in the future. If we gradually phase in a tax on gasoline consumption and earmark that revenue for Social Security funding, we can turn that program into something that will allow today's kids to retire without using cat food as a dietary staple.",Voice of the people,Chicago Tribune
968,Anonymous,"Apr 7, 2011",News,379," According to its website, a basic checking account now requires a minimum opening deposit of $100.",chicagobreakingbusiness.com,Chicago Tribune
969,"Puzzanghera, Jim; Hamilton, Walter; Petruno, Tom","Aug 9, 2011",News,1019, Accelerating fears of a new global recession sent the Dow Jones industrial average plummeting more than 600 points -- wiping out $1 trillion in U.S. market value -- as the White House scrambled to contain the damage.,STOCKS TAKE A BEATING,Chicago Tribune
970,,"Oct 8, 2011",News,898, Christmas tree farmer Beth Morehouse thought the holiday would be as usual but the unexpected arrival of her ex-husband and a basket of abandoned puppies changes everything. -- Christmas tree farmer Beth Morehouse thought the holiday would be as usual but the unexpected arrival of her ex-husband and a basket of abandoned puppies changes everything. --,Best-sellers,Chicago Tribune
971,"Nicholas, Peter","May 17, 2011",News,368," James Jones, former national security adviser to President Barack Obama, was long gone from the White House when Navy SEALs killed al-Qaida leader Osama bin Laden on May 2 in Pakistan.",Ex-adviser: Bin Laden lead 'worth exploiting',Chicago Tribune
972,"Zorn, Eric","Jan 2, 2011",News,1041, [...] place in the mayor's race will go to Gery Chico. [...] both will realize that they'll make more money and have more influence as lightly scrutinized pundits than they will as highly scrutinized failed presidential candidates.,Mark (some of) my words:,Chicago Tribune
973,"West, Paul","Feb 10, 2011",News,795," Every four years, the Conservative Political Action Conference assumes outsize importance as potential candidates try to impress a largely youthful audience of movement activists and score high in a straw poll that has, nevertheless, proved a poor predictor of future nominees.","At CPAC, a tea party test",Chicago Tribune
974,"Parsons, Christi","Apr 16, 2011",News,577, [...] a writer for the Huffington Post was there.,An unguarded moment for Obama,Chicago Tribune
975,Anonymous,"Jan 7, 2011",,299," Hockey team kicked off plane Russia's junior ice hockey team was kicked off a flight for rowdy behavior after their stunning victory over Canada in the gold medal game at the world junior championship, an official said Thursday.",NATION/WORLD,Chicago Tribune
976,Anonymous,"Jul 30, 2011",News,411," For that matter, Walsh is even reluctant to pay his bank and state and federal tax authorities -- he lost a home to foreclosure and was hit with tax liens before he was elected to the House.",Walsh's frugality,Chicago Tribune
977,"Malone, Tara; Little, Darnell; Rado, Diane","Oct 21, 2011",News,1692," The ""failing"" designation came a year after the Lake County school system ranked as the only high school district in the state to hit the proficiency targets in reading and math in 2010, state records show.",2 out of 3 Illinois schools miss U.S. test target,Chicago Tribune
978,"Samuelson, Robert J","Aug 1, 2011",News,772," By now, it's obvious that we need to rewrite the social contract that, over the past half-century, has transformed the federal government's main task into transferring income from workers to retirees. While 70 percent of respondents in a Pew Research Center poll judged budget deficits a ""major problem,"" 64 percent rejected higher Medicare premiums and 58 percent opposed gradual increases in Social Security's retirement age.","It's the elderly, stupid",Chicago Tribune
979,"Nicholas, Peter","May 30, 2011",News,478," A vote to raise the debt ceiling might expose them to primary challenges in 2012, while a vote against it risks a default on U.S. debt obligations that could jeopardize the fragile economic recovery.",GOP leaders hold firm in debt ceiling debate,Chicago Tribune
980,"Parsons, Christi","May 28, 2011",News,582, The commitment came at the conclusion of an international summit in France at which President Barack Obama exhorted other leaders for economic assistance and debt forgiveness to strengthen new governments in Egypt and Tunisia and to encourage popular movements elsewhere.,$40B pledged to Arab nations,Chicago Tribune
981,"Katz, Marilyn","Oct 26, 2011",News,1130, The news of the day -- from Rosa Parks' brave refusal to give up her bus seat to the self-immolation of Buddhist priests in faraway Vietnam -- shook that view to the core.,The seeds of a movement,Chicago Tribune
982,Anonymous,"Jan 10, 2011",,294," Model evaluatedin connection with slaying A male model suspected of killing a prominent Portuguese journalist in his posh Manhattan hotel room was undergoing a psychiatric evaluation Saturday at New York City's Bellevue Hospital, according to an NYPD law enforcement source.",NATION/WORLD,Chicago Tribune
983,"Chapman, Steve","Jul 7, 2011",News,778," A campaign spokesman did Romney no favor by saying (in an email to me) his comment ""was in response to part of the reporter's question about the stock market"" -- which it obviously wasn't, and which compounded one risible deception with another. [...] he said that as governor, on ""every issue that related to protecting the sanctity of life, I came down on the side of life"" -- eliciting disagreement from anti-abortion groups.",Romney fumbles the economy,Chicago Tribune
984,"Mascaro, Lisa; Hennessey, Kathleen","Apr 5, 2011",News,681," Federal workers began preparing for a disruption in government services, including a possible delay in income tax refunds, if a compromise is not struck by Friday's shutdown deadline.",Obama calls meeting to nudge budget talks,Chicago Tribune
985,"Oliphant, James; Memoli, Michael A","Aug 22, 2011",News,875," [...] he said he couldn't remember what it was. Mitt Romney, running for president for the second time 12 The number of states that appear to be in play in next year's presidential election, according to a Tribune Washington Bureau analysis of Gallup poll numbers. [...] there are other states in Barack Obama's base that moved toward the GOP in 2010, notably Wisconsin and Minnesota, which the White House must worry about.",POLITICS NOW: FROM THE TRIBUNE WASHINGTON BUREAU,Chicago Tribune
986,Anonymous,"Mar 18, 2011",News,208," Gov. Pat Quinn said Thursday that he and Sen. Dick Durbin are seeking a letter from the White House saying the vacant state prison in Thomson will not house detainees from Guantanamo Bay, Cuba, so that plans can advance to sell the facility.",Quinn seeks Obama pledge on Thomson,Chicago Tribune
987,,"Aug 4, 2011",Business,195," The rock-bottom interest rates drove up total mortgage applications -- both for purchases and refinancings -- by about 7 percent, compared with a week earlier, said Michael Fratantoni, the Mortgage Bankers Association's vice president of research and economics.",Mortgage rates drop below 4.5%,Chicago Tribune
988,"Barabak, Mark Z","Nov 3, 2011",News,940," (The best evidence of that might be Obama's approval ratings, which are stuck in the low- to mid-40 percent range despite his successes abroad.) ""Campaigns are a great opportunity to educate the American public, to engage them in a discussion about the challenges the country faces and the possible responses,"" said James Lindsay, senior vice president of the Council on Foreign Relations, a nonpartisan group.",All's quiet on foreign front,Chicago Tribune
989,,"Nov 21, 2011",News,934," Among the most egregious of what Coburn called ""reverse Robin Hood"" handouts: $20.8 million in unemployment insurance paid to millionaires in 2009; $16.4 million in subsidized student loans for millionaire college students from 2007 to 2010; $27.7 billion in mortgage interest deductions for millionaires. Sounding off against Cain After Herman Cain's performance in a debate focusing on foreign policy and his struggles to answer the Milwaukee Journal Sentinel's questions about President Barack Obama's actions in Libya, conservative pundits are starting to take aim at the GOP hopeful.",POLITICS NOW: FROM THE TRIBUNE WASHINGTON BUREAU,Chicago Tribune
990,"Dilanian, Ken","Jan 3, 2011",News,614," When Republicans seized control of the House in 1995 under Democratic President Bill Clinton, Rep. Dan Burton of Indiana, Oversight Committee chairman, used the post to investigate the darker corners of the Whitewater matter, including the suicide of White House aide Vince Foster. On his Twitter page, which features a profile image of a stick figure wearing a police officer's cap, he posted Sunday: ""Sooner @WhiteHouse realizes the enemy is bloated federal bureaucracy, wasteful spending & lack of transparency the better off we'll all be.""",Issa vows to hunt down waste in government,Chicago Tribune
991,Anonymous,"Feb 4, 2011",,344," Egyptian President Hosni Mubarak on Thursday blamed the outlawed Muslim Brotherhood for the violence unfolding in Cairo and said he would like to step down right away, but cannot because he does not want to risk plunging his nation into chaos, ABC News reported.",Egyptian president: I can't step down now,Chicago Tribune
992,"Banerjee, Neela","Jan 14, 2011",News,279," Speaking on the future of deep-water energy production, Michael Bromwich, director of the Bureau of Ocean Energy Management, Regulation and Enforcement, said Thursday that the government's heightened commitment to safety means oil and gas projects probably would never get permits at the rapid rate they were issued before the Deepwater Horizon disaster.",U.S. revamps drilling safety,Chicago Tribune
993,"Bennett, Brian; Romney, Lee","Jun 18, 2011",News,510," Facing a barrage of criticism from some Democratic governors, members of Congress and local officials, the Obama administration is altering a controversial federal program in which law enforcement agencies share fingerprints of suspects held in local jails with U.S. immigration authorities.",U.S. makes adjustment in fingerprint program,Chicago Tribune
994,Borzou Daragahi,"Jun 18, 2011",News,527," Amateur video footage showed security forces aboard military vehicles shooting at children in the southern city of Deal, where activists say a 13-year-old boy was killed and a 16-year-old critically wounded.",Bloodshed convulses Syria,Chicago Tribune
995,Anonymous,"Sep 12, 2011",News,739," Looking at his words in print, he said: ""This time, I've finally got him!"" The look on his face combined the triumph and disdain Muhammad Ali would display while standing over Sonny Liston. Yet he kept postponing his departure, though he and I were in a college town on the Great Plains, where the night life was pretty much confined to a Holiday Inn piano bar.",A passion for feuding,Chicago Tribune
996,"Ceasar, Stephen","Aug 10, 2011",News,432," State lawmakers have considered a growing number of immigration-related bills this year, highlighting their continued frustration with federal inaction on immigration laws, according to the National Conference of State Legislatures.",Legislatures ramp up immigration focus,Chicago Tribune
997,"Puzzanghera, Jim","May 2, 2011",News,440," Sen. Lindsey Graham, R-S.C., said that Trump, a potential candidate for the GOP presidential nomination, was hurting the party's chances of beating Obama.",Leading Republicans take shots at Trump,Chicago Tribune
998,"Cimons, Marlene","Jul 9, 2011",News,923," Former first lady Betty Ford, who captivated the nation with her unabashed candor and forthright discussion of her personal battles with breast cancer, prescription drug addiction and alcoholism, has died. Mrs. Ford was an accidental first lady who had looked forward to her husband's retirement from political life until Richard Nixon tapped him to replace Vice President Spiro Agnew, who resigned amid allegations of corruption.",BETTY FORD: 1918 - 2011,Chicago Tribune
999,,"Nov 15, 2011",News,247," Alice Dewey, now a professor emeritus at the University of Hawaii at Manoa who served as Dunham's anthropology adviser in the 1970s, said Dunham's life poetically concluded the way she lived it, ""traveling forever around the world.""",Obama's mother's work shines in exhibit,Chicago Tribune
1000,Anonymous,"Feb 19, 2011",News,278, Just a quick update on America's top enemies list so you know who to hate this weekend:,Fear factor,Chicago Tribune
1001,Anonymous,"Aug 3, 2011",News,153," House Minority Leader Nancy Pelosi, D-Calif.",The debt-oric,Chicago Tribune
1002,Anonymous,"Jun 4, 2011",News,445," While his wife, Elizabeth, was fighting a recurrence of breast cancer and he was preparing for another White House campaign, he had a secret affair with videographer Rielle Hunter, who later bore his child.",A political tragedy,Chicago Tribune
1003,Anonymous,"Sep 27, 2011",,390," U.S. District Judge James Zagel gave no reason for the delay in a brief written order, but it didn't come as a surprise because Blagojevich's co-defendant, Springfield power broker William Cellini, goes on trial before Zagel beginning next week.",HOLDING PATTERN,Chicago Tribune
1004,Anonymous,"Jan 27, 2011",News,1122," The research, conducted by scientists from California universities and the Woods Hole Oceanographic Institution in Massachusetts, sheds light on the fate of the 771,000 gallons of dispersants -- which had never before been released at such depths -- but does not address their effect on deep sea life, or whether they worked as intended. Tunisia's interim government Wednesday issued arrest warrants for the country's deposed president and his entourage and launched a $350 million public spending program apparently aimed at countering demands for its leaders' dismissal.\n",NATION &amp; WORLD,Chicago Tribune
1005,"Hilkevitch, Jon","Apr 5, 2011",News,563," The former village president of Bensenville is calling for a congressional investigation into what he calls a ""back-room unlawful deal"" between Chicago and federal transportation officials that provides millions of additional dollars to the runway project at O'Hare International Airport.",O'Hare funding questioned,Chicago Tribune
1006,Anonymous,"Jul 24, 2011",News,492," Retired Army Gen. John Shalikashvili, a former chairman of the Joint Chiefs of Staff, died of complications from a stroke, his executive assistant, Rachel McLain, announced Saturday.",JOHN SHALIKASHVILI: 1936-2011,Chicago Tribune
1007,"Hennessey, Kathleen; Mascaro, Lisa","Jan 14, 2011",News,634," -- Though federal gun control laws were passed after the assassinations of Robert F. Kennedy and Martin Luther King Jr., and the Brady bill was enacted years after the shooting of Ronald Reagan, don't look for any new gun control laws coming out of Capitol Hill in the wake of the Tucson shooting rampage.","Cease-fire on guns, even after Tucson",Chicago Tribune
1008,Anonymous,"Jul 18, 2011",,394, No third World Cup title for the U.S. Japan toppled the heavily favored U.S. 3-1 in a penalty shootout Sunday to be crowned women's world champions for the first time in the country's history.,Soccer shocker,Chicago Tribune
1009,"Chase, John; Mack, Kristen","Jul 21, 2011",News,1251," The mayor knocked the unions back on their heels, even as broader discussions loom about how to lift city government out of its financial morass. Emanuel, who holds a master's in communications from Northwestern University and arguably earned a Ph.D. in political spin working for the Clinton and Obama White Houses, is employing a slew of tactics, some well-worn, to shape the city's perception of him.","On message, at all times",Chicago Tribune
1010,"Mascaro, Lisa","Jan 25, 2011",News,998," Republicans equate investment with spending and instead advocate what they call a ""cut and grow"" strategy. Since taking office, the House GOP has sought to exert authority on budget issues by rolling out weekly budget cuts -- voting to reduce congressional office budgets one week, prohibiting the government from printing extra copies of legislation the next.",GOP scrapping over budget cuts,Chicago Tribune
1011,Anonymous,"Aug 17, 2011",,331," X-rated Internet race In preparation for a new XXX Internet domain that will launch in December, lawyers for the most storied brands are scrambling to prevent an x-rated ripoff of an invaluable asset: corporate Web addresses.",NATION/WORLD,Chicago Tribune
1012,"Geiger, Kim; Hamburger, Tom","Jul 14, 2011",News,671," President Barack Obama's re-election campaign raked in $86 million in the second quarter of the year, far eclipsing the amounts raised by his Republican opponents and bolstering his accounts for an ongoing clash with well-funded GOP-allied groups.",Obama raises $86M in 3 months,Chicago Tribune
1013,"Levey, Noam N","Jul 12, 2011",Business,459," ""Flexibility is the name of this game, and we are going to work very hard to meet the needs of each and every state,"" said Dr. Don Berwick, head of the Centers for Medicare and Medicaid Services, which is overseeing the exchange regulations.",States given flexibility on insurance exchanges,Chicago Tribune
1014,"Krauthammer, Charles","Oct 17, 2011",News,682, [...] Obama's new strategy: Yet here is a leading Democratic senator advocating a run on a major (and troubled) bank -- after two presidents and two Congresses sunk billions of taxpayer dollars to save failing banks.,Dibs on the rich,Chicago Tribune
1015,"Savage, David G","Sep 5, 2011",News,614," Congressional Republicans have been upset at the management at the Bureau of Alcohol, Tobacco, Firearms and Explosives, which authorized a botched sting operation near the Mexican border that put guns in the hands of drug criminals. A spokeswoman for Sen. Charles Grassley, R-Iowa, the Republican leader of the Senate Judiciary Committee, did not return requests for comment on Republican opposition to the nominees.",GOP senators blocking nominees to lead ATF,Chicago Tribune
1016,"Wanger, Ralph","Nov 25, 2011",News,641," [...] Penny Pritzker got involved in politics and raised a lot of money to help finance fellow Chicagoan Barack Obama's election to the White House in 2008. The park was financed jointly by the city and private philanthropy, so that today we can enjoy the Harris Theater, Pritzker Pavilion, the Crown Fountain and Lurie Garden, a marvelous mix of art, architecture and fun.",Top 1 percent? Send us more!,Chicago Tribune
1017,"Man, Anthony","Apr 17, 2011",News,314," Trump bragged about his intelligence, touted his business acumen, laid out areas in which he thinks domestic and foreign policy is wrong and raised questions about whether the president is a U.S. citizen.",Trump draws cheers at tea party rally,Chicago Tribune
1018,"Richter, Paul","Jun 5, 2011",News,703," Ali Aujali, the representative from the rebels' ostensible ruling body, the Transitional National Council, has spent three months trying to persuade the Obama administration to extend diplomatic recognition to his group, a move that would bolster its international standing and could provide access to more than $34 billion in frozen Libyan assets.",Libyan envoy is rebel put on pause,Chicago Tribune
1019,"Harris, David","Oct 18, 2011",News,719," [...] there is wiggle room in those words, as the White House is, in the final analysis, dependent on congressional action. [...] wanting to solve this issue"" is not necessarily tantamount to its resolution.",Excluding Poland from visa waivers is painful,Chicago Tribune
1020,"Susman, Tina","Oct 6, 2011",News,721," [...] an awakening, she said as a group of protesters meditated in the park.",Unions stand behind anti-Wall Street protests,Chicago Tribune
1021,"Richter, Paul","Jul 20, 2011",News,516," After sharply escalating its criticism of Syria's bloody crackdown on pro-democracy protesters, the Obama administration has abruptly scaled back its condemnations, causing fresh uncertainty about its willingness to confront President Bashar Assad's regime.",U.S. softens criticism of Syria's strongman,Chicago Tribune
1022,,"Oct 5, 2011",Chicago Sports,596," [...] as Tiger Woods spends his first week in nearly 15 years outside the top 50 in the world rankings, there's a chance that he will miss one of his signature events in his own backyard: the WGC-Cadillac Championship at Doral.",The lineup,Chicago Tribune
1023,"Levey, Noam N","Nov 3, 2011",News,237," Administration lawyers and civil rights groups, however, say the state's analysis makes no allowance for the growth in the state's minority population, thereby setting back minority voting rights.",Texas seeks OK for remap plan,Chicago Tribune
1024,"Borzou Daragahi; Abdulrahim, Raja","Feb 25, 2011",News,1518," Unrest continued to draw closer to Tripoli on Thursday, even igniting in areas of western Libya previously under tight government control, a day before a planned demonstration in the capital against President Moammar Gadhafi's long-standing rule designed to coincide with the Muslim Friday prayers. After braving days of extreme violence and seizing control of the oil-rich North African country's eastern areas, anti-Gadhafi forces reportedly took control of the city of Zawiya, just 30 miles west of the capital.",Unrest nears Libyan capital,Chicago Tribune
1025,"Mack, Kristen; Chase, John","Feb 24, 2011",News,1116," On Wednesday, however, Emanuel repeated no one at City Hall -- from the mayor's office to the council -- will be immune from reform. At a news conference earlier in the day, Emanuel said he will call on people across Chicago -- in academia, non-profit foundations, think tanks and the private sector -- to be a part of city government.",His next campaign,Chicago Tribune
1026,"Puzzanghera, Jim; Sarno, David","Mar 30, 2011",News,508," For Apple, such complaints are leading it to become more engaged in Washington. Since its dramatic growth began in 2003 -- the value of its shares has skyrocketed to more than $300 billion from $2.5 billion --",Goliath Apple retains David mindset,Chicago Tribune
1027,"Serrano, Richard A","Jul 22, 2011",News,516," On June 14, Thomas, the Zapata family lawyer, asked the FBI, the U.S. attorney's office and Homeland Security agents for FBI and Drug Enforcement Administration documents on the Zetas cartel and the slaying, and for an inspection of the bullet-riddled vehicle.",Family's call for answers in drug agent's death falls on deaf ears,Chicago Tribune
1028,"Reston, Maeve; Mehta, Seema","Oct 12, 2011",News,650, [...] I thought it was the price of a pizza when I first heard about it.,GOP candidates focus on economy,Chicago Tribune
1029,Anonymous,"Feb 15, 2011",,198," The president's fiscal year 2012 budget would cut deficits by $1.1 trillion over the next decade, according to White House estimates.",Obama's budget has both sides seeing red,Chicago Tribune
1030,"Nicholas, Peter; Parsons, Christi","May 3, 2011",News,489," Obama monitored the raid from the Situation Room in the White House basement, alongside Vice President Joe Biden, Secretary of State Hillary Rodham Clinton, Defense Secretary Robert Gates and others.","For Obama, weekend was about keeping up appearances",Chicago Tribune
1031,Anonymous,"Feb 8, 2011",News,1104, Haitian police attempt to prevent men from burning tires Monday near the presidential palace as several hundred protesters demanded that President Rene Preval leave office immediately ahead of the March 20 runoff election.,NATION &amp; WORLD,Chicago Tribune
1032,Anonymous,"Sep 5, 2011",News,1089," The spot paints him as an executive who escalated state spending, citing a Wall Street Journal report last month that said the state offered nearly $10 billion in short-term bonds to prop up its general revenue fund.",POLITICS NOW: FROM THE TRIBUNE'S WASHINGTON BUREAU,Chicago Tribune
1033,"Kuc, Chris","Mar 12, 2011",News,255, President Barack Obama greeted some fellow Chicagoans as the Blackhawks' 2010 Stanley Cup championship team was honored during a ceremony on a chilly afternoon in Washington.,White House fan welcomes Hawks,Chicago Tribune
1034,Anonymous,"Jun 14, 2011",,781, Seven crew members and volunteers escaped without serious injury as flames and a plume of thick black smoke soared into the clear blue sky from the wreckage of the Liberty Belle.,End of a bomber,Chicago Tribune
1035,"Brachear, Manya A","Mar 2, 2011",News,1378," The policy reflects the conservative doctrine and teaching of the Missouri Synod Lutheran denomination, which in 2006 issued a proclamation that said placing adoptive or foster children in a household with gay parents would violate church teachings. [...] Marlowe said the issue probably hasn't emerged until now because many openly gay candidates intentionally have chosen agencies that don't have restrictive policies instead of filing complaints.",Is gay foster parent ban legal?,Chicago Tribune
1036,Anonymous,"Jul 5, 2011",News,167, [...] a Politico review of Reagan's budget documents shows that he repeatedly signed deficit-reduction legislation that melded tax increases with spending cuts just as President Barack Obama is now asking Congress to consider.,WHAT OTHERS ARE SAYING,Chicago Tribune
1037,Anonymous,"Apr 21, 2011",News,568," Several NASA studies found that naps provided significant benefits in juggling multiple mental tasks -- just the kind of work air traffic controllers do. [...] the Darien-based American Academy of Sleep Medicine recommends naps for people diagnosed with shift work sleep disorder, which affects those working during the normal sleep time.",In defense of naps,Chicago Tribune
1038,"Sewell, Abby","Mar 1, 2011",News,520," Authorities have barred protesters from entering the Capitol, a move aimed at ending a two-week sleep-in by opponents of a bill that would strip most public employees of collective bargaining powers.",Wisconsin says Capitol is off-limits to protesters,Chicago Tribune
1039,CNN; REUTERS,"May 2, 2011",,672," Some feared al-Qaida supporters may try to retaliate against U.S. citizens or institutions. Besides Sept. 11, Washington also has linked bin Laden to a string of attacks--including the 1998 bombings of American embassies in Kenya and Tanzania.",'JUSTICE HAS BEEN DONE',Chicago Tribune
1040,"Levey, Noam N; Savage, David G","Feb 1, 2011",News,807," The insurance requirement in the health care law was designed to spread risk more broadly and control insurance premiums, enabling the federal government to offer consumers other protections like prohibiting insurers from denying coverage to patients with pre-existing medical conditions.",Judge strikes down health care law,Chicago Tribune
1041,"Nicholas, Peter","Mar 24, 2011",News,592," [...] Obama came home a few hours early, ditching a sightseeing trip in San Salvador and putting himself back in the White House as the intervention in Libya continued its uncertain course.","Obama juggles smiles in Rio, missiles over Libya",Chicago Tribune
1042,"Barney, Chuck","Sep 5, 2011",Arts + Entertainment,718," The final season continues with a case tied to the disappearance of a stage father just as his daughter's new single is about hit the charts. In the season finale, the Wiccan holy day of Samhain brings spirits of the dead to life, giving Sookie (Anna Paquin) some allies in her battle against Marnie's (Fiona Shaw) latest incarnation.",This week's highlights,Chicago Tribune
1043,Anonymous,"Jan 4, 2011",News,604," The plans give voice to the party's pent-up frustrations after two years of a Democrat-controlled Congress but might speak at best indirectly to the top concerns of many voters. Because of the importance of first impressions, experts say, incoming House Speaker John Boehner, R-Ohio, must somehow balance demands of the GOP base with the concerns of other voters.",GOP primed to charge Hill,Chicago Tribune
1044,"Hennessey, Kathleen","Feb 18, 2011",News,180, The prospect of a government shutdown loomed larger Thursday on Capitol Hill when Republican leaders ruled out a temporary budget measure and Democrats accused them of playing a dangerous game of chicken.,Congress nears budget showdown,Chicago Tribune
1045,"Cole, Harriette","Oct 28, 2011",Arts + Entertainment Movies,503," Dear Harriette: I was interested in the recent letter from the girl who was in love with a boy of a different faith. The number of obese teenagers in this country continues to grow, and this leads to major health problems.",Mutual respect a key component for couples from different faiths,Chicago Tribune
1046,"Jacob, Mark","Nov 23, 2011",News,541," Clinton pardons a turkey, serves turkey dinner at a soup kitchen and commutes the perjury sentence of a financially desperate hog farmer who lied about the sale of hogs.","Pardon, Mr. President?",Chicago Tribune
1047,"Kass, Joan","Aug 19, 2011",News,805," There are just certain stories about the president that must forever remain shrouded in mystery, Deputy Press Secretary Rex Granum explained Wednesday. Because the White House refused to release photographs of the rabbit attack -- and what president would want photographs released of him in a life-or-death struggle with a cute Peter Cottontail -- the media was forced to use cartoons to illustrate the historic combat.",Obama dangerously close to a 'Killer Rabbit' moment,Chicago Tribune
1048,"Page, Clarence","Feb 13, 2011",News,767, [...] they must prevent their revolution from being hijacked. Part of the reason why the Obama administration was slow to call for Mubarak's exit was the administration's fear that secular activists would not have enough time to organize into a strong alternative to the Brotherhood -- and that Egypt would slide into an Iran-style theocracy.,Nelson Mandela's lesson for Egypt,Chicago Tribune
