,author,date,section,word_count,abstract,headline,source
1149,"Beam, Alex","Oct 7, 2011",Living Arts,784," Church headquarters in Salt Lake City is convinced that many Americans don't think Mormons are Christians, which they are.",For the love of Mormons,Boston Globe
1150,"Slack, Donovan","May 15, 2011",National,1236," Mitt Romney is attracting heavy support for his presumptive presidential campaign from executives who occupy office towers in downtown New York, while Republicans in Congress also are soaking up large donations as they push a flurry of bills that would unravel a new consumer protection agency, scale back derivatives regulation, and more.",Bank overhaul battle pays off for Republicans,Boston Globe
1151,"Sununu, John E","Oct 24, 2011",Editorial,746," [...] it's fair to assume that the value perceived by shareholders, lenders, and suppliers is long-term; no one builds $150 billion worth of pipeline unless the availability, flexibility, and cleanliness of gas will continue to drive demand for decades. [...] therein lies the message to President Obama and Energy Secretary Steven Chu: Not hydrogen fuel cells, not massive solar arrays, not some fanciful carbon-free coal.","Natural gas isn't PC, but it's the future",Boston Globe
1152,"Pagliarulo, Ron","Mar 6, 2011",Letters,382," With a collective bargaining agreement between the NFL and its Players Association at issue, and one for the NBA soon to follow, it would suit players, in spite of their huge salaries, to show solidarity with the common folk, as they do with their fund-raisers for Action for Boston Community Development.",INTERSECTION OF SPORTS AND POLITICS,Boston Globe
1153,"Ballou, Brian; Andersen, Travis; Wen, Patricia","Jan 22, 2011",Metro,1251," Robyne Marie Martinez, a former program manager at North Suffolk with some 20 years of experience in the mental health field, said too many minimally trained staff members are working with volatile patients, many of whom have long prison records, including convictions for assault and rape.",Homicide suspect has record of violence,Boston Globe
1154,"Emery, Theo","Oct 9, 2011",National,784," WASHINGTON - Mitt Romney, former Massachusetts governor, told conservative and evangelical voters yesterday that ""poisonous language doesn't advance our cause,"" the day after a supporter of another GOP presidential candidate described Mormonism as a cult.",Romney condemns `poisonous' talk,Boston Globe
1155,"Bierman, Noah","May 23, 2012",Metro,1292," The largest donation, $50,000, came from a charitable foundation controlled by John Fish, chief executive of Suffolk Construction, which worked on the modernization of a terminal at Logan International Airport and is building an MBTA transit facility in Revere, among other government projects.",Donors helping Patrick travel,Boston Globe
1156,"Kayyem, Juliette","Mar 29, 2012",Opinion,680, The potential flexibility that Obama is promising may amount to sharing classified information with the Russians to show how the shield system would not be a threat to Russia's intercontinental ballistic missiles.,Open mike picks up good signal,Boston Globe
1157,"Reiss, Jaclyn","Apr 1, 2012",West,779," According to a White House official, the meeting coincided with the president's proposals to encourage a shared-responsibility approach to college affordability.",A local voice at US summit,Boston Globe
1158,"Phillips, Frank","Jan 15, 2011",Metro,500," The governor's shift in political standing came after a reelection victory that many analysts and insiders, including most state Democratic leaders, felt was not within his grasp a year ago.",Patrick's national profile on the risen,Boston Globe
1159,"Washburn, Gary","Nov 27, 2011",Sports,1900," Perkins is in an ideal situation in Oklahoma City, the spiritual leader of a young and hungry team that reached the Western Conference semifinals last season and could be the favorites to win the conference when the season resumes. [...] nobody was going to attempt to stop Perkins roaring to the paint in an exhibition game, but the difference from his play last season was dramatic.",Return to Boston tugs on Perkins's heartstrings,Boston Globe
1160,"Emery, Theo","Jun 22, 2011",National,1055," The senators, both high-profile members of the chamber and former nominees for the presidency, sought to project a united front in support of the NATO-led action to protect Libyan civilians from Moammar Khadafy's forces and curtail the dictator's ability to wage war.","Kerry, McCain push role in Libya",Boston Globe
1161,,"Mar 20, 2012",Editorial,251," With the presidential campaign heating up, President Obama's supporters are eager for him to heap blame on his Republican predecessors.",Obama: Of Rutherfords and Rushmores,Boston Globe
1162,"Sennott, Charles M","May 3, 2011",National,2661," On the morning of Sept. 11, 2001, Al Qaeda terrorists hijacked four commercial airplanes, including two bound for the West Coast from Logan International Airport in Boston, and crashed two of them into the World Trade Center's twin towers and a third into the Pentagon.",From businessman's son to the face of terrorism,Boston Globe
1163,"Healy, Beth","Mar 22, 2012",Business,962," OneUnited chief executive Kevin Cohee ignored urgent overtures from US senators, city officials, and the governor to renegotiate loans with one of Boston's most prominent black churches. Charles Street African Methodist Episcopal Church, perhaps the largest and most important OneUnited customer in Boston, has filed for bankruptcy protection because the bank has refused to refinance a $1.1 million loan that came due in December.",Bank CEO absent as fight rages over church,Boston Globe
1164,"Walker, Adrian","Feb 7, 2011",Metro,629," [...] it wants agencies to bid for the money on a competitive basis, in much the same way that states now compete for education funding under the Race to The Top program.",Taking from the neediest,Boston Globe
1165,,"Apr 28, 2012",National,752, Associated Press TV stations soon must post campaign advertising rates WASHINGTON - The Federal Communications Commission voted Friday to require broadcast TV stations to post online the advertising rates they charge political candidates and advocacy groups.,Secret Service toughens agent conduct rules after prostitution scandal,Boston Globe
1166,"Till, Brian M","May 7, 2011",Opinion,731," For Major, cricket and literature helped him to build a hinterland; former Prime Minister Gro Brundtland often found herself cross-country skiing frenetically as Norway tried to navigate the oil bust of the 1980s; former Israeli Prime Minister Ehud Barak retires to his piano, as does former West German Chancellor Helmut Schmidt, who has recorded Mozart and Bach, most recently on his 90th birthday.",Leaders and their hinterlands,Boston Globe
1167,"Schoenberg, Shira","Aug 5, 2011",National,773," The pledge, sponsored by the National Organization for Marriage, commits candidates to supporting an amendment to the Constitution that defines marriage as between one man and one woman; defending the federal Defense of Marriage Act in court; appointing judges and an attorney general ""who will respect the original meaning of the Constitution;"" appointing a commission to investigate harassment of gay-marriage opponents; and introducing legislation giving Washington, D.C., residents the right to vote on same-sex marriage.",Huntsman strongly backs strategist,Boston Globe
1168,"Peters, Stephanie M","Jan 2, 2012",Obits,1086," Beginning his career as a teaching fellow in Harvard's fine arts department, he introduced her to his studies of ancient art, his love of classical music, and the liberal politics of his large community of colleagues and students in Cambridge. [...] it came as no surprise to her children when she concentrated her studies at Radcliffe in psychology.","Priscilla Grace, 104; took dynamic approach to life",Boston Globe
1169,"Bierman, Noah","Oct 7, 2011",Metro,868," Brown, 52, was responding to a crack Warren made in Tuesday's Democratic debate, when she was asked how she paid for college, given that Brown used his centerfold spread in Cosmopolitan magazine decades ago to cover the cost. ""Senator Brown's comments are the kind of thing you would expect to hear in a frat house, not a race for US Senate,"" said Clare Kelly, executive director of the state party.","Quips made by Brown, Warren turn into darts",Boston Globe
1170,"Lehigh, Scot","Sep 16, 2011",Editorial,687," Here's Elmendorf's (relatively) succinct conclusion: ""Given the aging of the population and rising cost for health care, obtaining a sustainable federal budget will require the United States to deviate from the policies of the past 40 years in at least one of the following ways: raise federal revenues significantly above their average share of GDP; make major changes in the sorts of benefits provided for Americans when they become older; or substantially reduce the role of the rest of the federal government relative to the size of the economy.""",Connecting the dots on the deficit,Boston Globe
1171,Anonymous,"May 25, 2011",Opinion,303," [...] Obama's jovial tone when he told a throng at Dublin's College Green, ""My name is Barack Obama of the Moneygall Obamas, and I've come home to find the apostrophe we lost somewhere along the way.""",A shamrock in the melting pot,Boston Globe
1172,"Shanahan, Mark; Goldstein, Meredith","Aug 16, 2011",Living Arts,658," (During their last visit, the Obamas also snuck out for lunch at Nancy's Restaurant in Oak Bluffs, and for dinner at State Road and the Beach Plum Inn, whose owner is filmmaker Bob Nixon, son of ""All My Children"" creator Agnes Nixon.) The first family has many friends on the island, one of whom, Harvard professor Charles Ogletree, has talked about wanting to take the president fishing with celebrated Menemsha-based angler Buddy Vanderhoop.",CELEBRITY NEWS/NAMES,Boston Globe
1173,Anonymous,"May 1, 2011",National,480," New York City Mayor Michael Bloomberg; Virginia Governor Bob McDonnell; David Axelrod, former White House adviser; Senator Marco Rubio of Florida; Seth Meyers, head writer for ""Saturday Night Live."" What to make of the first news conference held by Fed chairman Ben Bernanke; development at UMass Medical School and its impact on Central Massachusetts; soaring gas prices; Massachusetts budget, unions, and health care; pharmaceutical company gift ban repealed; Donald Trump campaigns in New England.",Late TV listings,Boston Globe
1174,"McGowan, C Gerry","Feb 15, 2012",Letters,602," Church lacks moral authority to impose will on women's rights, health HAVING LOST moral authority in the face of its own congregants' disregard of a ban on birth control, and lost moral authority with the community at large as a result of its mishandling of pedophile priests, the Catholic hierarchy is attempting to regain prestige by attacking women's health in opposing insurance coverage for reproductive health.",CONTROVERSY OVER CONTRACEPTION,Boston Globe
1175,Anonymous,"Sep 2, 2011",Editorial,436, The Justice Department's decision was spurred by the thousands of T-Mobile customers who insisted that a merger would be bad for their pocketbooks - and by T-Mobile's own documents outlining the ways in which its products expanded access for consumers and provided cheaper alternatives to AT&T and to fellow competitors Verizon Wireless and Sprint.,"Justice makes a strong case against AT&T;, T-Mobile deal",Boston Globe
1176,Anonymous,"Apr 7, 2011",Living Arts,345," Chua's memoir, ""Battle Hymn of the Tiger Mother,"" described the parenting she used with her two daughters: no sleepovers, no play dates, no TV, no computer games, no grades under A, grueling rote academics, and hours of piano and violin practice.",Beck show dropped,Boston Globe
1177,,"Jun 8, 2012",National,779," In making Thursday's offer, Reid is dropping a previous proposal - hotly opposed by Republicans - to pay for the interest rate extension by raising Social Security and Medicare payroll taxes on high-earning owners of some privately held companies and professional practices.",Reid's new plan takes crack at deadlock on student loans,Boston Globe
1178,,"Mar 25, 2012",National,360," David Plouffe, senior White House adviser; Governor Rick Scott of Florida; Senator Lindsey Graham of South Carolina; Michael Duffy, Time magazine; Susan Page, USA Today. 9 a.m. and noon. Bruce Bueno de Mesquita, New York University professor; Richard N. Haass, Council on Foreign Relations president; Anne-Marie Slaughter, Woodrow Wilson School of Public and International Affairs dean; Sir James Wolfensohn, former president of the World Bank Group; Reid Hoffman, American venture capitalist.",Late TV Listings,Boston Globe
1179,"Jacoby, Jeff","Mar 4, 2012",Editorial,756," [...] Talking Points Memo, a liberal website, pointed out that as a Senate candidate in 2006, Santorum touted his support for ""loans, grants, and tax incentives to make higher education more accessible and affordable.""","Yes, colleges are full of liberal elites",Boston Globe
1180,Dan Wasserman,"Aug 3, 2011",,," A Dan Wasserman editorial cartoon depicts President Barack Obama saying ""Me held hostage? It's pure coincidence that the trillions in cuts are in small unmarked bills.""",Editorial cartoon,Boston Globe
1181,"Rowland, Christopher; Bobby Caina Calvan","May 20, 2012",National,3068," [...]attempting to build a centrist record has required an almost weekly high-wire act, balancing the relatively liberal sentiments of Massachusetts voters against the demands of increasingly conservative Republican leaders in the Senate.",Brown's high hopes ran into Senate reality,Boston Globe
1182,"Irons, Meghan E","Jun 10, 2012",Metro,799, The US Court of Appeals for the First Circuit ruled on May 31 that the federal Defense of Marriage Act's denial of federal benefits to same-sex couples is unconstitutional.,"Pride parade celebrates in style, with great joy",Boston Globe
1183,Anonymous,"Sep 26, 2011",Editorial,195, The GOP pickup of former Representative Anthony Weiner's seat in a special election this month generated a flood of commentary about whether American Jews might be rethinking their longstanding loyalty to the Democratic Party.,Waxman: A wealth of stereotypes,Boston Globe
1184,"Jacoby, Jeff","May 29, 2011",Opinion,744," For the better part of a week, Netanyahu and President Barack Obama engaged in a fraught pas de deux, beginning with the president's speech at the State Department the day before Netanyahu's arrival and culminating in the prime minister's address to a joint session of Congress on Tuesday.",Much ado about Netanyahu,Boston Globe
1185,"Bierman, Noah","Sep 16, 2011",Metro,555," Alan Khazei, cofounder of a national service program and the leading fund-raiser on the Democratic side, offered a direct challenge to Warren yesterday to match her populist rhetoric and reject contributions from corporate lobbyists and political action committees, a pledge that Khazei said he is making himself.",Khazei urges donation limits,Boston Globe
1186,"Schweitzer, Sarah","Feb 3, 2012",National,929," [...] it is caucuses. [...] a significant number of delegates from caucus states could give him a voice at the Republican National Convention in Tampa and put his libertarian ideas on the table for consideration, observers say.",Maine figures into Ron Paul's caucus-centric strategy,Boston Globe
1187,"Whittemore, Katharine","Mar 20, 2011",Books,817," There's such rich material: the Osmonds, the bans on drinking, premarital sex, and caffeine(!), the back story (Jesus coming to America and converting the Indians, Joseph Smith digging up the golden plates), how teenaged missionaries are called ""elders."" Baker is a fish-out-of-water Mormon NYU grad who loses 80 pounds, tries acting and stand-up comedy and, as you learn in the acknowledgments, ends up chummy with Elizabeth Swados and Ira Glass.",The Book of Mormon,Boston Globe
1188,"Berrington, Lucy","Jan 16, 2012",Editorial,659, [...] I couldn't help but question the premise - the enduring appeal of the American Dream at a time when achieving it seems ever more difficult.,Is American dream still available?,Boston Globe
1189,"Schweitzer, Sarah","Oct 2, 2011",National,1801," In coming months, as candidates' positions and personalities come into clearer view, Ashland voters will be asked to share their thoughts about which candidate they believe would best handle the economy, health care, the environment, immigration, entitlement programs, and education - and, ultimately, whom they will choose as their hoped-for leader. ""Oh, I'm keeping my options open,"" said Sherrie Downing, a 48-year-old hair salon owner who wears a constellation of silver rings and bangle bracelets and lives with her machinist husband and two children on 28 acres.","At N.H.'s center, a town with a nose for winners",Boston Globe
1190,Bobby Caina Calvan,"May 9, 2012",National,924," WASHINGTON - Congressional partisanship scuttled the latest attempt to prevent student loan interest rates from doubling and piling more debt on 7 million college students, including 177,000 in Massachusetts, who already face tall odds to find decent jobs in a still-bleak economy. Many of the students who could be hard hit by the rise in interest rates are community college students, and those from poor and working-class backgrounds.",Efforts to curb interest hikes for college loans lost in rancor,Boston Globe
1191,,"Oct 22, 2011",Editorial,502," Like a handful of other elite universities, Brown revoked the official status of its campus ROTC program during the Vietnam era, and then continued its policy in protest of the military's ban on openly gay service members.","Brown should restore ROTC, bridging college-military divide",Boston Globe
1192,"Viser, Matt","Mar 15, 2012",National,1031," After Santorum's twin victories on Tuesday night - which reaffirmed Romney's struggles to win over the GOP base and amplified questions about Gingrich's viability - party officials and campaign advisers are now girding for a long battle that could effectively become a two-man race. With a fractured party, Romney's case for his candidacy increasingly is focused on numbers, delegates, and the rules of the Republican nominating contest.",Romney still has the math in his favor,Boston Globe
1193,"Viser, Matt","Dec 10, 2011",National,830," CEDAR RAPIDS, Iowa - For several days, Mitt Romney's campaign and its top supporters have done everything possible to draw sharp contrasts with Newt Gingrich, tagging the former House speaker as erratic, untrustworthy, and someone with ""a lot of baggage."" What about a new ad from a pro-Romney political action committee - a group planning to spend $3.1 million on ads in Iowa - which says Gingrich has ""too much baggage""? ""I'm not going to comment on anything PACs are going to do or say,"" Romney said.",Surrogates take on job of attacking Gingrich,Boston Globe
1194,"Rosenberg, Steven A","Mar 31, 2011",North,603," Lynn's GE plant has a storied aviation history, and was the site of the creation of the first jet engine in 1941. [...] the 1970s, more than 15,000 people worked at the plant, which manufactured jet engines, motors, lights, generators, and turbines.","GE plant gets good, bad news",Boston Globe
1195,"Maiona, Matthew J","May 16, 2011",Letters,192, LAST WEEK President Obama stated a clear outline for meaningful reform of our broken immigration system.,It will take more than talk to bring immigration reform,Boston Globe
1196,"Lehigh, Scot","Jan 6, 2012",Editorial,682, Exactly what my grandfather left in 1925. [...] Santorum strongly implies that Democrats favor policies that would mimic or lead to Mussolini-style fascism.,Campaign absurdity time,Boston Globe
1197,"McMorrow, Paul","Sep 9, 2011",Editorial,741," Because when he was asked about the three-year old downturn this week, Romney insisted that Barney Frank and Chris Dodd, ""as much as anyone I know in this country, were responsible for the meltdown that we had.""","Romney, the rewrite man",Boston Globe
1198,"Vaznis, James","Sep 21, 2011",Metro,1160," [...] state officials said yesterday that 64 percent of Massachusetts schools are now classified as in need of improvement, corrective action, or restructuring because the schools repeatedly failed to meet benchmarks, which typically call for a greater percentage of students showing proficiency on state exams each year.",Underperforming schools show MCAS improvement,Boston Globe
1199,"Vennochi, Joan","Jan 22, 2012",Editorial,721," According to the ex-Mrs. ABC News investigated the Christian counseling center owned by Michele Bachmann and her husband, Marcus Bachmann, and explored the issue of whether the center uses faith-based therapy in an effort to convert gay men into heterosexuals.",Spouses are fair game,Boston Globe
1200,"Kranish, Michael","Jan 4, 2012",National,1122," Gingrich, who fell about 20 points in Iowa in 20 days after facing millions of dollars of televised attacks against him by a super political action committee that supports Romney, announced yesterday that he is planning a two-day bus tour of New Hampshire, ending speculation that he might join Perry and Bachmann in writing off the state.","As action shifts to New Hampshire, front-runner becomes the target",Boston Globe
1201,,"Dec 12, 2011",Editorial,326," Even if those concerns were valid, refusing to confirm anyone at all to the post is a misuse of congressional authority; it's akin to refusing to confirm anyone as secretary of state to protest a president's foreign policy.",The GOP sits on its rump,Boston Globe
1202,,"May 10, 2012",EditorialOpinion,220," Helping Ayla Brown"" (editorial, may 5): Ithasbeen suggested that since Ayla Brown has secured health coverage as a dependent on her father Senator Scott Brown's policy, that this is an act of hypocrisy on the senator's part, because of his opposition to President Obama's health plan.",Senator hypocritical? Just the opposite,Boston Globe
1203,"Pritchard, William H","Mar 18, 2012",Books,843," [...] the center of things is the actively meditative mind of our hero, as it goes to work here on a dislikeable French restaurant on New York's Upper East Side: Decorated in what he called Frank E. Campbell Funeral Chapel style, it managed to combine exorbitant prices with cheeky and inept service and offered a menu so complicated that Schmidt had trouble finding anything on it he wanted to eat.",Reflecting on second chances,Boston Globe
1204,"Walker, Adrian","Mar 19, 2011",Metro,599," Blame seems to have been equally divided between the investment firm and the governor, who was off chasing jobs in Israel and England at the same time the state was losing a large number of them. [...] job growth doesn't fully register with the public at a time when unemployment remains high and so many people still struggle to find work.",Blame game on job losses,Boston Globe
1205,"Kayyem, Juliette","Apr 12, 2012",EditorialOpinion,676, [...] Guillen is an all-purpose offender.,"?Fidel, mi amor?",Boston Globe
1206,Anonymous,"Jul 21, 2011",National,400," The decision to release the letter came after Karl Rove, the political adviser to President George W. Bush, suggested on Fox News that Bachmann, who is seeking the GOP presidential nomination, should release her medical records. [...] it followed comments from a rival candidate, Tim Pawlenty, former governor of Minnesota, suggesting that presidential hopefuls need to be in good health.",Bachmann cites her doctor on migraines,Boston Globe
1207,"Ryan, Andrew; Levenson, Michael","Jan 10, 2012",Metro,799," Romney spokeswoman Andrea Saul shot back: ""This is simply a case of Speaker Gingrich lashing out at Governor Romney in a desperate attempt to save his floundering campaign.""",`Mass. moderate' insult has local Republicans wincing,Boston Globe
1208,"Cullen, Kevin","Sep 25, 2011",Metro,916," [...] because of Jack, my siblings and I were very sensitive to the idea that we had an obligation to help the disabled, to give them the opportunities to learn and work and lead a productive life, things that the rest of us take for granted. It's personal. [...] the other day, inside his office where he runs the New England Council, a group that promotes economic growth, Brett was on the phone, trying to maintain transportation services for a 45-year-old autistic man named D'Arcy Sheridan who needs it to get to work.",A mission born when mom chose love over easy path,Boston Globe
1209,"Levenson, Michael","Jun 25, 2011",Metro,853," Whitey was a teenage thief, who, to his mother's horror, dated a dancer from the Old Howard, a burlesque theater in Scollay Square, according to William's 1996 autobiography, While the Music Lasts: Yesterday, as Whitey landed under heavy guard on a chartered flight at Logan Airport, William climbed into a black SUV and crossed South Boston to the gleaming federal courthouse on the waterfront.",Brother's loyal presence draws mobster's smile,Boston Globe
1210,"McGrory, Brian","Jan 4, 2012",Metro,695, [...] there was the small matter of that gubernatorial campaign.,The 2 sides of Mitt,Boston Globe
1211,"Ramos, Dante","Mar 25, 2012",Opinion,458," Even if Rick Santorum hadn't started waving an Etch A Sketch at campaign rallies, and even if Ron Paul, Newt Gingrich, and the Democratic National Committee hadn't all cut ads featuring it, the toy might well have been swept up sooner or later in a wave of retro chic.",Etch A Sketch,Boston Globe
1212,"Carroll, James","Mar 12, 2012",Editorial,743," Enemies are perceived through distorting lenses. [...] during the Korean and Vietnam wars, Americans accepted the characterization of ""Orientals"" as caring less for human life than people in the West do.",United by `A Separation',Boston Globe
1213,,"Dec 4, 2011",Metro,735," In that contest, Representative John Tierney is seeking reelection in territory made more conservative through the redistricting process, and in the aftermath of his wife's guilty plea for aiding and abetting the filing of false income tax returns.",Sea change among Democrats in Mass.,Boston Globe
1214,,"Oct 16, 2011",Magazine,1056," Why? Because we all hate the new meters and want to subvert them any chance we get. According to Pierce, we are people who either (a) failed to book a room at ComicCon until it was too late or (b) didn't play the lute well enough to make the cut at a high-end Renaissance festival.",Magazine,Boston Globe
1215,"Glaeser, Edward l","Nov 18, 2011",Editorial,729," [...] the agency should go further and retool the program to promote educational innovation by rewarding e-learning systems that demonstrably increase student skills, and encourage competition, by providing schools with vouchers to buy effective new technologies.","Schools buy technology, but is it the right kind?",Boston Globe
1216,"Wallack, Todd","Apr 24, 2011",Metro,1618," Far from unusual, Massachusetts government agencies have sworn scores of workers to secrecy as part of lucrative settlement or severance deals, a Globe review of public records shows. [...] critics contend the agreements can be used to cover up questionable spending, muffle legitimate criticism of government agencies, or hide wrongdoing by public officials, such as the harassment alleged by the UMass and Highway Department workers.",State payouts sealed with a promise of silence,Boston Globe
1217,"Burns, Nicholas","May 10, 2012",EditorialOpinion,775," Only the second Socialist to gain the French presidency since World War II, Hollande managed a brilliant electoral victory that may not amount to an earthquake but has global leaders wondering how he may redirect French policy on critical issues.",The Hollande effect,Boston Globe
1218,"Kotz, Deborah","Sep 19, 2011",Living Arts,703, First lady Michelle Obama has summed the plate up this way:,Harvard's own version of healthy plate draws criticism,Boston Globe
1219,"Weiss, Joanna","Jan 22, 2012",Editorial,751," [...] it's hard to fault Santorum for confusion; when grand policy ideas get translated into block grants and line-items, it's easy to muddle the details.",Santorum fumbles the sex-education football,Boston Globe
1220,"Weiss, Joanna","Oct 2, 2011",,, Joanna Weiss contends that Republican Presidential candidate W. Mitt Romney's Mr. Good Enough shtick is working fine right now.,Content to be Mr. Good Enough,Boston Globe
1221,Jackee Budesta Batanda,"Nov 19, 2011",Editorial,660," Since 2008, the US government has invested more than $40 million to help hunt down Kony, who remains on the run and continues to commit atrocities in the Central African Republic and the Democratic Republic of Congo.","Ugandans wonder: Is US after Kony, or oil?",Boston Globe
1222,,"Jun 2, 2012",Lifestyle,133," First lady Michelle Obama, admired for her well-defined arms, looks at ease in her sleeveless dresses.",Sleeves or no sleeves,Boston Globe
1223,"Woolhouse, Megan","May 31, 2012",Business,140," Harvard University economist Jeremy C. Stein, an advocate for tougher financial regulation, was sworn in as a member of the Board of Governors of the Federal Reserve System Wednesday in Washington.",Stein sworn in as a Fed governor,Boston Globe
1224,,"Nov 22, 2011",Editorial,639," Senate Republican leader Mitch McConnell, who often prides himself on his ability to block legislation, professed to be rooting for compromise this time around. [...] the members of the committee, including Massachusetts Senator John Kerry and Ohio Senator Rob Portman, who was budget director under former President George W. Bush, were chosen carefully to represent the mainstream of their parties, without being blinded by ideology.",Editorial,Boston Globe
1225,"Levenson, Michael","May 2, 2012",National,544," Mitt Romney's foreign policy spokesman, a gay man whose support for same-sex marriage infuriated social conservatives, abruptly resigned on Tuesday, saying the intense focus on his sexual orientation was making it impossible for him to do his job.","Citing furor, Romney aide resigns",Boston Globe
1226,,"Jan 25, 2012",Editorial,410," Many of them echo what has already been heard from some Republicans - including presidential candidate Rick Santorum - about removing tax breaks for companies that move jobs overseas, and introducing a lower corporate tax rate for companies that open plants in the United States.","Obama's speech offers opportunity for progress, even in election year",Boston Globe
1227,"Murphy, Matt","Feb 11, 2011",Metro,482," At a press conference in Washington Wednesday before news of Obama's plan became public, US Representative Edward J. Markey of Malden excoriated Republicans for considering a cut to heating assistance as they prepare to debate a resolution on funding for the remainder of the fiscal year.",Brown opposes US cuts to heat aid,Boston Globe
1228,"McDonough, Jack","Feb 21, 2011",Letters,432," Tewksbury Romney's doors of misperception IN HIS Feb. 12 front-page story about former governor Mitt Romney's appearance at the annual gathering of the Conservative Political Action Conference in Washington, Matt Viser quotes a portion of Romney's critique of the first two years of the Obama administration: Make no mistake here, folks; what we're watching is not `Brave New World.'",It's time to boot Beanpot off the ice,Boston Globe
1229,Dr Thomas R Browne,"Feb 13, 2011",Letters,1442," Because few people test positive, guidelines say it should not be performed. [...] I ordered the test myself (an option not open to most).",A NEW WAY TO PAY FOR HEALTH CARE,Boston Globe
1230,"Ryan, Andrew; Irons, Meghan E","Mar 8, 2011",Metro,703," President Obama this afternoon will bestow the ultimate validation to TechBoston Academy in Dorchester, touring the technology-driven high school to highlight a striking but uncommon success story in urban education. Since 2002, the school has drawn from the populations that traditionally struggle in the classroom, students from tough neighborhoods and low-income backgrounds.",School fit for a president,Boston Globe
1231,"Felsen, Michael","May 23, 2011",Letters,844," President takes key step by offering blueprint OUR PRESIDENT surprised a lot of people, perhaps including the writers of the May 19 editorial ""For Obama, a chance to clarify muddled message to Mideast,"" when he outlined several key pieces of what may eventually become a comprehensive Obama blueprint for resolution of the Israeli-Palestinian conflict: a secure Israel as the homeland of the Jewish people; a viable, contiguous, non-militarized Palestine as the homeland of the Palestinian people; borders based on the 1967 lines, with mutually agreed land swaps to account for some of the Jewish settlements; self-determination, mutual recognition, and peace for both sides (""Obama backs 1967 borders as basis for peace agreement,"" Page A1, May 20).",OBAMA'S PITCH FOR PEACE IN THE MIDEAST,Boston Globe
1232,,"Jun 13, 2012",National,808," BALTIMORE - President Obama warned supporters Tuesday that Republicans have boiled down their campaign against him to a single phrase that can fit into a 140-character Twitter message and unfairly blames him for the nation's ills. ""Because folks are still hurting right now, the other side feels that it's enough for them to just sit back and say, 'Things aren't as good as they should be and it's Obama's fault,' "" Obama said during a campaign fund-raising appearance at a private home in Owings Mills, Md. ""You can pretty much put their campaign on a tweet and have some characters to spare,"" he said.",Obama gears up on fund-raising whirlwind,Boston Globe
1233,"Fitzgerald, Jay","Jun 12, 2011",Business,720," By 2020, the Congressional Budget Office estimates, Medicare's main trust fund will be effectively drained, requiring a strict ""pay as you go"" system financed by payroll taxes and money squeezed from other federal programs, assuming the current structure of Medicare is kept intact.","Retiring boomers, rising health costs are a frightening combination",Boston Globe
1234,"Lehigh, Scot","Apr 27, 2012",EditorialOpinion,701," Let's look to Europe for help judging the proper fiscal and economic course for the near future. Because of Europe's sovereign debt crisis, governments there have largely adopted the Republican outlook, embracing austerity policies.","The economy, on paper and in practice",Boston Globe
1235,"Stockman, Farah","Jan 10, 2012",Editorial,778," Some 58 Yemeni inmates were in the process of being sent back home when President Obama imposed a moratorium on their release, due to the terrorism and chaos in Yemen.",10 years of Guantanamo,Boston Globe
1236,Anonymous,"Jun 12, 2011",News,329," Tim Pawlenty, a GOP presidential contender, outlines the plan he'd implement if he makes it to the White House. 9 a.m. (25) This Week with Christiane Amanpour. Robert Reich, former labor secretary; Jon Corzine, former New Jersey governor and chief executive of Goldman Sachs; Cecilia Attias, former wife of French President Nicolas Sarkozy. 10 a.m. (5) Fareed Zakaria GPS.",State of the Union,Boston Globe
1237,"Sununu, John E","Dec 2, 2011",Opinion,734," The seemingly endless stream of GOP debates highlighted his gift for argument, debate, and hyperbole, and roused the sentiments of conservatives across the country who have been disappointed in succession by Michele Bachmann, Herman Cain, and Rick Perry.","Limited government, Gingrich-style",Boston Globe
1238,"Feeney, Mark","Sep 23, 2011",Living Arts,730," Panopticon Gallery is having a field day of a far different sort, with its ""40th Anniversary Exhibition,"" which runs through Oct. 31. The play of picture planes in Johnson's view from inside a bus on Crete is as bewitching as the delicacy of the colors she captures.",Panopticon celebration is all encompassing,Boston Globe
1239,"Schoenberg, Shira","Dec 16, 2011",National,1019," Dupere, 64, a retiree from Campton, N.H., doesn't like the fact that in the 1990s the former House speaker supported a mandate that people buy health insurance. Diggins admires Gingrich's straightforwardness and his accomplishments as speaker, saying he created jobs and balanced the federal budget.","Gingrich backers dismiss his baggage, stress his successes",Boston Globe
1240,"Bierman, Noah","Jul 26, 2011",Metro,1084," SALISBURY - Governor Deval Patrick stood in the town green with his sleeves rolled up and a microphone, ticking off his second-term priorities in a speech that sounded a lot like the one he gave last fall when he was running for reelection. ""Because we have a strategy that's focused on education, on innovation, and on infrastructure, we are growing jobs faster than 46 other states . . ."" he said, before taking questions from the audience of about 100.",Patrick hits the road campaign-style,Boston Globe
1241,"Green, Joshua","Feb 16, 2012",Editorial,692, How can a budget with no hope of passing be construed as useful? Because Congress has become so dysfunctional that the budget process no longer functions as intended.,The doomed but useful budget,Boston Globe
1242,"Wallack, Todd","Jun 20, 2011",Business,899," Most of the 627 banks that still hold money from the controversial Troubled Asset Relief Program, or TARP, have filed applications to roll the obligations into the government's new Small Business Lending Fund, according to Treasury officials and the banks.",Banks tap fund to repay TARP,Boston Globe
