,author,date,section,word_count,abstract,headline,source
489,"Brune, Tom","Feb 22, 2011",NEWS,271,"WASHINGTON - Rep. Peter King (R-Seaford) said yesterday he won't give up the fight for a posthumous presidential pardon for boxer Jack Johnson, a flamboyant black pugilist convicted in 1913 on racially trumped-up charges.",King to take shot at boxer's pardon,Newsday
490,"Goldmark, Peter","Mar 13, 2011",OPINION,713,"There are echoes of the U.S. situation in this picture: mountains of debt, large deficits, rising currents of economic fundamentalism, volatility arising from reliance upon imported energy, and political difficulty in getting the balance right between austerity and recovery.","The EU and U.S. - on wobbly ground Europe's fiscal crisis echoes our own, and the question for both is how much contraction to inflict",Newsday
491,,"Sep 11, 2012",NEWS,325,,NATION: IN BRIEF,Newsday
492,"Ngo, Emily","Feb 23, 2012",NEWS,336,"Gary Zaccaro, a contractor who remodeled a basement as a recovery space for a Massapequa Park man undergoing leukemia treatments will receive the gold-level President's Volunteer Service Award, according to the Long Island Volunteer Center, which helps designate recipients.",MASSAPEQUA: Builder wins White House volunteer award,Newsday
493,"Napolitano, Jo","Sep 8, 2012",NEWS,328,Rep. Steve Israel (D-Dix Hills) selected Garvey as his guest to Obama's State of the Union address on Jan. 24 and the student spoke with the president about her environmental sciences project in February at the White House Science Fair.,ELECTION 2012: Obama's inspiration LI teen thrilled by presidents mention in his DNC speech,Newsday
494,"Brune, Tom","Feb 26, 2012",NEWS,815,"""For the presidential candidates, it's a small-donor election cycle, which stands in stark contrast to the super PACs and nonprofits,"" said Sheila Krumholz of the Center for Responsive Politics, which tracks campaign money. [...] They flood you with correspondence,"" said Harry Luebbe, 89.",Small donors figure big in 2012 campaign,Newsday
495,,"Jan 29, 2012",NEWS,336,,NATION: IN BRIEF,Newsday
496,"Geismar, Erin; Cusanelli, Michael; Rao, Ankita; Ngo, Emily; Freedman, Mitch; Ruud, Candice; Cassese, Sid; Fuller, Nicole; Chang, Sophia","Jul 13, 2012",NEWS,2031,SOPHIA CHANG BRENTWOOD New school trustees take seats to cheers New members of the Brentwood board of education were sworn in Tuesday night to a standing ovation and raucous applause from a crowd of around 80 that packed one room of the Anthony F. Felicio Administration Building.,OUR TOWNS: LI NOW,Newsday
497,"KUHNHENN, JIM","Apr 22, 2012",NEWS,399,"WASHINGTON - Eager to energize young voters, President Barack Obama is depicting Republicans as obstacles to an affordable college education as he previews an argument he will make on university campuses this week in states crucial to his re-election.",ELECTION 2012: HIS COLLEGE PITCH,Newsday
498,Anonymous,"Mar 20, 2011",NEWS,683,"American and European forces unleashed strikes against the Libyan government of Col. Moammar Gadhafi yesterday, launching warplanes and missiles in an international military intervention the Pentagon called the largest in the Arab world since the Iraq invasion.","U.S., allies open attack on Libya Navy fires more than 100 cruise missiles in UN-backed action",Newsday
499,,"Sep 21, 2012",OPINION,243,"The 471-page report upholds some findings of an aggressive inquiry by the House of Representatives into the operation, while also supporting Attorney General Eric Holder's position that he did not know the details of the misguided tactics until 2011.",Fast and Furious still a scar for Holder,Newsday
500,"Cassese, Sid","Dec 3, 2011",NEWS,258,"Other panelists included Geri Barish, who heads the 1 in 9 Foundation, a Long Island group that advocates for women's cancer care; Anna Kaplan, a newly elected member of the North Hempstead Town Council; Sam Bennett, president of the Washington, D.C.-based Women's Campaign Forum, which backs female politicians who support choice in reproductive health; and Tiffany Dufu, president of the White House project, a leadership training organization based in Brooklyn.",Effort to get more women in leadership,Newsday
501,Anonymous,"Mar 23, 2011",OPINION,532,[...] the allies must decide who will run their complex military effort and how best to coordinate it.,Fighting a third Mideast conflict U.S. should proceed carefully in Libya to oust Gadhafi and shepherd democracy,Newsday
502,Anonymous,"Sep 7, 2011",OPINION,251,"His rivals should put his claims of job creation in Texas to the test. [...] the public needs to hear his out-of-the-mainstream views on issues such as Social Security, Medicare and the federal income tax, which he disparaged in a 2010 book as un-American and maybe even unconstitutional.",Listening to GOP visions for America,Newsday
503,"Shelton, Hugh","Oct 24, 2011",OPINION,786,"The MEK was put on the U.S. government's list of foreign terrorist organizations during the Clinton administration as a well-intentioned but naive attempt to gain the confidence of Iran's new and, it was hoped, reform-minded President Mohammad Khatami.",Why do we help Iran fight its foes? Removing Iranian opposition group from terror list will send message to mullahs,Newsday
504,Anonymous,"May 20, 2011",OPINION,519,"Elevating American values - free speech, peaceful assembly, freedom of religion, equality for women and self-determination - to prominence will put the nation on the right side of history as the Middle East and North Africa struggle to remake themselves.","Taking a stand for democracy With Mideast in upheaval, Obama rightly reaffirms U.S. bias for freedom",Newsday
505,,"Sep 29, 2012",NEWS,465,"Republican presidential candidate Mitt Romney told donors at a Philadelphia fundraiser yesterday that it would ""shock people"" if he took Pennsylvania, but later declared at a suburban rally that he would win the state.",Romney seeks a 'shock' Sounds doubtful at first of winning Pennsylvania,Newsday
506,"WILL VAN SANT; Evans, Martin","Aug 27, 2012",NEWS,2033,"Investigation sought Last week, King asked the director of national intelligence, Gen. James Clapper, to investigate the attacks, and the secretary of Defense, Leon Panetta, to disclose all details. Michele McNaughton, president of the Long Island chapter of American Gold Star Mothers, which represents relatives of U.S. troops who die in service, said members can hold resolutely opposed views on Afghanistan.",GRIEF &amp; ANGER He lost his Marine son in Afghanistan - and wants to save others from the same fate,Newsday
507,"Arbour, Louise","May 22, 2012",OPINION,688,"[...]killing with these stealth weapons stretches legal boundaries to the breaking point, and alienates people in Pakistan, Somalia and Yemen, countries in which neither NATO nor the United States are actually fighting wars - unless we count the ""war on terror"" as having opened the entire world as a battlefield.","NATO's disturbing reliance on drones As civilian deaths rise, this push-button warfare needs carefully written rules",Newsday
508,"Keeler, Bob","Sep 13, 2011",OPINION,635,"Despite clear scientific advice to the Environmental Protection Agency, Obama has postponed until 2013 any tightening of the Clean Air Act standard on ground ozone, aka smog. [...] the law: A 2001 Supreme Court decision - written by Justice Antonin Scalia (neither a socialist nor a job-killer) - made it clear that the EPA isn't even allowed to consider costs when it decides on these pollution standards.","Clean air won't kill jobs, but it will save people Obama's delay in tightening clean-air rules simply kowtows to GOP rhetoric",Newsday
509,"Goldmark, Peter","Apr 22, 2012",OPINION,688,"The longer we go without reforming our out-of-control entitlement programs and raising more revenue to balance the budget and reduce debt, the more vulnerable we become to external shocks or even malicious interference - such as a cyberattack, mass sell-offs of the dollar by speculators, or a rerun of that amateur and risky soap opera called ""Who's Afraid of Default?"" staged by the House of Representatives last summer. Whether President Obama will address our challenges frontally and powerfully as the campaign unfolds remains to be seen. [...] everyone wonders what sketch Romney will etch once he exits the Republican nomination process.",No way to get off the wrong track Presidential candidates who duck big issues and play to their bases won't turn the country around,Newsday
510,,"Aug 22, 2012",OPINION,544,"The uneasy coexistence of international relations and politics was thrown into sharp relief Monday when Obama pronounced the use of chemical weapons in Syria a ""red line"" for the United States that ""would change my calculations significantly.""","Tread lightly in Middle East Syria and Iran situations are explosive, especially during presidential election",Newsday
511,"Brune, Tom","Jan 26, 2011",NEWS,636,"In his second State of the Union address, its atmosphere shaded by the Tucson, Ariz., shootings and its tone set by lawmakers' bipartisan seating, Obama appealed to Democrats and Republicans to work together ""to do big things"" for the country.",STATE OF THE UNION: Obama's appeal for unity,Newsday
512,Anonymous,"May 26, 2011",OPINION,499,"At least, that's the impression we get from Congress, where Republicans have relentlessly beat up on this distinguished scholar, who had the temerity to suggest - long before the meltdown - that a financial version of the Food and Drug Administration was needed to protect consumers from predatory practices.",Whose side is Congress on? Many in Senate intent on weakening bureau created to protect consumers,Newsday
513,"LaRocco, Paul","Sep 3, 2012",NEWS,968,"Welcome to the 1st Congressional District rematch between Rep. Tim Bishop (D-Southampton) and Republican businessman Randy Altschuler, which is generating intensity far above any other Long Island contest, as the opponents hammer at each other on issues ranging from the outsourcing of jobs to congressional ethics. On Bishop marrying him to the Ryan budget, Altschuler said he disagrees with Pell grant cuts that could hurt public institutions such as Stony Brook University.","'Barnburner' Decided by 593 votes in 2010, LI' s 1st Congressional District race-Bishop's rematch with Altschuler-is one to watch",Newsday
514,,"Aug 1, 2012",NEWS,252,"First lady Michelle Obama also will speak opening night, said L.A. Mayor Antonio Villaraigosa, chair of the convention committee.",First Latino keynote at DNC,Newsday
515,WHEELBASE COMMUNICATIONS,"Jun 12, 2011",OPTIMUM AUTOS,836,"Chrysler has trimmed overtime production at several of its North American plants; other automakers have reported interruptions in their supply chains and production, including Ford, Honda, General Motors, Nissan, Subaru and Toyota.","The Auto Sleuth: NEWS, TRENDS AND GOSSIP",Newsday
516,,"Apr 2, 2012",NEWS,305,"McGuire, a high school football player who has cancer, was to have been her date to the awards but was hospitalized and couldn't make it.",Married ... with awards,Newsday
517,Anonymous,"Jun 17, 2011",OPINION,568,"With U.S. troops being withdrawn from Iraq, and Obama expected to announce in the next few weeks how many of the 100,000 U.S. troops in Afghanistan he will withdraw in July, the time is right for a national dialogue on the future of the nation's wars - including the conflict in Libya.",Obama bending War Powers Act Congress correctly asserts authority over continued U.S. bombing of Libya,Newsday
518,"Keeler, Bob","Jan 13, 2011",OPINION,624,"""[...] the latest of our world conflicts, the United States had no armaments industry,"" Eisenhower said. [...] as he pointed out, the plane had never flown a combat mission in Iraq or Afghanistan.","The military-industrial-congressional complex Eisenhower warned against the influence of arms production, but did we listen?",Newsday
519,Anonymous,"Jan 27, 2011",NEWS,370,"GULF OF MEXICO Huge toll of sea turtles since spill More sea turtles were killed or injured in the Gulf of Mexico in the months following the BP oil spill than in any similar period during the past two decades, a report released yesterday found.",AT HOME,Newsday
520,"Dooley, Emily C","Mar 11, 2012",NEWS,2129,"Capital improvement funds The trip prompted him to focus more attention on the school, something LaHood said previous secretaries had not undertaken. Since 2009, the academy has received $300 million in federal appropriations, $61 million of which was for capital improvements.","MERCHANT MARINE ACADEMY: NOT SHIPSHAPE AT KINGS POINT LANDMARK, there are budget troubles, a $300M bill for repairs, and no superintendent",Newsday
521,Anonymous,"May 22, 2011",OPINION,149,"By July, every agency must have an official devoted to curing the plague of bad prose that's been such an American tragedy. [...] the latest guidelines for improving federal writing aren't half bad when approached without great expectations (not to mention pride and prejudice).",QUICK HIT: Goodbye to gobbledygook?,Newsday
522,Anonymous,"Jun 1, 2011",NEWS,309,,NATION: IN BRIEF,Newsday
523,"Bessent, Alvin","Aug 30, 2012",OPINION,630,"Obama won 95 percent of the black vote, 67 percent of the Latino vote and 61 percent of the Asian-American vote, according to Zoltan Hajnal and Taeku Lee, authors of ""Why Americans Don't Join the Party: Race, Immigration and the Failure of Political Parties to Engage the Electorate.""",GOP's hard line will hurt its appeal Alienating nation's many diverse groups will make it tougher for party to grow,Newsday
524,"Balboni, Michael","Jan 29, 2012",OPINION,966,[...] I introduced a cybersecurity bill in the New York State Senate almost a decade ago. [...] internal risks from human factors can undo the most expensive and sophisticated security safeguards.,"Halt, who hacks there? Ensuring the safety of global supply chains, requires a focus on cyber threats",Newsday
525,,"Jan 5, 2012",OPINION,386,"[...] money - not to mention the Holy Grail of ""electability"" - still matters.",GOP's winnowing begins,Newsday
526,Anonymous,"Jun 15, 2011",NEWS,101,,MUSING ABOUT A ONE-AND-DONE,Newsday
527,,"Nov 27, 2011",OPINION,145,The idea is to support the housing market - which collapsed partly as a result of low down-payment loans packaged into toxic securities with implicit government guarantees.,QUICK HIT: Anybody recall the '08 crisis?,Newsday
528,,"May 31, 2012",EXPLORE LI,164,"With Kelly (9 a.m., WABC/7) - Kristen Stewart Rachael Ray (10 a.m., WABC/7) - Michelle Obama Wendy Williams (10 a.m., WNYW/5, midnight, BET) - Bill Bellamy The View (11 a.m., ABC/7) - Stacy Kiebler The Talk (2 p.m., CBS/2) - Shannen Doherty (repeat) Dr. Phil (3 p.m., WCBS/2; 6 p.m., WLNY/10/55) - Majoring in failure (repeat) Anderson Cooper (4 p.m., WPIX/11) - How Icheated death Ellen DeGeneres (4 p.m., WNBC/4; 7 p.m., WLNY/10/55) - Adam Levine (repeat) NIGHT Daily Show (11 p.m., Comedy Central) - Jim Parsons Conan (11 p.m., TBS) - Martin Short (repeat) Colbert (11:30 p.m., Comedy Central) - Jack Hitt Leno (11:35 p.m., NBC/4) - Blake Shelton (repeat) Letterman (11:35 p.m., CBS/2) - Jim Parsons (repeat) Kimmel (12:05 a.m., ABC/7) - Kathy Griffin Fallon (12:35 a.m., NBC/4) - Will Ferrell, Ellie Kemper (repeat) Ferguson (12:35 a.m., CBS/2) - Carrie Fisher",TV talk,Newsday
529,"Gay, Verne","May 20, 2011",NEWS,317,"The idea was to use Couric's celebrity to draw younger viewers; instead, she drew fewer (it ends with just under 6 million, in third place.) The show has taken on a hard, smart, and respectable edge in recent years but it was Couric who ended up feeling constrained.",ON TV: Couric signs off,Newsday
530,"DeGregorio, John F; Weber, Margaret; Perpall, Robert; Grogan, Roberta; Baum, Leone","Oct 5, 2011",OPINION,982,,LETTERS,Newsday
531,"McLellan, Dennis","Sep 2, 2012",NEWS,555,"With AP Hal David's playlist Some songs with Hal David's lyrics: 24 Hours from Tulsa Alfie American Beauty Rose Anyone Who Had a Heart Blue on Blue Close to You Do You Know the Way to San Jose I Say a Little Prayer Magic Moments My Heart is an Open Book Promises, Promises Raindrops Keep Falling on My Head Reach Out for Me The April Fools The Look of Love The Man Who Shot Liberty Valance There's Always Something There to Remind Me This Guy's in Love With You To All the Girls I've Loved Before Walk on By What the World Needs Now is Love What's New Pussycat?",HAL DAVID | 1921-2012: Hit parade's wordsmith,Newsday
532,,"Jan 2, 2012",EXPLORE LI,405,"NASA's Space Shuttle program ends. On March 11, an 8.9 magnitude earthquake hit Japan and was followed by a major tsunami.",KIDSDAY,Newsday
533,,"May 11, 2012",NEWS,584,,NYC: IN BRIEF,Newsday
534,"Brune, Tom","Oct 12, 2012",NEWS,1107,"Biden attacked the Ryan plans for turning the program into a voucher program, and turned to the audience and said, ""Who do you trust? "" In arguing about tax policy, they argued about the benefits of allowing the Bush tax cuts to expire for the wealthy.","ELECTION 2012 VP DEBATE: Punches right from start Tough confrontation as Ryan,Biden clash on Medicare, Mideast",Newsday
535,"Lennon, David","May 3, 2011",SPORTS,827,"Mets reliever Beato, now 24, relived that 9/11 morning again early yesterday morning in the Citizens Bank Park visitors' clubhouse, roughly two hours after the news broke that Osama bin Laden had been killed by Navy SEALs in Pakistan. SNY, 7:10 p.m. Radio: WFAN (660) TICKET DONATION The Mets announced the team has donated 4,000 tickets to military members and their families for tonight's game against the Giants.",9/11 connection personal Game takes a back seat as Mets remember attacks Team visited wounded servicemen just last week,Newsday
536,"Dawidziak, Michael","Aug 17, 2011",OPINION,634,"Summer is a slow time for political news, and that's one reason the media and pundits go gaga over the Ames, Iowa, straw poll. [...] disclosure, I was a consultant to Forbes' campaign that year.",Iowa's straw poll is just a summer distraction The event gets lots of attention but isn't a good predictor for presidential races,Newsday
537,"LaRocco, Paul","Sep 24, 2012",NEWS,537,"Bishop called attention to his bipartisan efforts to boost the local economy, including a bill to bring federal aid to municipalities' wastewater infrastructure improvement plans.","ELECTION 2012: Study in contrast House hopefuls debate health care, federal deficit Bishop cites local results; Altschuler touts business skills",Newsday
538,"Best, Neil","Mar 4, 2012",SPORTS,777,"Presidents are real sports Like him or not politically, Barack Obama demonstrated again this past week that he is a legit sports fan, this time in a podcast with ESPN's Bill ""The Sports Guy"" Simmons.",SPORTSWATCH: THE BEST OF NEIL BEST,Newsday
539,"Rock, Tom; Boone, Roderick","Feb 29, 2012",SPORTS,514,,SPORTS: IN BRIEF,Newsday
540,"O'Neill, Diana","Apr 19, 2012",OPINION,678,"Help run a food pantry or support a local theater company, clean up a local park or beach, become a reading volunteer or museum docent, assist children with autism through music and creative arts therapy, brush up on fourth-grade math by offering homework help, or provide companionship through friendly visits to homebound and isolated senior citizens.","Time for more NYers to step up Our volunteer rates are lowest in the nation, but there are lots of ways to help",Newsday
541,"McGiff, Stephen J; Crean, Gerard J; Woods, Jen; Rich Viva Arcery; Santora, Nick; Bogack, John","Sep 6, 2011",OPINION,902,,LETTERS,Newsday
542,"Lauter, David","Jul 12, 2012",NEWS,326,"WASHINGTON - Despite speculation every four years that American Jews are on the verge of dropping their allegiance to the Democratic Party, the Jewish population has grown more Democratic and liberal than it was throughout the 1980s and into the '90s, according to a new long-term study of voting behavior.","American Jews still heavily Democratic, study says",Newsday
543,"Werts, Diane","May 7, 2011",ACT II,561,"""Swamp Brothers"" (Friday at 10 and 10:30 p.m., Discovery) eyes a former New York City bartender and his metal-mad sibling, whose passion for reptiles has them running a Florida snake-breeding farm.",OFF THE WALL: What's it like after 90? Cool,Newsday
544,,"Feb 26, 2012",BUSINESS,156,"Property taxes here are the politician's checkbook and the politicians are owned by the unions. - graciedogg7 The GOP / TEA Party saying ""NO"" to everything.",BIZ POLL,Newsday
545,"Freedman, Mitchell","Sep 28, 2012",NEWS,512,"[...]there was little reaction from the 200 people in the audience, except for applause when both men, in turn, said Medicaid must be saved.",Differing on health care,Newsday
546,"ARAMANDA, GREGG","Sep 25, 2012",OPINION,724,"According to the latest studies, sequestration will destroy more than 30,000 small-business jobs in New York State.","Cuts will hurt small-business jobs Billions less for defense spending will harm suppliers, including some on LI",Newsday
547,,"Jul 16, 2012",EXPLORE LI,157,"With Kelly (9 a.m., WABC/7) - Kristin Davis Rachael Ray (10 a.m., WABC/7) - Sunny Anderson Wendy Williams (10 a.m., WNYW/5, midnight, BET) - Blair Underwood (repeat) The View (11 a.m., ABC/7) - Morgan Freeman Bethenny (11 a.m., WNYW/5) - Lisa Kudrow The Talk (2 p.m., CBS/2) - Peter Gallagher Dr. Phil (3 p.m., WCBS/2; 7 p.m., WLNY/10/55) - The girl in the closet Anderson Cooper (4 p.m., WPIX/11) - Mystery illness (repeat) Ellen DeGeneres (4 p.m., WNBC/4; 7 p.m., WLNY/10/55) - ""Twilight"" cast (repeat) NIGHT Conan (11 p.m., TBS) - Denis Leary Colbert (11:30 p.m., Comedy Central) - Anne-Marie Slaughter Leno (11:35 p.m., NBC/4) - Charlie Sheen Letterman (11:35 p.m., CBS/2) - Michael Caine Kimmel (12:05 a.m., ABC/7) - Bryan Cranston Fallon (12:35 a.m., NBC/4) - Joseph Gordon-Levitt Ferguson (12:35 a.m., CBS/2) - Julie Chen",TV TALK,Newsday
548,,"Oct 5, 2011",NEWS,304,"Referring to an Obama golf outing with GOP House Speaker John Boehner, Williams said, ""The thought of the leaders of both parties jukin' and high fiven' [sic] on a golf course, while so many families are struggling to get by, simply made me boil over and make a dumb statement, and I am very sorry if it offended anyone.""",FLASH!,Newsday
549,"Hennessey, Kathleen","Oct 28, 2011",NEWS,264,"At a news conference yesterday, House Speaker John Boehner (R-Ohio), said he hoped the bipartisanship would extend to a longer list of bills that have passed the House but not been taken up by Democratic leaders in the Senate.",Tax repeal measure gains,Newsday
550,,"May 5, 2012",NEWS,332,,NATION: IN BRIEF,Newsday
551,,"May 17, 2012",NEWS,76,,"42 years later, the Medal of Honor (STAND ALONE PHOTO)",Newsday
552,"Glauber, Bob","Jan 30, 2011",SPORTS,206,"The Packers alternated captains during the regular season, but decided on a more defined set of captains for the NFL playoffs, electing six players.",Woodson's words of wisdom,Newsday
553,,"Mar 6, 2012",NEWS,360,,NATION: IN BRIEF,Newsday
554,,"Mar 7, 2012",OPINION,326,Edited comments from readers of Newsday's online opinion pages On Mitt Romney's Mormon faith and his run for president:,Notable on newsday.com,Newsday
555,WHEELBASE MEDIA,"Aug 5, 2012",OPTIMUM AUTOS,1161,"A free-market approach dictated by the price of gas at the pump would work better than forcing buyers to pay for highly fuel efficient, but ultimately more expensive vehicles that might hurt the industry stemming from reduced sales.","NEWS, TRENDS AND GOSSIP: The Auto Sleuth",Newsday
556,"Janison, Dan","Jan 16, 2012",NEWS,416,"Every Martin Luther King Day, the Rev. Al Sharpton hosts a public policy forum that draws televised coverage and visits from numerous elected officials to Harlem.",LI couple helping Paul run his race,Newsday
557,Anonymous,"Sep 11, 2011",EXPLORE LI,824,"WHEN|WHERE 7 p.m. Tuesday, Nassau Coliseum INFO 516-501-6700, newyorkislanders.com ADMISSION $10 5 Book signing Huntington native Alyson Richman speaks and signs her new book, ""The Lost Wife,"" a 60-year love affair about a doctor who still dreams of his first wife, an art student he left behind in war-torn Europe while fleeing the Nazis.",10 TOP THINGS TO DO THIS WEEK,Newsday
558,,"Nov 9, 2011",NEWS,326,,NATION: IN BRIEF,Newsday
559,"Baumbach, Jim","Jan 15, 2012",SPORTS,961,"The Packers, who host the Giants today in an NFC divisional playoff game, are the only publicly owned team in professional sports, giving fans an opportunity to buy a piece - or sliver - of the franchise. Shareholders can attend the annual meeting and have voting rights, but basically the Packers are using what they refer to as ""unselfish fans"" as a way to help the team's cash flow.",THERE'S NOTHING QUITE LIKE OWNING PIECE OF THE PACK,Newsday
560,"Luppo, Albert; Meuser, Rick; Kurzius, Paul; Yasus, Marilyn; Becker, Steve; Worthing, Jerry; Dornheim, John","Jan 13, 2011",OPINION,872,,LETTERS,Newsday
561,"Janison, Dan","Apr 6, 2012",NEWS,538,"[...] even in the unlikely event that Romney, a former Massachusetts governor, captures all the delegate votes at stake that day, he'll still need backing in future primaries to reach the magic 1,144.",NY may play big role in GOP contest,Newsday
562,"Lewis, James Andrew","Oct 18, 2012",OPINION,702,"The task of improving cybersecurity reverts to the executive branch, but the Department of Homeland Security does not inspire confidence.",The Pentagon's role in cybersecurity Panetta has made it clear that the rules have shifted in this key area of defense,Newsday
563,"Martino, Mike","Oct 3, 2012",SPORTS,45,,THE RANT,Newsday
564,Anonymous,"Mar 1, 2011",OPINION,474,"Republicans in the House of Representatives, who surely must have known their actions would be rejected by the Democratic Senate majority, recently approved eliminating funding for the Corporation for Public Broadcasting, Planned Parenthood and health-care reform while cutting spending for medical research and the Environmental Protection Agency.",Cooler heads keep talking Congress should avoid a shutdown by extending time to hash out differences,Newsday
565,"Young, Cathy","Feb 3, 2012",OPINION,640,[...] faith-based politics send a troubling message of exclusion to the nonreligious.,"Religion's hold on U.S. politics is too tight Americans should worry if candidates tell them, 'Nearer my God than thee'",Newsday
566,"Hennessey, Kathleen","Apr 4, 2011",NEWS,346,"WASHINGTON - House Republicans' 2012 federal budget proposal will include significant changes to Medicare, shift control of Medicaid to the states and aim to chop more than $4 trillion from the deficit over the next decade, Rep. Paul Ryan said yesterday.",GOP plan eyes Medicare,Newsday
567,Anonymous,"Jul 12, 2011",OPINION,497,"Another option is Obama's proposal for a $4-trillion deal that would cut $3 trillion in spending - with Social Security, Medicare and Medicaid also going under the knife - and raise taxes $1trillion by limiting income tax deductions while lowering tax rates.",Both sides gotta give A solution to the debt-ceiling crisis won't be found without compromise,Newsday
568,"Gay, Verne","Sep 24, 2012",NEWS,639,"LEAD ACTOR, COMEDY Jon Cryer, ""Two and a Half Men"" LEAD ACTRESS, COMEDY Julia Louis-Dreyfus, ""Veep"" LEAD ACTRESS, DRAMA Claire Danes, ""Homeland"" Lead actor, drama Damian Lewis, ""Homeland"" Supporting actor, comedy Eric Stonestreet, ""Modern Family""Supporting actress, comedy Julie Bowen, ""Modern Family"" Supporting actor, drama Aaron Paul, ""Breaking Bad""Lead actress, miniseries or movie Julianne Moore, ""Game Change""Guest actor, comedy Jimmy Fallon, ""Saturday Night Live""Supporting actress, drama Maggie Smith, ""Downton Abbey""Reality competition series, ""The Amazing Race""Writing, comedy Louis C.K.\n","'Homeland' stars win Danes, Lewis take home Emmys for CIA drama",Newsday
569,"Janison, Dan","Oct 22, 2012",NEWS,414,"The last vice president to seek re-election was Dick Cheney, who during his talk before the Long Island Association on Thursday defended the Iraq War and Bush-era interrogation techniques.",Suspense in fight for Senate control,Newsday
570,Anonymous,"Jun 5, 2011",NEWS,339,,NATION: IN BRIEF,Newsday
571,"Skelos, Dean G; Monzert, Chris; Thrapp, Joseph M; McDowell, Rob; Goldberg, Robert M; Dittmer, Laurence C","Jul 15, 2012",OPINION,1155,,LETTERS,Newsday
572,With Tom Brune,"Mar 16, 2011",NEWS,385,"After nearly a decade at war, with still no equal commitment from the Karzai government, and after all the lives we've sacrificed and the billions we've spent on this war, it's time to start bringing our troops home.",Gen.: A turn in Afghan war,Newsday
573,"Taylor, Andrew; Brune, Tom","Jan 7, 2011",NEWS,437,"In a nod to the tea partyers who put the Republicans in power, GOP lawmakers took time out from their campaign to change the way government works to read the document upon which the government was founded.",House OKs move to cut members' office budgets,Newsday
574,"Zimmerman, Jonathan","Apr 9, 2012",OPINION,705,"[...] it's less so. Chinese authorities imposed martial law in the Tibetan capital of Lhasa after riots in 1989 and again in 2008, when hundreds of protesters were killed or detained by security forces. [...] last month in New Delhi, to protest the visit of Chinese premier Hu Jintao, Tibetan exile Jamphel Yeshi died after setting himself on fire.",Free Tibet with a boycott of China A consumer response would combat China's repression of religion and culture,Newsday
575,"Loiacono, Charles; Quadrino, Mike; Mandel, Carolyn; Cartabuke-Mul, Barbara; McQuade, Francis X","May 16, 2012",OPINION,958,,LETTERS,Newsday
576,"Schuler, Barbara; Amodio, Joseph V","Apr 23, 2012",EXPLORE LI,176,"Part style guide, part motivational manual, the book addresses everything from her favorite movies (""Breakfast at Tiffany's"" and ""Thelma and Louise"" are among them) to how you pull off a wardrobe that covers everything from J.Crew to Jason Wu. -",plus: style file,Newsday
577,"Brune, Tom; Riley, John","Oct 12, 2011",NEWS,633,"A criminal complaint filed in federal court in Manhattan against Manssor Arbabsiar, 56, a dual Iranian and U.S. citizen from Texas, and Gholam Shakuri, an Iranian, said the plot was set in motion and funded by the powerful Iranian Islamic Revolutionary Guard Corps' Qods Force, which is suspected of sponsoring overseas terrorist activities.",FEDS STOP TERROR PLOT Saudi ambassador to U.S. was intended target Gov't charges Tehran behind assassination plan,Newsday
578,"Lightman, David","Sep 25, 2011",NEWS,736,"The books have become prominent ammunition in the Republican duel for the presidential nomination, as the GOP's two front-runners used each other's words as weapons during Thursday's debate.","GOP WAR of WORDS Romney, Perry throw the book at each other as they battle for nomination",Newsday
579,Anonymous,"Mar 20, 2011",NEWS,389,"1986 U.S. launches airstrikes against Libya that killed 100 and imposes sanctions after fatal terrorist bombing, linked to Libya, at a West Berlin club frequented by American military personnel. 1988 270 people, including 169 from the United States, are killed when a bomb explodes on Pan Am Flight 103 as it flies over Lockerbie, Scotland, sparking worldwide outcry against Libyan leader Moammar Gadhafi. 1992 The United Nations Security Council imposes sanctions on Libya to compel it to hand over two Lockerbie bombing suspects, Libyan nationals. 1999 Libya hands them over for trial.",THE ASSAULT ON GADHAFI: THE U.S. AND LIBYA,Newsday
580,"Dowdy, Zachary R; Kitchen, Patricia; Harrison, Lauren R; Ferrette, Candice; DeStefano, Anthony M; Alvarez, Maria; Valenti, John; Herz, Nathaniel","Jul 21, 2012",NEWS,727,Law enforcement agencies on Long Island and in New York City have responded to the tragedy by boosting the police presence outside many theaters.,"NYPD, LI cops add patrols at theaters",Newsday
581,"Stanley, Samuel L, Jr","Oct 28, 2012",OPINION,993,"In partnership with such agencies as the National Institutes of Health, National Science Foundation and Department of Energy, Stony Brook University and its sister institutions have contributed significantly to national security, public health and economic growth.",Some bright ideas Research universities are key to the future. Here's what they need to stay strong,Newsday
582,"Goldmark, Peter","Jul 10, 2011",OPINION,641,"In the United States, a fiercely aroused but inexperienced extremist Republican bloc with control of the House of Representatives has been saying for months that it will not vote to raise the debt ceiling unless deep cuts in the federal budget are accepted by the president and the Senate.",Both Europe and U.S. get debt threats They must confront the fiscal crises that could rock the stability they've enjoyed for decades,Newsday
583,,"Sep 30, 2012",FANFARE,268,GUINNESS WORLD RECORDS 2013 (Guinness World Records) 5.,BESTSELLERS,Newsday
584,"Janison, Dan","Dec 2, 2011",NEWS,470,"[...] McCain's subsequent tribute on Wednesday to the ""wonderful people of wonderful Long Island"" probably has the desired effect of putting this sideshow to rest.",If banter goes bad . . . There could be political gain for someone There could be political gain for someone,Newsday
