,author,date,section,word_count,abstract,headline,source
68,"Mishak, Michael J; York, Anthony","Nov 6, 2012",LATExtra; Part AA; Metro Desk,661,"State voters will also cast ballots in a U.S. Senate race, in which Democrat Dianne Feinstein is seeking reelection, and dozens of competitive congressional and legislative races that could give Democrats a supermajority in the state Senate and swell the party's numbers in Washington.",ELECTION 2012; Brown goes city to city for tax plan; Governor crisscrosses state in a final push to promote Prop. 30 as other measures vie for voters' attention.,LA Times
69,"West, Paul","Nov 6, 2012",Main News; Part A; National Desk,1544,"The president continued to maintain a slight edge in the vast majority of swing-state opinion polls, though his advantage typically remained within the surveys' margins of error, leaving the contest statistically tied.","ELECTION 2012; It's all up to the swing states; Polls give an edge to Obama, but Romney is in no way out of it",LA Times
70,,"Nov 6, 2012",Main News; Part A; Metro Desk,144,"Terms of Service | Privacy Policy | Los Angeles Times, 202 West 1st Street, Los Angeles, California, 90012 | Copyright 2011",ELECTION 2012; The polls are open,LA Times
71,"Megerian, Chris; Halper, Evan","Nov 6, 2012",Main News; Part A; Metro Desk,839,"The money started with the Virginia-based Americans for Job Security and was transferred to a group called the Center to Protect Patient Rights. Americans for Job Security, one of the nonprofits involved in the $11-million donation, was investigated by Alaskan officials for its role in a 2008 mining referendum.",ELECTION 2012; Naming donors fails to disperse the fog; Backers of an Arizona group that gave to a California campaign fund turn out to be other nonprofits.,LA Times
72,"Landsberg, Mitchell; Tanfani, Joseph","Nov 6, 2012",Main News; Part A; National Desk,819,"With polls showing a close presidential race, fears have risen that the integrity of Tuesday's presidential election could be thrown into doubt by either damage from super storm Sandy, which has created enormous voting challenges in New York and New Jersey, or the confluence of ballot box disputes in battleground states.",ELECTION 2012; Ballot battles: A perfect storm?,LA Times
73,"Hennessey, Kathleen","Nov 6, 2012",Main News; Part A; National Desk,840,"The campaign deployed hundreds of volunteers to Wisconsin, in hopes of sending a message with a win in the home state of Rep. Paul D. Ryan, architect of the House Republican budget and the GOP nominee for Biden's job. Axelrod interrupted his impromptu news conference to relish a moment -- the sound of an acoustic guitar, a harmonica and the Boss singing ""meet me in the land of hope and dreams.",ELECTION 2012; One last day of 'four more years'; In the shadow of the Wisconsin Capitol -- and the 2008 campaign -- Obama's team wraps it up.,LA Times
74,"Khan, Amina","Nov 6, 2012",Main News; Part A; Science Desk,547,"In a semi-scientific study conducted on the porch of a Yale University economist on Halloween night, children who viewed a picture of the first lady and were then offered a choice of fruit or candy were much more likely to select the healthful snack than their counterparts who were shown a photo of Ann Romney.","ELECTION 2012; Tricks, treats: Polling focuses on kids",LA Times
75,"Reston, Maeve; Mehta, Seema","Nov 6, 2012",Main News; Part A; National Desk,809,"Though the polls are tight in many swing states and in a dead heat nationally, Romney is still facing difficult odds in getting to the 270 electoral votes he would need to win the White House.","ELECTION 2012; Romney's campaign remains upbeat; The Republican dashes to five final rallies in four states, sounding undaunted by difficult odds.",LA Times
76,,"Nov 6, 2012",Main News; Part A; Editorial Desk,296,"Reject this temporary tax measure in favor of the smarter Proposition 30, which gets money to schools sooner and does more to fix the state's budget problems. Close the tax loophole for out-of-state businesses and eliminate the disincentive to hire California workers.",ELECTIONS 2012; The Times recommends,LA Times
77,"Mishak, Michael J; York, Anthony","Nov 6, 2012",LATExtra; Part AA; Metro Desk,661,"State voters will also cast ballots in a U.S. Senate race, in which Democrat Dianne Feinstein is seeking reelection, and dozens of competitive congressional and legislative races that could give Democrats a supermajority in the state Senate and swell the party's numbers in Washington.",ELECTION 2012; Brown goes city to city for tax plan; Governor crisscrosses state in a final push to promote Prop. 30 as other measures vie for voters' attention.,LA Times
